currenttime,option,lensplit,f,accuracy,timetaken
2017-07-04 04:58:01.440802,opt3,len5,0.003,0.0,0.017642974853515625
2017-07-04 04:58:03.608413,opt4,len5,0.003,0.59297893681043135,0.14805889129638672
2017-07-04 05:20:52.389462,opt5,split8,0.003,0.59237713139418258,781.9398319721222
2017-07-04 05:20:54.733546,opt5,split1,0.003,0.48425275827482445,86.7501699924469
2017-07-04 05:20:56.922174,opt5,split2,0.003,0.46359077231695084,157.44330096244812
2017-07-04 05:20:59.184535,opt5,split4,0.003,0.5859578736208626,340.83795404434204
2017-07-04 05:21:01.542721,opt6,0,0.003,0.60541624874623867,0
2017-07-04 05:21:03.442411,opt1,len5,0.003,0.25887662988966903,0.01734304428100586
2017-07-04 05:21:05.386396,opt2,len5,0.003,0.45957873620862588,0.11842989921569824
2017-07-04 05:21:07.310244,opt3,len5,0.003,0.59067201604814445,0.02533698081970215
2017-07-04 05:21:09.379899,opt4,len5,0.003,0.58966900702106317,0.17537617683410645
2017-07-04 05:45:02.551031,opt5,split8,0.003,0.46489468405215645,788.5222270488739
2017-07-04 05:45:04.872715,opt5,split1,0.003,0.59879638916750255,82.0079300403595
2017-07-04 05:45:07.455561,opt5,split2,0.003,0.4741223671013039,165.82062697410583
2017-07-04 05:45:09.489412,opt5,split4,0.003,0.48676028084252759,394.9964179992676
2017-07-04 05:45:11.775187,opt6,0,0.003,0.59297893681043135,0
2017-07-04 05:45:13.958324,opt1,len5,0.003,0.44904714142427282,0.03615713119506836
2017-07-04 05:45:16.214730,opt2,len5,0.003,0.45265797392176532,0.13764119148254395
2017-07-04 05:45:18.385846,opt3,len5,0.003,0.56940822467402208,0.05170607566833496
2017-07-04 05:45:20.525862,opt4,len5,0.003,0.59327983951855567,0.16954302787780762
2017-07-04 06:07:46.371862,opt5,split8,0.003,0.52176529588766296,695.2771949768066
2017-07-04 06:07:48.485514,opt5,split1,0.003,0.45315947843530591,91.11734104156494
2017-07-04 06:07:50.771844,opt5,split2,0.003,0.45315947843530591,184.73339915275574
2017-07-04 06:07:52.905406,opt5,split4,0.003,0.45315947843530591,372.8786599636078
2017-07-04 06:07:54.898347,opt6,0,0.003,0.59277833500501509,0
2017-07-04 06:07:56.924290,opt1,len5,0.003,0.43560682046138416,0.019032001495361328
2017-07-04 06:07:58.980996,opt2,len5,0.003,0.44413239719157471,0.1094820499420166
2017-07-04 06:08:00.967620,opt3,len5,0.003,0.5067201604814443,0.028120994567871094
2017-07-04 06:08:03.029641,opt4,len5,0.003,0.63009027081243729,0.145186185836792
2017-07-04 06:32:32.520555,opt5,split8,0.003,0.49739217652958878,756.3775691986084
2017-07-04 06:32:34.562577,opt5,split1,0.003,0.52938816449348047,94.82535290718079
2017-07-04 06:32:36.831688,opt5,split2,0.003,0.40401203610832498,215.2403428554535
2017-07-04 06:32:38.933635,opt5,split4,0.003,0.58766298896690072,401.1505949497223
2017-07-04 06:32:40.912015,opt6,0,0.003,0.627382146439318,0
2017-07-04 06:32:42.809064,opt1,len5,0.003,0.53390170511534607,0.018319129943847656
2017-07-04 06:32:44.924434,opt2,len5,0.003,0.4725175526579739,0.07860517501831055
2017-07-04 06:32:46.991072,opt3,len5,0.003,0.58314944834503513,0.026005029678344727
2017-07-04 06:32:49.385185,opt4,len5,0.003,0.58264794383149443,0.15415000915527344
2017-07-04 06:59:24.102758,opt5,split8,0.003,0.56369107321965894,921.0947060585022
2017-07-04 06:59:26.156192,opt5,split1,0.003,0.56609829488465391,88.67745900154114
2017-07-04 06:59:28.387567,opt5,split2,0.003,0.56609829488465391,172.96062111854553
2017-07-04 06:59:30.836351,opt5,split4,0.003,0.53249749247743228,410.1197500228882
2017-07-04 06:59:33.075836,opt6,0,0.003,0.59338014042126375,0
2017-07-04 06:59:35.498190,opt1,len5,0.003,0.26158475426278838,0.03566288948059082
2017-07-04 06:59:37.613588,opt2,len5,0.003,0.46379137412236709,0.0945429801940918
2017-07-04 06:59:39.716739,opt3,len5,0.003,0.59468405215646936,0.04982304573059082
2017-07-04 06:59:41.955181,opt4,len5,0.003,0.59578736208625882,0.15326690673828125
2017-07-04 07:26:13.497870,opt5,split8,0.003,0.52407221664994985,821.7887408733368
2017-07-04 07:26:15.696257,opt5,split1,0.003,0.45125376128385153,92.45067501068115
2017-07-04 07:26:17.841056,opt5,split2,0.003,0.45125376128385153,187.40037202835083
2017-07-04 07:26:20.069448,opt5,split4,0.003,0.53139418254764292,488.0626459121704
2017-07-04 07:26:22.234369,opt6,0,0.003,0.59388164493480444,0
2017-07-04 07:26:24.245263,opt1,len5,0.003,0.50371113340020057,0.01740097999572754
2017-07-04 07:26:26.558748,opt2,len5,0.003,0.49849548645937813,0.14615297317504883
2017-07-04 07:26:29.031822,opt3,len5,0.003,0.60411233701103306,0.056404829025268555
2017-07-04 07:26:31.470690,opt4,len5,0.003,0.59999999999999998,0.13722777366638184
2017-07-04 07:50:34.230785,opt5,split8,0.003,0.5895687061183551,791.8145761489868
2017-07-04 07:50:36.425496,opt5,split1,0.003,0.47873620862587762,88.8991219997406
2017-07-04 07:50:38.422737,opt5,split2,0.003,0.55737211634904715,185.56124997138977
2017-07-04 07:50:40.485279,opt5,split4,0.003,0.57753259779338018,374.62400913238525
2017-07-04 07:50:42.293507,opt6,0,0.003,0.61735205616850553,0
2017-07-04 07:50:44.152212,opt1,len5,0.003,0.56860581745235705,0.01636219024658203
2017-07-04 07:50:46.055542,opt2,len5,0.003,0.58665997993981944,0.08167219161987305
2017-07-04 07:50:47.919922,opt3,len5,0.003,0.59819458375125378,0.02443218231201172
2017-07-04 07:50:49.903142,opt4,len5,0.003,0.59979939819458372,0.1244969367980957
2017-07-04 08:14:23.472372,opt5,split8,0.003,0.58766298896690072,721.5710790157318
2017-07-04 08:14:25.688607,opt5,split1,0.003,0.58766298896690072,89.18893694877625
2017-07-04 08:14:27.840497,opt5,split2,0.003,0.45366098294884655,211.8234248161316
2017-07-04 08:14:30.421373,opt5,split4,0.003,0.55857572718154458,389.0603268146515
2017-07-04 08:14:32.324354,opt6,0,0.003,0.59448345035105321,0
2017-07-04 08:14:34.173917,opt1,len5,0.003,0.0,0.017482995986938477
2017-07-04 08:14:36.362215,opt2,len5,0.003,0.0,0.017960071563720703
2017-07-04 08:14:38.203835,opt3,len5,0.003,0.0,0.016531944274902344
2017-07-04 08:14:40.531205,opt4,len5,0.003,0.63350050150451354,0.20670700073242188
2017-07-04 08:42:40.480764,opt5,split8,0.003,0.60732196589769305,999.5217061042786
2017-07-04 08:42:43.189276,opt5,split1,0.003,0.61634904714142424,90.81670808792114
2017-07-04 08:42:45.297889,opt5,split2,0.003,0.49327983951855564,216.3885760307312
2017-07-04 08:42:47.600058,opt5,split4,0.003,0.61454363089267805,371.4470272064209
2017-07-04 08:42:49.555054,opt6,0,0.003,0.63309929789368102,0
2017-07-04 08:42:51.610800,opt1,len5,0.003,0.28144433299899702,0.017455101013183594
2017-07-04 08:42:53.605786,opt2,len5,0.003,0.46569709127382147,0.05450081825256348
2017-07-04 08:42:55.688183,opt3,len5,0.003,0.6156469408224674,0.024365901947021484
2017-07-04 08:42:57.723472,opt4,len5,0.003,0.61524573721163489,0.13480114936828613
2017-07-04 09:07:10.535567,opt5,split8,0.003,0.54884653961885654,784.9869611263275
2017-07-04 09:07:12.840151,opt5,split1,0.003,0.48174523570712136,88.19854998588562
2017-07-04 09:07:15.140870,opt5,split2,0.003,0.46930792377131392,189.94946384429932
2017-07-04 09:07:17.153784,opt5,split4,0.003,0.57843530591775327,387.87110805511475
2017-07-04 09:07:19.143856,opt6,0,0.003,0.61514543630892682,0
2017-07-04 09:07:27.097331,opt1,len5,0.003,0.44663991975927786,0.0163271427154541
2017-07-04 09:07:29.117106,opt2,len5,0.003,0.44844533600802405,0.07386493682861328
2017-07-04 09:07:31.038932,opt3,len5,0.003,0.63179538615847541,0.03266787528991699
2017-07-04 09:07:33.190576,opt4,len5,0.003,0.63279839518555669,0.17405104637145996
2017-07-04 09:32:39.795116,opt5,split8,0.003,0.60501504513540627,773.1486601829529
2017-07-04 09:32:42.110320,opt5,split1,0.003,0.62156469408224679,94.62368702888489
2017-07-04 09:32:44.326618,opt5,split2,0.003,0.61514543630892682,211.86827993392944
2017-07-04 09:32:46.286527,opt5,split4,0.003,0.61514543630892682,425.16986298561096
2017-07-04 09:32:48.569966,opt6,0,0.003,0.63019057171514548,0
2017-07-04 09:32:50.525370,opt1,len5,0.003,0.54794383149448345,0.043478965759277344
2017-07-04 09:32:52.959969,opt2,len5,0.003,0.55115346038114343,0.11802005767822266
2017-07-04 09:32:55.194247,opt3,len5,0.003,0.53360080240722163,0.03008890151977539
2017-07-04 09:32:57.233602,opt4,len5,0.003,0.6232698094282848,0.14271211624145508
2017-07-04 09:56:57.198521,opt5,split8,0.003,0.50912738214643927,808.5437541007996
2017-07-04 09:56:59.378812,opt5,split1,0.003,0.48114343029087264,115.43803310394287
2017-07-04 09:57:01.556322,opt5,split2,0.003,0.45947843530591775,178.72006607055664
2017-07-04 09:57:03.718644,opt5,split4,0.003,0.5647943831494483,335.4450387954712
2017-07-04 09:57:05.846974,opt6,0,0.003,0.62397191574724176,0
2017-07-04 09:57:07.854209,opt1,len5,0.003,0.34072216649949849,0.017377138137817383
2017-07-04 09:57:10.152541,opt2,len5,0.003,0.44182547642928788,0.09135198593139648
2017-07-04 09:57:12.064486,opt3,len5,0.003,0.58194583751253759,0.05167579650878906
2017-07-04 09:57:14.099323,opt4,len5,0.003,0.58254764292878636,0.1474320888519287
2017-07-04 10:22:13.743370,opt5,split8,0.003,0.48756268806419256,828.0111558437347
2017-07-04 10:22:16.208209,opt5,split1,0.003,0.462888665997994,84.76563501358032
2017-07-04 10:22:18.346553,opt5,split2,0.003,0.462888665997994,180.5160310268402
2017-07-04 10:22:20.590121,opt5,split4,0.003,0.51063189568706113,404.5999290943146
2017-07-04 10:22:22.598994,opt6,0,0.003,0.58104312938816449,0
2017-07-04 10:22:24.406989,opt1,len5,0.003,0.44593781344032096,0.017380952835083008
2017-07-04 10:22:26.264486,opt2,len5,0.003,0.44513540621865599,0.07365584373474121
2017-07-04 10:22:28.113581,opt3,len5,0.003,0.61594784353059173,0.06044507026672363
2017-07-04 10:22:30.144973,opt4,len5,0.003,0.6156469408224674,0.13336610794067383
2017-07-04 10:45:34.431141,opt5,split8,0.003,0.5693079237713139,765.3875081539154
2017-07-04 10:45:36.778237,opt5,split1,0.003,0.48004012036108323,85.71342587471008
2017-07-04 10:45:39.017620,opt5,split2,0.003,0.56258776328986959,164.08565998077393
2017-07-04 10:45:41.203564,opt5,split4,0.003,0.57863590772316953,367.3607461452484
2017-07-04 10:45:43.043773,opt6,0,0.003,0.62086258776328984,0
2017-07-04 10:45:45.040723,opt1,len5,0.003,0.57101303911735202,0.017900943756103516
2017-07-04 10:45:47.441351,opt2,len5,0.003,0.56920762286860582,0.13597321510314941
2017-07-04 10:45:49.277802,opt3,len5,0.003,0.64934804413239722,0.050247907638549805
2017-07-04 10:45:51.218762,opt4,len5,0.003,0.64974924774322973,0.1508340835571289
2017-07-04 11:09:10.997869,opt5,split8,0.003,0.59949849548645939,792.9386811256409
2017-07-04 11:09:13.200861,opt5,split1,0.003,0.60371113340020055,89.14205694198608
2017-07-04 11:09:15.348417,opt5,split2,0.003,0.49247743229689067,167.3846628665924
2017-07-04 11:09:17.373586,opt5,split4,0.003,0.60371113340020055,348.53977704048157
2017-07-04 11:09:19.526075,opt6,0,0.003,0.64503510531594788,0
2017-07-04 11:09:21.346092,opt1,len5,0.003,0.5535606820461384,0.028059005737304688
2017-07-04 11:09:23.667954,opt2,len5,0.003,0.55195586760280846,0.10446596145629883
2017-07-04 11:09:25.498545,opt3,len5,0.003,0.63380140421263786,0.042903900146484375
2017-07-04 11:09:27.408645,opt4,len5,0.003,0.63099297893681039,0.11308813095092773
2017-07-04 11:32:37.572827,opt5,split8,0.003,0.51885656970912741,772.5172860622406
2017-07-04 11:32:39.745065,opt5,split1,0.003,0.5009027081243731,85.92379212379456
2017-07-04 11:32:41.615111,opt5,split2,0.003,0.60120361083249751,174.84559893608093
2017-07-04 11:32:43.455993,opt5,split4,0.003,0.60120361083249751,355.10028100013733
2017-07-04 11:32:45.464594,opt6,0,0.003,0.63630892678034101,0
2017-07-04 11:32:47.743164,opt1,len5,0.003,0.51334002006018054,0.036013126373291016
2017-07-04 11:32:49.690796,opt2,len5,0.003,0.50391173520561683,0.06157398223876953
2017-07-04 11:32:51.849800,opt3,len5,0.003,0.59368104312938819,0.05242204666137695
2017-07-04 11:32:53.941860,opt4,len5,0.003,0.59287863590772316,0.12874794006347656
2017-07-04 11:57:27.434530,opt5,split8,0.003,0.45626880641925777,867.4138209819794
2017-07-04 11:57:29.631816,opt5,split1,0.003,0.56459378134403204,88.93676996231079
2017-07-04 11:57:31.714649,opt5,split2,0.003,0.46519558676028083,174.0421919822693
2017-07-04 11:57:33.543821,opt5,split4,0.003,0.56459378134403204,340.95178508758545
2017-07-04 11:57:35.366589,opt6,0,0.003,0.59598796389167508,0
2017-07-04 11:57:37.649696,opt1,len5,0.003,0.64072216649949854,0.04448699951171875
2017-07-04 11:57:39.817694,opt2,len5,0.003,0.61143430290872613,0.12118005752563477
2017-07-04 11:57:41.727037,opt3,len5,0.003,0.63941825476429293,0.05552792549133301
2017-07-04 11:57:43.682592,opt4,len5,0.003,0.63941825476429293,0.1923050880432129
2017-07-04 12:22:00.428633,opt5,split8,0.003,0.60200601805416254,792.1593959331512
2017-07-04 12:22:02.335267,opt5,split1,0.003,0.60200601805416254,87.23273801803589
2017-07-04 12:22:04.139038,opt5,split2,0.003,0.60200601805416254,177.7833218574524
2017-07-04 12:22:05.967060,opt5,split4,0.003,0.52708124373119358,397.7991189956665
2017-07-04 12:22:08.060926,opt6,0,0.003,0.64072216649949854,0
2017-07-04 12:22:10.056691,opt1,len5,0.003,0.56268806419257777,0.038414955139160156
2017-07-04 12:22:12.264845,opt2,len5,0.003,0.56188565697091275,0.12080502510070801
2017-07-04 12:22:14.300771,opt3,len5,0.003,0.63169508525576734,0.04655194282531738
2017-07-04 12:22:16.706503,opt4,len5,0.003,0.62888665997993987,0.15396595001220703
2017-07-04 12:47:22.719978,opt5,split8,0.003,0.6120361083249749,839.6025729179382
2017-07-04 12:47:24.588058,opt5,split1,0.003,0.55185556670010028,96.45824408531189
2017-07-04 12:47:26.435090,opt5,split2,0.003,0.58435305917753255,180.0463399887085
2017-07-04 12:47:28.259027,opt5,split4,0.003,0.56539618856569707,388.173397064209
2017-07-04 12:47:30.361217,opt6,0,0.003,0.64142427281845538,0
2017-07-04 12:47:32.557505,opt1,len5,0.003,0.44142427281845537,0.037034034729003906
2017-07-04 12:47:34.805246,opt2,len5,0.003,0.43951855566700099,0.17271900177001953
2017-07-04 12:47:37.098302,opt3,len5,0.003,0.60401203610832499,0.06047987937927246
2017-07-04 12:47:39.441597,opt4,len5,0.003,0.60672016048144428,0.15332484245300293
2017-07-04 13:11:28.247960,opt5,split8,0.003,0.54744232698094286,776.2425239086151
2017-07-04 13:11:30.466571,opt5,split1,0.003,0.45145436308926779,100.96296906471252
2017-07-04 13:11:32.305660,opt5,split2,0.003,0.47331995987963893,187.1616759300232
2017-07-04 13:11:34.092807,opt5,split4,0.003,0.5454363089267803,362.6552369594574
2017-07-04 13:11:36.308652,opt6,0,0.003,0.59829488465396186,0
2017-07-04 13:11:38.164586,opt1,len5,0.003,0.53861584754262792,0.015099048614501953
2017-07-04 13:11:40.549388,opt2,len5,0.003,0.52457372116349044,0.13244915008544922
2017-07-04 13:11:42.586615,opt3,len5,0.003,0.65045135406218657,0.05190300941467285
2017-07-04 13:11:44.660146,opt4,len5,0.003,0.65135406218655967,0.11464905738830566
2017-07-04 13:35:28.283034,opt5,split8,0.003,0.60882647943831492,761.9659650325775
2017-07-04 13:35:30.845604,opt5,split1,0.003,0.55285857572718156,107.75052380561829
2017-07-04 13:35:32.996701,opt5,split2,0.003,0.60932798395185561,176.60476088523865
2017-07-04 13:35:35.189650,opt5,split4,0.003,0.60431293881644932,375.57167291641235
2017-07-04 13:35:37.256756,opt6,0,0.003,0.6498495486459378,0
2017-07-04 13:35:39.752881,opt1,len5,0.003,0.36690070210631898,0.03777909278869629
2017-07-04 13:35:41.979261,opt2,len5,0.003,0.40581745235707123,0.1670970916748047
2017-07-04 13:35:44.232473,opt3,len5,0.003,0.64453360080240718,0.058480024337768555
2017-07-04 13:35:46.114627,opt4,len5,0.003,0.64383149448345034,0.15526485443115234
2017-07-04 13:59:30.082495,opt5,split8,0.003,0.47522567703109325,741.6848840713501
2017-07-04 13:59:32.037716,opt5,split1,0.003,0.60852557673019059,95.13100910186768
2017-07-04 13:59:33.898909,opt5,split2,0.003,0.4851554663991976,183.28752398490906
2017-07-04 13:59:35.737104,opt5,split4,0.003,0.52176529588766296,402.0775361061096
2017-07-04 13:59:37.566545,opt6,0,0.003,0.64834503510531594,0
2017-07-04 13:59:39.706928,opt1,len5,0.003,0.56278836509528585,0.038282155990600586
2017-07-04 13:59:41.763681,opt2,len5,0.003,0.56559679037111332,0.12776494026184082
2017-07-04 13:59:43.820493,opt3,len5,0.003,0.63691073219658978,0.025665998458862305
2017-07-04 13:59:45.766000,opt4,len5,0.003,0.63721163490471411,0.10546183586120605
2017-07-04 14:25:53.864337,opt5,split8,0.003,0.48365095285857573,905.5391411781311
2017-07-04 14:25:55.744441,opt5,split1,0.003,0.6084252758274824,99.35910415649414
2017-07-04 14:25:57.577491,opt5,split2,0.003,0.50792377131394184,174.48677802085876
2017-07-04 14:25:59.424061,opt5,split4,0.003,0.63791374122367106,386.89675188064575
2017-07-04 14:26:01.463633,opt6,0,0.003,0.63721163490471411,0
2017-07-04 14:26:03.545823,opt1,len5,0.003,0.58555667001003009,0.04006791114807129
2017-07-04 14:26:05.625581,opt2,len5,0.003,0.61334002006018051,0.12212514877319336
2017-07-04 14:26:07.679034,opt3,len5,0.003,0.5841524573721163,0.048866987228393555
2017-07-04 14:26:09.642568,opt4,len5,0.003,0.58736208625877628,0.09447097778320312
2017-07-04 14:50:25.075255,opt5,split8,0.003,0.54252758274824475,745.8276128768921
2017-07-04 14:50:27.372509,opt5,split1,0.003,0.52216649949849547,89.08833312988281
2017-07-04 14:50:29.495476,opt5,split2,0.003,0.44022066198595788,192.57852911949158
2017-07-04 14:50:31.714512,opt5,split4,0.003,0.53590772316950852,426.1301760673523
2017-07-04 14:50:33.796785,opt6,0,0.003,0.58555667001003009,0
2017-07-04 14:50:36.004934,opt1,len5,0.003,0.49799398194583749,0.03888988494873047
2017-07-04 14:50:38.253615,opt2,len5,0.003,0.512136409227683,0.10177397727966309
2017-07-04 14:50:40.699574,opt3,len5,0.003,0.62748244734202607,0.05908012390136719
2017-07-04 14:50:42.834149,opt4,len5,0.003,0.62698094282848549,0.11249494552612305
2017-07-04 15:15:27.654519,opt5,split8,0.003,0.52938816449348047,832.6128480434418
2017-07-04 15:15:29.801479,opt5,split1,0.003,0.5702106318956871,95.43193697929382
2017-07-04 15:15:31.794278,opt5,split2,0.003,0.60290872617853564,166.40457201004028
2017-07-04 15:15:33.822926,opt5,split4,0.003,0.58054162487462391,388.6120488643646
2017-07-04 15:15:35.847975,opt6,0,0.003,0.62988966900702104,0
2017-07-04 15:15:38.214796,opt1,len5,0.003,0.35095285857572717,0.038539886474609375
2017-07-04 15:15:40.471391,opt2,len5,0.003,0.40561685055165497,0.16772818565368652
2017-07-04 15:15:42.471488,opt3,len5,0.003,0.538716148445336,0.023774147033691406
2017-07-04 15:15:44.716183,opt4,len5,0.003,0.63019057171514548,0.13851499557495117
2017-07-04 15:41:18.149768,opt5,split8,0.003,0.58976930792377136,825.4175159931183
2017-07-04 15:41:20.638775,opt5,split1,0.003,0.45616850551654964,102.68239212036133
2017-07-04 15:41:22.698799,opt5,split2,0.003,0.47382146439317951,188.59316301345825
2017-07-04 15:41:24.736994,opt5,split4,0.003,0.48314944834503509,415.05528688430786
2017-07-04 15:41:26.837607,opt6,0,0.003,0.63370110330992979,0
2017-07-04 15:41:28.993242,opt1,len5,0.003,0.56128385155466398,0.037464141845703125
2017-07-04 15:41:31.270058,opt2,len5,0.003,0.56288866599799403,0.12169504165649414
2017-07-04 15:41:33.404819,opt3,len5,0.003,0.62838515546639917,0.04602313041687012
2017-07-04 15:41:35.765793,opt4,len5,0.003,0.62908726178535612,0.171950101852417
2017-07-04 16:06:35.921118,opt5,split8,0.003,0.52898696088264796,863.6191928386688
2017-07-04 16:06:38.257825,opt5,split1,0.003,0.54633901705115351,96.34993100166321
2017-07-04 16:06:40.485703,opt5,split2,0.003,0.45787362086258776,194.68943405151367
2017-07-04 16:06:42.717842,opt5,split4,0.003,0.62577733199598795,343.73434805870056
2017-07-04 16:06:45.000782,opt6,0,0.003,0.62718154463390174,0
2017-07-04 16:06:47.342987,opt1,len5,0.003,0.54292878635907726,0.03671598434448242
2017-07-04 16:06:49.695741,opt2,len5,0.003,0.54022066198595786,0.06353092193603516
2017-07-04 16:06:52.270476,opt3,len5,0.003,0.59348044132397193,0.047126054763793945
2017-07-04 16:06:54.748205,opt4,len5,0.003,0.59117352056168504,0.1619880199432373
2017-07-04 16:31:39.934062,opt5,split8,0.003,0.51795386158475432,812.3345861434937
2017-07-04 16:31:42.316037,opt5,split1,0.003,0.5665997993981946,104.59582805633545
2017-07-04 16:31:44.581542,opt5,split2,0.003,0.54874623871614847,189.2140350341797
2017-07-04 16:31:46.734214,opt5,split4,0.003,0.53981945837512535,377.2620952129364
2017-07-04 16:31:49.149411,opt6,0,0.003,0.59759277833500501,0
2017-07-04 16:31:51.673655,opt1,len5,0.003,0.6174523570712136,0.042410850524902344
2017-07-04 16:31:53.897909,opt2,len5,0.003,0.62086258776328984,0.12868595123291016
2017-07-04 16:31:55.971707,opt3,len5,0.003,0.61454363089267805,0.049028873443603516
2017-07-04 16:31:58.353883,opt4,len5,0.003,0.61574724172517548,0.15283799171447754
2017-07-04 16:55:24.234576,opt5,split8,0.003,0.57402206619859575,743.5543968677521
2017-07-04 16:55:26.054119,opt5,split1,0.003,0.57402206619859575,92.33309888839722
2017-07-04 16:55:28.343437,opt5,split2,0.003,0.57402206619859575,164.71571397781372
2017-07-04 16:55:30.632427,opt5,split4,0.003,0.52858575727181545,403.4681091308594
2017-07-04 16:55:32.757267,opt6,0,0.003,0.6174523570712136,0
2017-07-04 16:55:35.048752,opt1,len5,0.003,0.0,0.03609895706176758
2017-07-04 16:55:36.988781,opt2,len5,0.003,0.0,0.03727316856384277
2017-07-04 16:55:39.062103,opt3,len5,0.003,0.0,0.017544031143188477
2017-07-04 16:55:41.502162,opt4,len5,0.003,0.63480441323971915,0.15891790390014648
2017-07-04 17:19:43.004716,opt5,split8,0.003,0.49287863590772318,785.8934779167175
2017-07-04 17:19:45.364793,opt5,split1,0.003,0.60511534603811434,87.39566898345947
2017-07-04 17:19:47.392237,opt5,split2,0.003,0.60511534603811434,173.86870098114014
2017-07-04 17:19:49.426425,opt5,split4,0.003,0.5985957873620863,391.9530301094055
2017-07-04 17:19:51.809983,opt6,0,0.003,0.63931795386158474,0
2017-07-04 17:19:59.560443,opt1,len5,0.003,0.33189568706118355,0.015067815780639648
2017-07-04 17:20:01.933888,opt2,len5,0.003,0.44292878635907723,0.09451007843017578
2017-07-04 17:20:04.019912,opt3,len5,0.003,0.56710130391173519,0.021019935607910156
2017-07-04 17:20:06.153451,opt4,len5,0.003,0.56740220661985963,0.08423018455505371
2017-07-04 17:45:38.726110,opt5,split8,0.003,0.53901705115346044,858.6345930099487
2017-07-04 17:45:40.630842,opt5,split1,0.003,0.54393179538615843,95.487783908844
2017-07-04 17:45:42.481608,opt5,split2,0.003,0.51313941825476428,193.0557098388672
2017-07-04 17:45:44.260987,opt5,split4,0.003,0.53901705115346044,383.6661968231201
2017-07-04 17:45:46.065023,opt6,0,0.003,0.56860581745235705,0
2017-07-04 17:45:48.468558,opt1,len5,0.003,0.50491474423269811,0.03623199462890625
2017-07-04 17:45:50.362128,opt2,len5,0.003,0.46770310932798398,0.07145810127258301
2017-07-04 17:45:52.774879,opt3,len5,0.003,0.60822467402206615,0.0532231330871582
2017-07-04 17:45:54.667619,opt4,len5,0.003,0.61003009027081245,0.10493302345275879
2017-07-04 18:08:48.420343,opt5,split8,0.003,0.54724172517552661,703.753800868988
2017-07-04 18:08:50.687499,opt5,split1,0.003,0.46198595787362084,88.45032405853271
2017-07-04 18:08:52.705974,opt5,split2,0.003,0.56529588766298899,176.41350603103638
2017-07-04 18:08:54.680798,opt5,split4,0.003,0.49699097291875627,403.009654045105
2017-07-04 18:08:57.041427,opt6,0,0.003,0.60722166499498498,0
2017-07-04 18:08:59.182362,opt1,len5,0.003,0.44242728184553659,0.03755617141723633
2017-07-04 18:09:01.358380,opt2,len5,0.003,0.4428284854563691,0.13765406608581543
2017-07-04 18:09:03.575811,opt3,len5,0.003,0.58916750250752259,0.05076909065246582
2017-07-04 18:09:05.932510,opt4,len5,0.003,0.59438314944834503,0.10679101943969727
2017-07-04 18:33:24.753182,opt5,split8,0.003,0.55636910732196587,804.2993578910828
2017-07-04 18:33:27.028719,opt5,split1,0.003,0.45887662988966899,95.74699091911316
2017-07-04 18:33:29.119528,opt5,split2,0.003,0.581444332998997,173.4539020061493
2017-07-04 18:33:31.221360,opt5,split4,0.003,0.48435305917753257,383.58340096473694
2017-07-04 18:33:33.305649,opt6,0,0.003,0.58786359077231698,0
2017-07-04 18:33:35.729814,opt1,len5,0.003,0.46198595787362084,0.03679394721984863
2017-07-04 18:33:37.950795,opt2,len5,0.003,0.45727181544633899,0.14002203941345215
2017-07-04 18:33:40.311404,opt3,len5,0.003,0.64774322968906717,0.058753013610839844
2017-07-04 18:33:42.640531,opt4,len5,0.003,0.64824473420260786,0.10709881782531738
2017-07-04 18:57:39.709283,opt5,split8,0.003,0.49127382146439319,740.6171870231628
2017-07-04 18:57:41.860502,opt5,split1,0.003,0.47873620862587762,97.1051881313324
2017-07-04 18:57:43.693239,opt5,split2,0.003,0.61955867602808423,160.56108903884888
2017-07-04 18:57:45.621242,opt5,split4,0.003,0.49127382146439319,437.05153608322144
2017-07-04 18:57:48.010967,opt6,0,0.003,0.64784353059177535,0
2017-07-04 18:57:50.236635,opt1,len5,0.003,0.0,0.03555703163146973
2017-07-04 18:57:52.265913,opt2,len5,0.003,0.0,0.03450918197631836
2017-07-04 18:57:54.391322,opt3,len5,0.003,0.0,0.036392927169799805
2017-07-04 18:57:56.471967,opt4,len5,0.003,0.62226680040120363,0.10782814025878906
2017-07-04 19:22:48.385599,opt5,split8,0.003,0.55315947843530588,809.8948848247528
2017-07-04 19:22:50.733922,opt5,split1,0.003,0.58906720160481441,84.92537307739258
2017-07-04 19:22:52.933462,opt5,split2,0.003,0.48906720160481443,190.5511019229889
2017-07-04 19:22:55.022264,opt5,split4,0.003,0.49699097291875627,404.14607405662537
2017-07-04 19:22:57.206682,opt6,0,0.003,0.62527582748244737,0
2017-07-04 19:22:59.271189,opt1,len5,0.003,0.53580742226680045,0.03679013252258301
2017-07-04 19:23:01.758672,opt2,len5,0.003,0.5260782347041123,0.1078500747680664
2017-07-04 19:23:03.889167,opt3,len5,0.003,0.65376128385155463,0.056001901626586914
2017-07-04 19:23:06.332704,opt4,len5,0.003,0.65325977933801405,0.15035104751586914
2017-07-04 19:49:41.188848,opt5,split8,0.003,0.56890672016048149,918.8962249755859
2017-07-04 19:49:43.501947,opt5,split1,0.003,0.62447342026078234,84.42824602127075
2017-07-04 19:49:45.731991,opt5,split2,0.003,0.49267803410230693,187.02824592590332
2017-07-04 19:49:47.934153,opt5,split4,0.003,0.46900702106318959,402.735937833786
