currenttime,option,f,scaling,diff
2017-07-01 02:06:45.533284,opt3,0.0007428637667412156,100,0.04013354194813093
2017-07-01 02:06:45.676749,opt1,0.0006131628621521644,0,0.98994949366116669
2017-07-01 02:06:45.741671,opt2,0.0006131628621521644,10,0.9899494936611668
2017-07-01 02:06:46.812749,opt3,0.0006131628621521644,100,0.074565169637887535
2017-07-01 02:06:46.971069,opt1,0.0005061071926713135,0,0.98994949366116669
2017-07-01 02:06:47.096690,opt2,0.0005061071926713135,10,0.98994949366116669
2017-07-01 02:06:48.110659,opt3,0.0005061071926713135,100,0.023662016533654656
2017-07-01 02:06:48.238542,opt1,0.00041774299502514954,0,0.9899494936611668
2017-07-01 02:06:48.336426,opt2,0.00041774299502514954,10,0.9899494936611668
2017-07-01 02:06:49.346821,opt3,0.00041774299502514954,100,0.018586124643125299
2017-07-01 02:06:49.472308,opt1,0.0003448068164601554,0,0.9899494936611668
2017-07-01 02:06:49.647155,opt2,0.0003448068164601554,10,0.9899494936611668
2017-07-01 02:06:50.690331,opt3,0.0003448068164601554,100,0.077602482220860955
2017-07-01 02:06:50.884145,opt1,0.9,0,0.00073180274364002698
2017-07-01 02:06:51.161734,opt2,0.9,10,0.0022231359042926948
2017-07-01 02:06:52.204571,opt3,0.9,100,0.002255638728721903
2017-07-01 02:06:52.346426,opt1,0.7428637667412166,0,0.0017660762669864361
2017-07-01 02:06:52.500213,opt2,0.7428637667412166,10,0.0024247702126571746
2017-07-01 02:06:53.605808,opt3,0.7428637667412166,100,0.0024427270256032131
2017-07-01 02:06:53.771257,opt1,0.6131628621521651,0,0.0015392478899266481
2017-07-01 02:06:53.916171,opt2,0.6131628621521651,10,0.0032207077148215385
2017-07-01 02:06:54.925106,opt3,0.6131628621521651,100,0.0032498959572951134
2017-07-01 02:06:55.168505,opt1,0.5061071926713142,0,0.0052107663339004736
2017-07-01 02:06:55.308183,opt2,0.5061071926713142,10,0.0029183660741230826
2017-07-01 02:06:56.457571,opt3,0.5061071926713142,100,0.0029324147395737143
2017-07-01 02:06:56.623054,opt1,0.41774299502515005,0,0.0056499647959746876
2017-07-01 02:06:56.823272,opt2,0.41774299502515005,10,0.0030386788504960156
2017-07-01 02:06:57.648502,opt3,0.41774299502515005,100,0.0030377967172225367
2017-07-01 02:06:57.792254,opt1,0.3448068164601558,0,0.0094893517639868304
2017-07-01 02:06:57.940727,opt2,0.3448068164601558,10,0.0017511000852862171
2017-07-01 02:06:59.150114,opt3,0.3448068164601558,100,0.0017946872031556862
2017-07-01 02:06:59.374167,opt1,0.2846049894151541,0,0.007168253395162796
2017-07-01 02:06:59.737415,opt2,0.2846049894151541,10,0.0014922273919091623
2017-07-01 02:07:00.703220,opt3,0.2846049894151541,100,0.0015147780526205954
2017-07-01 02:07:01.020963,opt1,0.23491414941142824,0,0.0079871081025489152
2017-07-01 02:07:01.392844,opt2,0.23491414941142824,10,0.0019334580277778511
2017-07-01 02:07:02.394301,opt3,0.23491414941142824,100,0.0019557066263540842
2017-07-01 02:07:02.522385,opt1,0.19389912210286947,0,0.011725588967738957
2017-07-01 02:07:02.654323,opt2,0.19389912210286947,10,0.0071688210456269802
2017-07-01 02:07:03.724284,opt3,0.19389912210286947,100,0.0071607491693093696
2017-07-01 02:07:03.939576,opt1,0.16004514690350302,0,0.0092539969063908985
2017-07-01 02:07:04.263042,opt2,0.16004514690350302,10,0.0028191862465262022
2017-07-01 02:07:05.421584,opt3,0.16004514690350302,100,0.0028335815505762673
2017-07-01 02:07:05.592610,opt1,0.13210193408598622,0,0.025863633884208911
2017-07-01 02:07:05.762831,opt2,0.13210193408598622,10,0.0045874064655281582
2017-07-01 02:07:06.823443,opt3,0.13210193408598622,100,0.0045344182776700147
2017-07-01 02:07:06.989087,opt1,0.10903748927657292,0,0.020369680112742143
2017-07-01 02:07:07.282603,opt2,0.10903748927657292,10,0.0060262277092224207
2017-07-01 02:07:08.301562,opt3,0.10903748927657292,100,0.0060372913180712657
2017-07-01 02:07:08.437422,opt1,0.08999999999999997,0,0.02894019970922879
2017-07-01 02:07:08.616210,opt2,0.08999999999999997,10,0.0019745774028646205
2017-07-01 02:07:09.797682,opt3,0.08999999999999997,100,0.0019975649404230912
2017-07-01 02:07:09.982628,opt1,0.07428637667412162,0,0.053006065556717087
2017-07-01 02:07:10.212882,opt2,0.07428637667412162,10,0.0095280402398697818
2017-07-01 02:07:11.220252,opt3,0.07428637667412162,100,0.0095892773739881098
2017-07-01 02:07:11.349995,opt1,0.061316286215216495,0,0.028420063218420104
2017-07-01 02:07:11.600848,opt2,0.061316286215216495,10,0.0045659861968345306
2017-07-01 02:07:12.704402,opt3,0.061316286215216495,100,0.004529313220495791
2017-07-01 02:07:12.851750,opt1,0.05061071926713139,0,0.022226743882458305
2017-07-01 02:07:12.990844,opt2,0.05061071926713139,10,0.011459872450271007
2017-07-01 02:07:14.536938,opt3,0.05061071926713139,100,0.011282013148686694
2017-07-01 02:07:14.770470,opt1,0.04177429950251499,0,0.044670147481381435
2017-07-01 02:07:15.107205,opt2,0.04177429950251499,10,0.006293844072135452
2017-07-01 02:07:17.178478,opt3,0.04177429950251499,100,0.0062544108148936311
2017-07-01 02:07:17.503125,opt1,0.03448068164601557,0,0.049401688501712032
2017-07-01 02:07:17.696410,opt2,0.03448068164601557,10,0.0076068435100132828
2017-07-01 02:07:18.916557,opt3,0.03448068164601557,100,0.0076319273648071976
2017-07-01 02:07:19.029573,opt1,0.0284604989415154,0,0.045916664505728136
2017-07-01 02:07:19.191987,opt2,0.0284604989415154,10,0.010434890313591627
2017-07-01 02:07:20.122808,opt3,0.0284604989415154,100,0.010411324617221232
2017-07-01 02:07:20.260093,opt1,0.023491414941142815,0,0.061205611317579928
2017-07-01 02:07:20.384963,opt2,0.023491414941142815,10,0.017584142111612074
2017-07-01 02:07:21.424904,opt3,0.023491414941142815,100,0.017448305947001447
2017-07-01 02:07:21.623733,opt1,0.01938991221028694,0,0.089535883622747975
2017-07-01 02:07:21.924753,opt2,0.01938991221028694,10,0.008051602977640902
2017-07-01 02:07:23.250652,opt3,0.01938991221028694,100,0.0080290450811958819
2017-07-01 02:07:23.395280,opt1,0.016004514690350295,0,0.077809606723275915
2017-07-01 02:07:23.593804,opt2,0.016004514690350295,10,0.017114190044425579
2017-07-01 02:07:24.698635,opt3,0.016004514690350295,100,0.017164131503781231
2017-07-01 02:07:24.824896,opt1,0.013210193408598617,0,0.160025178138094
2017-07-01 02:07:25.033643,opt2,0.013210193408598617,10,0.0077740727942977967
2017-07-01 02:07:26.219124,opt3,0.013210193408598617,100,0.0075992136571555319
2017-07-01 02:07:26.381144,opt1,0.010903748927657287,0,0.28217415860610667
2017-07-01 02:07:26.534402,opt2,0.010903748927657287,10,0.013128827791666093
2017-07-01 02:07:27.508037,opt3,0.010903748927657287,100,0.012746098364694395
2017-07-01 02:07:27.682249,opt1,0.008999999999999992,0,0.33132942058693127
2017-07-01 02:07:27.848499,opt2,0.008999999999999992,10,0.015321025504910058
2017-07-01 02:07:28.934076,opt3,0.008999999999999992,100,0.015626601730267593
2017-07-01 02:07:29.121772,opt1,0.0074286376674121595,0,0.40715709667027217
2017-07-01 02:07:29.303844,opt2,0.0074286376674121595,10,0.013945600803108683
2017-07-01 02:07:30.299988,opt3,0.0074286376674121595,100,0.013385718522092267
2017-07-01 02:07:30.499136,opt1,0.006131628621521646,0,0.233735245930555
2017-07-01 02:07:30.800508,opt2,0.006131628621521646,10,0.012933529872864169
2017-07-01 02:07:31.645568,opt3,0.006131628621521646,100,0.012700848306212726
2017-07-01 02:07:31.770727,opt1,0.005061071926713137,0,0.44538256335169274
2017-07-01 02:07:31.906174,opt2,0.005061071926713137,10,0.060818006224431655
2017-07-01 02:07:32.723064,opt3,0.005061071926713137,100,0.060519495579185907
2017-07-01 02:07:32.883966,opt1,0.004177429950251497,0,0.42426252319803637
2017-07-01 02:07:33.014097,opt2,0.004177429950251497,10,0.016464581367909743
2017-07-01 02:07:33.843540,opt3,0.004177429950251497,100,0.016171152287230105
2017-07-01 02:07:34.027637,opt1,0.0034480681646015554,0,1.7262681626023333
2017-07-01 02:07:34.180861,opt2,0.0034480681646015554,10,0.037527341665901388
2017-07-01 02:07:35.310223,opt3,0.0034480681646015554,100,0.038219396480761045
2017-07-01 02:07:35.474946,opt1,0.002846049894151538,0,0.70076681976056454
2017-07-01 02:07:35.586918,opt2,0.002846049894151538,10,0.04258136633700798
2017-07-01 02:07:37.086808,opt3,0.002846049894151538,100,0.042295659592970117
2017-07-01 02:07:37.569983,opt1,0.0023491414941142806,0,0.98994949366116669
2017-07-01 02:07:37.683193,opt2,0.0023491414941142806,10,0.98994949366116669
2017-07-01 02:07:38.603860,opt3,0.0023491414941142806,100,0.037613573285656871
2017-07-01 02:07:38.802823,opt1,0.0019389912210286931,0,0.42426252319803637
2017-07-01 02:07:39.133838,opt2,0.0019389912210286931,10,0.059978330649919614
2017-07-01 02:07:40.027075,opt3,0.0019389912210286931,100,0.060150240621248761
2017-07-01 02:07:40.193771,opt1,0.0016004514690350288,0,0.47380698071528699
2017-07-01 02:07:40.355130,opt2,0.0016004514690350288,10,0.0082649143315926803
2017-07-01 02:07:41.839374,opt3,0.0016004514690350288,100,0.0075526888265900691
2017-07-01 02:07:42.022414,opt1,0.001321019340859861,0,0.98994949366116669
2017-07-01 02:07:42.121699,opt2,0.001321019340859861,10,0.98994949366116669
2017-07-01 02:07:43.161295,opt3,0.001321019340859861,100,0.032842400051323821
2017-07-01 02:07:43.312560,opt1,0.0010903748927657284,0,0.70076681994938594
2017-07-01 02:07:43.503767,opt2,0.0010903748927657284,10,0.084763811639453901
2017-07-01 02:07:44.527037,opt3,0.0010903748927657284,100,0.083345932179424667
2017-07-01 02:07:44.727642,opt1,0.0008999999999999989,0,0.9899494936611668
2017-07-01 02:07:44.867090,opt2,0.0008999999999999989,10,0.98994949366116669
2017-07-01 02:07:45.793963,opt3,0.0008999999999999989,100,0.12596107421369265
2017-07-01 02:07:45.933435,opt1,0.0007428637667412156,0,0.9899494936611668
2017-07-01 02:07:46.069344,opt2,0.0007428637667412156,10,0.9899494936611668
2017-07-01 02:07:47.170192,opt3,0.0007428637667412156,100,0.037600423013272946
2017-07-01 02:07:47.326779,opt1,0.0006131628621521644,0,0.98994949366116669
2017-07-01 02:07:47.425291,opt2,0.0006131628621521644,10,0.98994949366116669
2017-07-01 02:07:48.220196,opt3,0.0006131628621521644,100,0.12338886148149408
2017-07-01 02:07:48.384750,opt1,0.0005061071926713135,0,0.98994949366116669
2017-07-01 02:07:48.490648,opt2,0.0005061071926713135,10,0.9899494936611668
2017-07-01 02:07:49.386306,opt3,0.0005061071926713135,100,0.035491288778016522
2017-07-01 02:07:49.545125,opt1,0.00041774299502514954,0,0.98994949366116669
2017-07-01 02:07:49.741350,opt2,0.00041774299502514954,10,0.98994949366116669
2017-07-01 02:07:50.661609,opt3,0.00041774299502514954,100,0.16434503830931016
2017-07-01 02:07:50.777025,opt1,0.0003448068164601554,0,0.98994949366116669
2017-07-01 02:07:50.866152,opt2,0.0003448068164601554,10,0.98994949366116669
2017-07-01 02:07:51.889058,opt3,0.0003448068164601554,100,0.094936130097878962
2017-07-01 02:07:52.066206,opt1,0.9,0,0.0010978570003264243
2017-07-01 02:07:52.388764,opt2,0.9,10,0.0023359592858270221
2017-07-01 02:07:53.589135,opt3,0.9,100,0.0023639829496389484
2017-07-01 02:07:53.847130,opt1,0.7428637667412166,0,0.0011197451308731002
2017-07-01 02:07:54.022037,opt2,0.7428637667412166,10,0.0027362892877077984
2017-07-01 02:07:54.965232,opt3,0.7428637667412166,100,0.0027595722393665705
2017-07-01 02:07:55.091992,opt1,0.6131628621521651,0,0.0014476611069560942
2017-07-01 02:07:55.236679,opt2,0.6131628621521651,10,0.0024000893711125766
2017-07-01 02:07:56.499369,opt3,0.6131628621521651,100,0.00242384064429438
2017-07-01 02:07:56.813161,opt1,0.5061071926713142,0,0.0035640092051322158
2017-07-01 02:07:57.065185,opt2,0.5061071926713142,10,0.0027790221415296365
2017-07-01 02:07:58.425375,opt3,0.5061071926713142,100,0.0027887208782080702
2017-07-01 02:07:58.876799,opt1,0.41774299502515005,0,0.0053797116614025513
2017-07-01 02:07:59.176959,opt2,0.41774299502515005,10,0.0023648705023108347
2017-07-01 02:08:00.667225,opt3,0.41774299502515005,100,0.0023994306278370147
2017-07-01 02:08:00.834850,opt1,0.3448068164601558,0,0.0093373505352216616
2017-07-01 02:08:01.003925,opt2,0.3448068164601558,10,0.0028960178620671614
2017-07-01 02:08:02.170782,opt3,0.3448068164601558,100,0.0029134644629882464
2017-07-01 02:08:02.349690,opt1,0.2846049894151541,0,0.001892318547801101
2017-07-01 02:08:02.646834,opt2,0.2846049894151541,10,0.004142449914237914
2017-07-01 02:08:03.661068,opt3,0.2846049894151541,100,0.0041362431172950187
2017-07-01 02:08:03.821698,opt1,0.23491414941142824,0,0.01369699871299951
2017-07-01 02:08:03.984707,opt2,0.23491414941142824,10,0.0057657498341514204
2017-07-01 02:08:05.051846,opt3,0.23491414941142824,100,0.005762472875966246
2017-07-01 02:08:05.232072,opt1,0.19389912210286947,0,0.0067880371152370406
2017-07-01 02:08:05.435654,opt2,0.19389912210286947,10,0.0030496509426460924
2017-07-01 02:08:06.467216,opt3,0.19389912210286947,100,0.0030484808973606477
2017-07-01 02:08:06.628639,opt1,0.16004514690350302,0,0.01030860355467126
2017-07-01 02:08:06.803990,opt2,0.16004514690350302,10,0.0053893490632611766
2017-07-01 02:08:08.107850,opt3,0.16004514690350302,100,0.0053959706515490742
2017-07-01 02:08:08.306987,opt1,0.13210193408598622,0,0.030119822621919871
2017-07-01 02:08:08.485635,opt2,0.13210193408598622,10,0.0040405440116202309
2017-07-01 02:08:09.508054,opt3,0.13210193408598622,100,0.0040294649358014779
2017-07-01 02:08:09.752369,opt1,0.10903748927657292,0,0.018437023783735337
2017-07-01 02:08:09.970838,opt2,0.10903748927657292,10,0.0049232221809150959
2017-07-01 02:08:10.882224,opt3,0.10903748927657292,100,0.0049367530032765634
2017-07-01 02:08:11.065002,opt1,0.08999999999999997,0,0.031512133658336765
2017-07-01 02:08:11.204307,opt2,0.08999999999999997,10,0.0084250204931425061
2017-07-01 02:08:12.427108,opt3,0.08999999999999997,100,0.0084074912887714369
2017-07-01 02:08:12.552675,opt1,0.07428637667412162,0,0.033361823734725037
2017-07-01 02:08:12.663171,opt2,0.07428637667412162,10,0.0057084899978985708
2017-07-01 02:08:13.705070,opt3,0.07428637667412162,100,0.0057901279237884389
2017-07-01 02:08:13.868346,opt1,0.061316286215216495,0,0.067443078630196385
2017-07-01 02:08:14.033913,opt2,0.061316286215216495,10,0.0082558825779434786
2017-07-01 02:08:15.266240,opt3,0.061316286215216495,100,0.0082448519639230933
2017-07-01 02:08:15.426729,opt1,0.05061071926713139,0,0.055013203704655213
2017-07-01 02:08:15.588016,opt2,0.05061071926713139,10,0.0033341401829641974
2017-07-01 02:08:16.509882,opt3,0.05061071926713139,100,0.0033335648627080311
2017-07-01 02:08:16.676605,opt1,0.04177429950251499,0,0.04702624152414351
2017-07-01 02:08:16.957584,opt2,0.04177429950251499,10,0.0081463127628625953
2017-07-01 02:08:17.837866,opt3,0.04177429950251499,100,0.0080451392907189938
2017-07-01 02:08:18.046617,opt1,0.03448068164601557,0,0.079843575239892245
2017-07-01 02:08:18.295721,opt2,0.03448068164601557,10,0.012023171266786993
2017-07-01 02:08:19.164865,opt3,0.03448068164601557,100,0.011904134995509762
2017-07-01 02:08:19.329142,opt1,0.0284604989415154,0,0.10912508134532332
2017-07-01 02:08:19.438259,opt2,0.0284604989415154,10,0.0097435181908423745
2017-07-01 02:08:20.275411,opt3,0.0284604989415154,100,0.0095393241164665934
2017-07-01 02:08:20.387152,opt1,0.023491414941142815,0,0.18038903420994729
2017-07-01 02:08:20.568626,opt2,0.023491414941142815,10,0.0098829754467679512
2017-07-01 02:08:21.597733,opt3,0.023491414941142815,100,0.010019397602607765
2017-07-01 02:08:21.738220,opt1,0.01938991221028694,0,0.088174776579577757
2017-07-01 02:08:21.910436,opt2,0.01938991221028694,10,0.011941755443134245
2017-07-01 02:08:23.183122,opt3,0.01938991221028694,100,0.01172194731513005
2017-07-01 02:08:23.381333,opt1,0.016004514690350295,0,0.16723458935864494
2017-07-01 02:08:23.619768,opt2,0.016004514690350295,10,0.013057282959130251
2017-07-01 02:08:24.517079,opt3,0.016004514690350295,100,0.012915619280714578
2017-07-01 02:08:24.719021,opt1,0.013210193408598617,0,0.12473961759748012
2017-07-01 02:08:24.892940,opt2,0.013210193408598617,10,0.014149961816098037
2017-07-01 02:08:25.792640,opt3,0.013210193408598617,100,0.013763578681469348
2017-07-01 02:08:25.913366,opt1,0.010903748927657287,0,0.14374862642729397
2017-07-01 02:08:26.064715,opt2,0.010903748927657287,10,0.012895334699017685
2017-07-01 02:08:26.931554,opt3,0.010903748927657287,100,0.012591700951305474
2017-07-01 02:08:27.147917,opt1,0.008999999999999992,0,0.17395285273456379
2017-07-01 02:08:27.373539,opt2,0.008999999999999992,10,0.012693405349061212
2017-07-01 02:08:28.270578,opt3,0.008999999999999992,100,0.012517961788166105
2017-07-01 02:08:28.406143,opt1,0.0074286376674121595,0,0.42426433054960011
2017-07-01 02:08:28.548559,opt2,0.0074286376674121595,10,0.012690619991278211
2017-07-01 02:08:29.480357,opt3,0.0074286376674121595,100,0.012797218178897785
2017-07-01 02:08:29.666592,opt1,0.006131628621521646,0,0.76157705760898142
2017-07-01 02:08:29.854455,opt2,0.006131628621521646,10,0.010170799119688599
2017-07-01 02:08:30.623172,opt3,0.006131628621521646,100,0.0098850967159966243
2017-07-01 02:08:30.804024,opt1,0.005061071926713137,0,0.42426252319803637
2017-07-01 02:08:30.933926,opt2,0.005061071926713137,10,0.015528654237447228
2017-07-01 02:08:31.966311,opt3,0.005061071926713137,100,0.015087183296482174
2017-07-01 02:08:32.332573,opt1,0.004177429950251497,0,0.47380698071528699
2017-07-01 02:08:32.636608,opt2,0.004177429950251497,10,0.01125714973791396
2017-07-01 02:08:33.722096,opt3,0.004177429950251497,100,0.010855735414564064
2017-07-01 02:08:34.029026,opt1,0.0034480681646015554,0,1.0318682450207335
2017-07-01 02:08:34.316100,opt2,0.0034480681646015554,10,0.026243146481816432
2017-07-01 02:08:35.246723,opt3,0.0034480681646015554,100,0.024855349024361931
2017-07-01 02:08:35.448931,opt1,0.002846049894151538,0,0.47380698065866733
2017-07-01 02:08:35.566291,opt2,0.002846049894151538,10,0.04797874651384907
2017-07-01 02:08:36.452258,opt3,0.002846049894151538,100,0.048204523858664743
2017-07-01 02:08:36.640132,opt1,0.0023491414941142806,0,0.47380698065866733
2017-07-01 02:08:36.800247,opt2,0.0023491414941142806,10,0.016817199823115719
2017-07-01 02:08:38.805108,opt3,0.0023491414941142806,100,0.015847274461538791
2017-07-01 02:08:39.057417,opt1,0.0019389912210286931,0,0.70076681994938594
2017-07-01 02:08:39.442448,opt2,0.0019389912210286931,10,0.02186464972578445
2017-07-01 02:08:40.685090,opt3,0.0019389912210286931,100,0.022679082780836059
2017-07-01 02:08:40.816554,opt1,0.0016004514690350288,0,0.9899494936611668
2017-07-01 02:08:40.917837,opt2,0.0016004514690350288,10,0.9899494936611668
2017-07-01 02:08:41.899889,opt3,0.0016004514690350288,100,0.031702905558631075
2017-07-01 02:08:42.015500,opt1,0.001321019340859861,0,0.98994949366116669
2017-07-01 02:08:42.122940,opt2,0.001321019340859861,10,0.98994949366116669
2017-07-01 02:08:43.294908,opt3,0.001321019340859861,100,0.10306185102965014
2017-07-01 02:08:43.461527,opt1,0.0010903748927657284,0,0.98994949366116669
2017-07-01 02:08:43.597659,opt2,0.0010903748927657284,10,0.98994949366116669
2017-07-01 02:08:44.694131,opt3,0.0010903748927657284,100,0.034093396810955232
2017-07-01 02:08:44.817763,opt1,0.0008999999999999989,0,0.9899494936611668
2017-07-01 02:08:44.905559,opt2,0.0008999999999999989,10,0.98994949366116669
2017-07-01 02:08:45.872627,opt3,0.0008999999999999989,100,0.049316899688308047
2017-07-01 02:08:46.006173,opt1,0.0007428637667412156,0,1.7389875304806639
2017-07-01 02:08:46.292697,opt2,0.0007428637667412156,10,0.033676056786842115
2017-07-01 02:08:47.474063,opt3,0.0007428637667412156,100,0.031436323049747729
2017-07-01 02:08:47.657773,opt1,0.0006131628621521644,0,0.98994949366116669
2017-07-01 02:08:47.757982,opt2,0.0006131628621521644,10,0.98994949366116669
2017-07-01 02:08:48.743039,opt3,0.0006131628621521644,100,0.11017509058689258
2017-07-01 02:08:48.847469,opt1,0.0005061071926713135,0,0.98994949366116669
2017-07-01 02:08:48.964230,opt2,0.0005061071926713135,10,0.98994949366116669
2017-07-01 02:08:50.003797,opt3,0.0005061071926713135,100,0.028565765163323955
2017-07-01 02:08:50.094735,opt1,0.00041774299502514954,0,0.9899494936611668
2017-07-01 02:08:50.203688,opt2,0.00041774299502514954,10,0.98994949366116669
2017-07-01 02:08:51.206073,opt3,0.00041774299502514954,100,0.21363235042653064
2017-07-01 02:08:51.344086,opt1,0.0003448068164601554,0,0.98994949366116669
2017-07-01 02:08:51.452338,opt2,0.0003448068164601554,10,0.9899494936611668
2017-07-01 02:08:52.412370,opt3,0.0003448068164601554,100,0.097937684556729826
2017-07-01 02:08:52.577646,opt1,0.9,0,0.00076832724042286745
2017-07-01 02:08:52.856336,opt2,0.9,10,0.002492376366248068
2017-07-01 02:08:53.799431,opt3,0.9,100,0.0025155132613984004
2017-07-01 02:08:53.948180,opt1,0.7428637667412166,0,0.0013290159377877787
2017-07-01 02:08:54.187879,opt2,0.7428637667412166,10,0.0025436196573015235
2017-07-01 02:08:55.285025,opt3,0.7428637667412166,100,0.0025652470721491791
2017-07-01 02:08:55.441226,opt1,0.6131628621521651,0,0.0050989854342196163
2017-07-01 02:08:55.616465,opt2,0.6131628621521651,10,0.0036437646933051532
2017-07-01 02:08:56.550822,opt3,0.6131628621521651,100,0.0036375202803780155
2017-07-01 02:08:56.689022,opt1,0.5061071926713142,0,0.0068229943615601635
2017-07-01 02:08:56.841421,opt2,0.5061071926713142,10,0.003704212773943808
2017-07-01 02:08:57.697001,opt3,0.5061071926713142,100,0.003698267753046183
2017-07-01 02:08:57.876219,opt1,0.41774299502515005,0,0.0049817571186825602
2017-07-01 02:08:58.082155,opt2,0.41774299502515005,10,0.0029030510736740081
2017-07-01 02:08:59.139594,opt3,0.41774299502515005,100,0.002907742427495807
2017-07-01 02:08:59.283398,opt1,0.3448068164601558,0,0.0038303015465594704
2017-07-01 02:08:59.484598,opt2,0.3448068164601558,10,0.0026360827491750771
2017-07-01 02:09:01.095116,opt3,0.3448068164601558,100,0.002656390640976647
2017-07-01 02:09:01.249110,opt1,0.2846049894151541,0,0.0051622649865477573
2017-07-01 02:09:01.527632,opt2,0.2846049894151541,10,0.0020573879501585074
2017-07-01 02:09:02.520051,opt3,0.2846049894151541,100,0.0020825674314560818
2017-07-01 02:09:02.753454,opt1,0.23491414941142824,0,0.013496747980181174
2017-07-01 02:09:02.938213,opt2,0.23491414941142824,10,0.0048091278983269968
2017-07-01 02:09:03.840539,opt3,0.23491414941142824,100,0.004815474181246949
2017-07-01 02:09:03.950385,opt1,0.19389912210286947,0,0.007012784201649489
2017-07-01 02:09:04.106915,opt2,0.19389912210286947,10,0.0054271694939991314
2017-07-01 02:09:05.165814,opt3,0.19389912210286947,100,0.0054179617642991394
2017-07-01 02:09:05.339161,opt1,0.16004514690350302,0,0.013270567455999758
2017-07-01 02:09:05.536336,opt2,0.16004514690350302,10,0.0079123068317594487
2017-07-01 02:09:06.631452,opt3,0.16004514690350302,100,0.0078617291114405716
2017-07-01 02:09:06.788450,opt1,0.13210193408598622,0,0.025945985782810259
2017-07-01 02:09:06.917754,opt2,0.13210193408598622,10,0.0041903340851007298
2017-07-01 02:09:07.841837,opt3,0.13210193408598622,100,0.0042100685294138313
2017-07-01 02:09:08.014056,opt1,0.10903748927657292,0,0.011265497972993553
2017-07-01 02:09:08.216842,opt2,0.10903748927657292,10,0.0047864509720609112
2017-07-01 02:09:09.175277,opt3,0.10903748927657292,100,0.0047577575478347069
2017-07-01 02:09:09.366805,opt1,0.08999999999999997,0,0.058261358267741703
2017-07-01 02:09:09.529013,opt2,0.08999999999999997,10,0.0091441339837662391
2017-07-01 02:09:10.539359,opt3,0.08999999999999997,100,0.0090111005879476899
2017-07-01 02:09:10.728207,opt1,0.07428637667412162,0,0.02443462014092054
2017-07-01 02:09:11.082771,opt2,0.07428637667412162,10,0.0038291512863177293
2017-07-01 02:09:12.001652,opt3,0.07428637667412162,100,0.003725712758235555
2017-07-01 02:09:12.179927,opt1,0.061316286215216495,0,0.025897083630790907
2017-07-01 02:09:12.466550,opt2,0.061316286215216495,10,0.0094569005319484773
2017-07-01 02:09:13.360109,opt3,0.061316286215216495,100,0.0095096974986673376
2017-07-01 02:09:13.478842,opt1,0.05061071926713139,0,0.047896246206808442
2017-07-01 02:09:13.799773,opt2,0.05061071926713139,10,0.0048947296569156239
2017-07-01 02:09:15.216424,opt3,0.05061071926713139,100,0.0048948798541351476
2017-07-01 02:09:15.389345,opt1,0.04177429950251499,0,0.078717915909803413
2017-07-01 02:09:15.577168,opt2,0.04177429950251499,10,0.0040102072701814389
2017-07-01 02:09:16.648349,opt3,0.04177429950251499,100,0.0039383824028329205
2017-07-01 02:09:16.815755,opt1,0.03448068164601557,0,0.055229434701420908
2017-07-01 02:09:17.143871,opt2,0.03448068164601557,10,0.013023358755957268
2017-07-01 02:09:18.069921,opt3,0.03448068164601557,100,0.013001105553967695
2017-07-01 02:09:18.235724,opt1,0.0284604989415154,0,0.10583635397230105
2017-07-01 02:09:18.365225,opt2,0.0284604989415154,10,0.003454831146994089
2017-07-01 02:09:19.293825,opt3,0.0284604989415154,100,0.0033778452788472148
2017-07-01 02:09:19.448366,opt1,0.023491414941142815,0,0.096173315352442432
2017-07-01 02:09:19.663745,opt2,0.023491414941142815,10,0.0065085961149882439
2017-07-01 02:09:20.720429,opt3,0.023491414941142815,100,0.0065082453740122372
2017-07-01 02:09:21.320437,opt1,0.01938991221028694,0,0.13515869399158484
2017-07-01 02:09:21.684437,opt2,0.01938991221028694,10,0.009808498557470114
2017-07-01 02:09:23.452194,opt3,0.01938991221028694,100,0.0097239651969776731
2017-07-01 02:09:24.117629,opt1,0.016004514690350295,0,0.15506047703273676
2017-07-01 02:09:24.704868,opt2,0.016004514690350295,10,0.013241937553601119
2017-07-01 02:09:25.917309,opt3,0.016004514690350295,100,0.013025626976862274
2017-07-01 02:09:26.120353,opt1,0.013210193408598617,0,0.18439960785757578
2017-07-01 02:09:26.308460,opt2,0.013210193408598617,10,0.010855035010727128
2017-07-01 02:09:27.463145,opt3,0.013210193408598617,100,0.010946027141976979
2017-07-01 02:09:27.870843,opt1,0.010903748927657287,0,0.27973748896540851
2017-07-01 02:09:28.232792,opt2,0.010903748927657287,10,0.011439121816189685
2017-07-01 02:09:29.330819,opt3,0.010903748927657287,100,0.011185650002348427
2017-07-01 02:09:29.461295,opt1,0.008999999999999992,0,0.27736270625488563
2017-07-01 02:09:29.648142,opt2,0.008999999999999992,10,0.014560419519191238
2017-07-01 02:09:30.810210,opt3,0.008999999999999992,100,0.014953286911019395
2017-07-01 02:09:30.945617,opt1,0.0074286376674121595,0,0.050426414528697235
2017-07-01 02:09:31.261875,opt2,0.0074286376674121595,10,0.019900192559412083
2017-07-01 02:09:32.727124,opt3,0.0074286376674121595,100,0.020534833231141601
2017-07-01 02:09:32.943326,opt1,0.006131628621521646,0,0.28772092276130107
2017-07-01 02:09:33.207900,opt2,0.006131628621521646,10,0.010390161743349308
