currenttime,option,variant,length,diff,time
2017-06-29 21:15:25.105384,17,1,1,0.98991332199605331,0.02748703956604004
2017-06-29 21:15:25.119530,18,1,1,0.98991331471252064,0.013933897018432617
2017-06-29 21:15:25.133810,19,1,1,0.98991331471252064,0.014053106307983398
2017-06-29 21:15:25.159924,20,1,1,0.98991331471252064,0.025914907455444336
2017-06-29 21:15:25.232026,21,1,1,0.98991332199605331,0.07177186012268066
2017-06-29 21:15:25.287529,22,1,1,0.98991331471252064,0.049514055252075195
2017-06-29 21:15:25.305498,23,1,1,0.98991332199605331,0.017717838287353516
2017-06-29 21:15:25.319974,24,1,1,0.98991331471252064,0.014219999313354492
2017-06-29 21:15:25.338159,25,1,1,0.98991331471252064,0.017935991287231445
2017-06-29 21:15:25.357257,26,1,1,0.98991331471252064,0.01890397071838379
2017-06-29 21:15:25.382125,27,1,1,0.98991332199605331,0.024646997451782227
2017-06-29 21:15:25.405605,28,1,1,0.98991331471252064,0.023222923278808594
2017-06-29 21:15:25.438110,29,1,1,0.98991332199605331,0.0322871208190918
2017-06-29 21:15:25.459441,30,1,1,0.98991331471252064,0.019694089889526367
2017-06-29 21:15:25.488404,31,1,1,0.98991331471252064,0.02876114845275879
2017-06-29 21:15:25.520671,32,1,1,0.98991331471252064,0.030495166778564453
2017-06-29 21:15:25.549228,33,1,1,0.98991332199605331,0.028213024139404297
2017-06-29 21:15:25.867900,0,1,2,2.1052003707593339,0.31834888458251953
2017-06-29 21:15:25.907835,1,1,2,0.98995359524568738,0.0396420955657959
2017-06-29 21:15:25.939105,2,1,2,0.98994821863370686,0.031045913696289062
2017-06-29 21:15:25.977569,3,1,2,0.9899481660816899,0.038244009017944336
2017-06-29 21:15:26.031338,4,1,2,0.98990608938268521,0.05352210998535156
2017-06-29 21:15:26.085885,5,1,2,0.98992857567468373,0.05420994758605957
2017-06-29 21:15:26.127411,6,1,2,0.98990552862055115,0.0412600040435791
2017-06-29 21:15:26.202405,7,1,2,0.98992999001120552,0.07474589347839355
2017-06-29 21:15:26.294628,8,1,2,0.98977362792122714,0.0918889045715332
2017-06-29 21:15:26.346057,9,1,2,1.1428463086595932,0.05115914344787598
2017-06-29 21:15:26.418378,10,1,2,1.1863193080164551,0.07201695442199707
2017-06-29 21:15:26.457770,11,1,2,1.1074395897243063,0.039182186126708984
2017-06-29 21:15:26.526196,12,1,2,1.1208711605554542,0.0681600570678711
2017-06-29 21:15:26.585002,13,1,2,1.2408305658409242,0.05841803550720215
2017-06-29 21:15:26.642296,14,1,2,1.2492961281201083,0.050985097885131836
2017-06-29 21:15:26.769463,15,1,2,1.2555283655465701,0.12689495086669922
2017-06-29 21:15:26.830430,16,1,2,1.1459988804304553,0.060585975646972656
2017-06-29 21:15:26.885805,17,1,2,1.263434051053139,0.055114030838012695
2017-06-29 21:15:26.932079,18,1,2,1.2659312580554269,0.04605412483215332
2017-06-29 21:15:27.001996,19,1,2,1.2677986885846944,0.06963682174682617
2017-06-29 21:15:27.085809,20,1,2,1.1535480534578635,0.0832052230834961
2017-06-29 21:15:27.140246,21,1,2,1.1543895761620486,0.05419182777404785
2017-06-29 21:15:27.256308,22,1,2,1.2709906550374603,0.1158149242401123
2017-06-29 21:15:27.335593,23,1,2,1.1555288258006466,0.07901906967163086
2017-06-29 21:15:27.394567,24,1,2,1.2720423915520254,0.058634042739868164
2017-06-29 21:15:27.532786,25,1,2,1.2723604540062181,0.1378488540649414
2017-06-29 21:15:27.681802,26,1,2,1.1563643941230632,0.14866900444030762
2017-06-29 21:15:27.828202,27,1,2,1.2727996033718671,0.13690614700317383
2017-06-29 21:15:27.897401,28,1,2,1.1566250014339097,0.06891202926635742
