currenttime,method,f,accuracy,precision,recall
2018-04-26 14:55:45.178943,MCE,0.0005678616100321739,0.0,0.33333333333333326,1.0
2018-04-26 14:55:48.343152,DCE,0.0005678616100321739,0.0,0.33333333333333326,1.0
2018-04-26 14:55:51.782264,DCEr,0.0005678616100321739,0.66668987196597873,0.66673865563267232,0.66682992319789103
2018-04-26 14:56:06.505661,Holdout,0.035829645349814754,0.67323643231776531,0.67326740958737152,0.67332936412658384
2018-04-26 14:56:10.455524,GS,0.022606977883586222,0.66657499280380927,0.66660555075809513,0.66666666666666663
2018-04-26 14:56:17.036015,LCE,0.022606977883586222,0.66501225310924938,0.66504281106353524,0.66510392697210674
2018-04-26 14:56:20.746969,MCE,0.022606977883586222,0.66501225310924938,0.66504281106353524,0.66510392697210674
2018-04-26 14:56:24.228290,DCE,0.022606977883586222,0.66468397503251253,0.66471453298679828,0.66477564889536989
2018-04-26 14:56:26.157897,Holdout,0.0035829645349814755,0.54223533571155491,0.54230393329080384,0.54241093115360517
2018-04-26 14:56:27.675794,DCEr,0.022606977883586222,0.66468397503251253,0.66471453298679828,0.66477564889536989
2018-04-26 14:56:29.495351,GS,0.002260697788358622,0.66647443345736201,0.66651698982880836,0.66658948156782627
2018-04-26 14:56:34.046745,LCE,0.002260697788358622,0.66751447505902606,0.66754441042659785,0.6676042811617412
2018-04-26 14:56:37.690180,MCE,0.002260697788358622,0.66751447505902606,0.66754441042659785,0.6676042811617412
2018-04-26 14:56:41.409542,DCE,0.002260697788358622,0.66751447505902606,0.66754441042659785,0.6676042811617412
2018-04-26 14:56:47.352313,DCEr,0.002260697788358622,0.66751447505902606,0.66754441042659785,0.6676042811617412
2018-04-26 14:57:14.429636,Holdout,0.0001426403873215002,0.34380811627235497,0.39839321478534639,0.45501160649748518
2018-04-26 14:57:20.091385,GS,9e-05,0.664911822025962,0.66819015541062299,0.67270172353233126
2018-04-26 14:57:25.482676,LCE,9e-05,0.0,0.33333333333333326,1.0
2018-04-26 14:57:30.974985,MCE,9e-05,0.0,0.33333333333333326,1.0
2018-04-26 14:57:31.878295,Holdout,9e-05,0.36178007126896872,0.41597321360773937,0.4745584024932899
2018-04-26 14:57:34.363554,Holdout,0.00022606977883586222,0.3957354003300968,0.4497380880966057,0.50442238055771926
2018-04-26 14:57:36.328478,DCE,9e-05,0.0,0.33333333333333326,1.0
2018-04-26 14:57:37.651439,GS,0.9,0.66666666666666663,0.66666666666666663,0.66666666666666663
2018-04-26 14:57:39.505928,GS,0.0001426403873215002,0.66582974653382287,0.66692883389444457,0.66839647119875456
2018-04-26 14:57:42.215729,DCEr,9e-05,0.66615086175121607,0.66890988262410112,0.67252865326580302
2018-04-26 14:57:44.216685,LCE,0.9,0.66502959325022037,0.66502959325022037,0.66502959325022037
2018-04-26 14:57:44.551245,LCE,0.0001426403873215002,0.0,0.33333333333333326,1.0
2018-04-26 14:57:49.562406,MCE,0.9,0.66502959325022037,0.66502959325022037,0.66502959325022037
2018-04-26 14:57:50.070266,MCE,0.0001426403873215002,0.0,0.33333333333333326,1.0
2018-04-26 14:57:52.947262,DCE,0.9,0.6651555219745624,0.6651555219745624,0.6651555219745624
2018-04-26 14:57:55.234261,DCE,0.0001426403873215002,0.0,0.33333333333333326,1.0
2018-04-26 14:57:56.440004,DCEr,0.9,0.6651555219745624,0.6651555219745624,0.6651555219745624
2018-04-26 14:57:58.675191,DCEr,0.0001426403873215002,0.66642591910164561,0.66719809010282105,0.66805051029233697
2018-04-26 14:58:08.827330,Holdout,0.00035829645349814754,0.38498220538600464,0.43819334158495798,0.49145256514046282
2018-04-26 14:58:12.673104,Holdout,0.0014264038732150022,0.52106846847909238,0.52817624610097302,0.53532048196495285
2018-04-26 14:58:14.414145,GS,0.00022606977883586222,0.66579613782922609,0.66719347071137147,0.66874243210517204
2018-04-26 14:58:18.897669,GS,0.0009000000000000001,0.66617923342865359,0.66621753068154421,0.66629412518732567
2018-04-26 14:58:20.058972,LCE,0.00022606977883586222,0.0,0.33333333333333326,1.0
2018-04-26 14:58:24.905136,LCE,0.0009000000000000001,0.0,0.33333333333333326,1.0
2018-04-26 14:58:25.576255,MCE,0.00022606977883586222,0.0,0.33333333333333326,1.0
2018-04-26 14:58:30.353865,DCE,0.00022606977883586222,0.0,0.33333333333333326,1.0
2018-04-26 14:58:30.640342,MCE,0.0009000000000000001,0.0,0.33333333333333326,1.0
2018-04-26 14:58:36.296246,DCEr,0.00022606977883586222,0.6662117811317011,0.66638230252074149,0.66666666666666663
2018-04-26 14:58:36.517578,DCE,0.0009000000000000001,0.0,0.33333333333333326,1.0
2018-04-26 14:58:41.722119,DCEr,0.0009000000000000001,0.66604059136465132,0.66607888861754194,0.6661554831233234
2018-04-26 14:59:47.800695,Holdout,0.0005678616100321739,0.43930725282160554,0.48859704910738438,0.53841604907510443
2018-04-26 14:59:53.056439,GS,0.00035829645349814754,0.66650423798491298,0.66718760183844061,0.6682018906726821
2018-04-26 14:59:58.096322,LCE,0.00035829645349814754,0.0,0.33333333333333326,1.0
2018-04-26 15:00:03.221978,MCE,0.00035829645349814754,0.0,0.33333333333333326,1.0
2018-04-26 15:00:08.978548,DCE,0.00035829645349814754,0.0,0.33333333333333326,1.0
2018-04-26 15:00:14.593844,DCEr,0.00035829645349814754,0.66615431592477714,0.6669368115910842,0.66805023223810489
2018-04-26 15:00:19.855814,Holdout,0.00567861610032174,0.54466692406407302,0.54475395068276045,0.54487101520390102
2018-04-26 15:00:25.718512,GS,0.0035829645349814755,0.66655705414813626,0.66702105704180592,0.66751503505136711
2018-04-26 15:00:34.992054,LCE,0.0035829645349814755,0.4397529146146994,0.43983204365352435,0.4399411478082409
2018-04-26 15:00:41.373715,MCE,0.0035829645349814755,0.44160071185461441,0.44167984089343931,0.44178894504815602
2018-04-26 15:00:44.078737,Holdout,0.002260697788358622,0.51040991575204697,0.51406638163621932,0.51776775057174917
2018-04-26 15:00:47.231980,DCE,0.0035829645349814755,0.47818475208621097,0.47890980353412171,0.4796648300979241
2018-04-26 15:00:48.865649,GS,0.0014264038732150022,0.66629525982894899,0.66728435119275409,0.66830335271773744
2018-04-26 15:00:51.902459,DCEr,0.0035829645349814755,0.63722414234462854,0.6372541174605203,0.63731406769230381
2018-04-26 15:00:54.198924,LCE,0.0014264038732150022,0.0,0.33333333333333326,1.0
2018-04-26 15:00:57.532128,MCE,0.0014264038732150022,0.0,0.33333333333333326,1.0
2018-04-26 15:01:01.880137,DCE,0.0014264038732150022,0.0,0.33333333333333326,1.0
2018-04-26 15:01:07.626254,DCEr,0.0014264038732150022,0.6682985989109399,0.66832850907211794,0.66838832939447446
2018-04-26 15:01:19.011934,Holdout,0.0001426403873215002,0.34636779800172274,0.40125911185840618,0.45707878179447547
2018-04-26 15:01:22.425653,GS,9e-05,0.66561850593873384,0.66846229284925396,0.67212789869247169
2018-04-26 15:01:25.094023,Holdout,9e-05,0.36917799373411592,0.42434657381704427,0.48370965457676141
2018-04-26 15:01:26.036784,LCE,9e-05,0.0,0.33333333333333326,1.0
2018-04-26 15:01:29.419302,GS,0.9,0.66666666666666663,0.66666666666666663,0.66666666666666663
2018-04-26 15:01:30.710866,MCE,9e-05,0.0,0.33333333333333326,1.0
2018-04-26 15:01:34.379575,LCE,0.9,0.66502959325022037,0.66502959325022037,0.66502959325022037
2018-04-26 15:01:36.202815,DCE,9e-05,0.0,0.33333333333333326,1.0
2018-04-26 15:01:39.066888,MCE,0.9,0.66502959325022037,0.66502959325022037,0.66502959325022037
2018-04-26 15:01:42.045344,DCEr,9e-05,0.66602062901333647,0.67023726802473671,0.67529671488249043
2018-04-26 15:01:43.671313,DCE,0.9,0.6651555219745624,0.6651555219745624,0.6651555219745624
2018-04-26 15:01:49.664787,DCEr,0.9,0.6651555219745624,0.6651555219745624,0.6651555219745624
2018-04-26 15:02:20.073605,Holdout,0.0009000000000000001,0.50292877887346943,0.52409473824769204,0.54530226727602804
2018-04-26 15:02:23.614616,GS,0.0005678616100321739,0.66650698796414654,0.66683372246143957,0.66748719145602564
2018-04-26 15:02:28.497995,Holdout,0.014264038732150021,0.58241640980300413,0.58299857531841359,0.58361104092320204
2018-04-26 15:02:33.095029,GS,0.009000000000000001,0.66657625064229264,0.66660638931708383,0.66666666666666663
2018-04-26 15:02:35.141437,LCE,0.0005678616100321739,0.66613178767506787,0.6661763714963157,0.66625923937064302
2018-04-26 15:02:38.988807,LCE,0.009000000000000001,0.66426677555690095,0.66429691423169224,0.66435719158127504
2018-04-26 15:02:40.812897,Holdout,0.00022606977883586222,0.43480339792091643,0.48849570312971763,0.54345112804114004
2018-04-26 15:02:41.860368,MCE,0.0005678616100321739,0.6661443872114049,0.66618267126448416,0.66625923937064302
2018-04-26 15:02:43.135182,MCE,0.009000000000000001,0.66426677555690095,0.66429691423169224,0.66435719158127504
2018-04-26 15:02:46.568332,GS,0.0001426403873215002,0.66575139612705936,0.66644307083229581,0.6671856080262929
2018-04-26 15:02:47.825125,DCE,0.009000000000000001,0.66235751579076974,0.66238765446556114,0.66244793181514394
2018-04-26 15:02:48.202898,DCE,0.0005678616100321739,0.66614160141037182,0.66647463567583332,0.66713440443858796
2018-04-26 15:02:51.282227,DCEr,0.009000000000000001,0.66235751579076974,0.66238765446556114,0.66244793181514394
2018-04-26 15:02:51.946526,LCE,0.0001426403873215002,0.0,0.33333333333333326,1.0
2018-04-26 15:02:54.553858,DCEr,0.0005678616100321739,0.66614160141037182,0.66647463567583332,0.66713440443858796
2018-04-26 15:02:56.543487,MCE,0.0001426403873215002,0.0,0.33333333333333326,1.0
2018-04-26 15:03:00.355467,DCE,0.0001426403873215002,0.0,0.33333333333333326,1.0
2018-04-26 15:03:03.989662,DCEr,0.0001426403873215002,0.66636294760254611,0.66648937589022605,0.66666666666666663
2018-04-26 15:04:01.121187,Holdout,0.00035829645349814754,0.37674779653692497,0.43026404044085376,0.48417871112756222
2018-04-26 15:04:05.215567,GS,0.00022606977883586222,0.66623697163488138,0.6667076940152471,0.66721668764295694
2018-04-26 15:04:08.752599,LCE,0.00022606977883586222,0.0,0.33333333333333326,1.0
2018-04-26 15:04:12.157258,MCE,0.00022606977883586222,0.0,0.33333333333333326,1.0
2018-04-26 15:04:15.583386,DCE,0.00022606977883586222,0.0,0.33333333333333326,1.0
2018-04-26 15:04:19.548866,DCEr,0.00022606977883586222,0.66623697163488138,0.66627524288222517,0.66635178537691286
2018-04-26 15:04:59.187039,Holdout,9e-05,0.45954060330003221,0.50178199897018005,0.57146984056856998
2018-04-26 15:05:02.765261,GS,0.9,0.66666666666666663,0.66666666666666663,0.66666666666666663
2018-04-26 15:05:08.147285,Holdout,0.0014264038732150022,0.49007436169973184,0.49585383557539658,0.50167490065236808
2018-04-26 15:05:09.125480,LCE,0.9,0.66528145069890443,0.66528145069890443,0.66528145069890443
2018-04-26 15:05:11.485452,GS,0.0009000000000000001,0.66654195770432689,0.66658025495721762,0.66665684946299897
2018-04-26 15:05:14.802598,MCE,0.9,0.66528145069890443,0.66528145069890443,0.66528145069890443
2018-04-26 15:05:14.929418,LCE,0.0009000000000000001,0.0,0.33333333333333326,1.0
2018-04-26 15:05:18.071914,MCE,0.0009000000000000001,0.0,0.33333333333333326,1.0
2018-04-26 15:05:20.247374,DCE,0.9,0.66528145069890443,0.66528145069890443,0.66528145069890443
2018-04-26 15:05:22.597937,DCE,0.0009000000000000001,0.0,0.33333333333333326,1.0
2018-04-26 15:05:25.574190,DCEr,0.9,0.66528145069890443,0.66528145069890443,0.66528145069890443
2018-04-26 15:05:26.516306,DCEr,0.0009000000000000001,0.66697294173591015,0.66701123898880077,0.66708783349458223
2018-04-26 15:05:50.585089,Holdout,0.022606977883586222,0.41439522088467989,0.41442577883896575,0.4144868947475373
2018-04-26 15:05:50.601361,Holdout,0.0035829645349814755,0.40560410977961764,0.40568463590147447,0.40580777489071412
2018-04-26 15:05:56.462644,GS,0.014264038732150021,0.666575766398529,0.66660606648790821,0.66666666666666663
2018-04-26 15:05:56.671866,GS,0.002260697788358622,0.66653753847673525,0.66656747384430692,0.66662734457945028
2018-04-26 15:06:01.789508,LCE,0.002260697788358622,0.66725199361962995,0.66728192898720151,0.66734179972234486
2018-04-26 15:06:02.617747,LCE,0.014264038732150021,0.663303936379117,0.66333423646849621,0.66339483664725474
2018-04-26 15:06:05.612297,MCE,0.002260697788358622,0.66725199361962995,0.66728192898720151,0.66734179972234486
2018-04-26 15:06:08.610559,MCE,0.014264038732150021,0.663303936379117,0.66333423646849621,0.66339483664725474
2018-04-26 15:06:11.513703,DCE,0.002260697788358622,0.66725199361962995,0.66728192898720151,0.66734179972234486
2018-04-26 15:06:14.656848,DCE,0.014264038732150021,0.66318896301461305,0.66409645608644852,0.66503424924766308
2018-04-26 15:06:16.250486,DCEr,0.002260697788358622,0.6670786533526859,0.66710858872025758,0.66716845945540093
2018-04-26 15:06:20.663493,DCEr,0.014264038732150021,0.66509323793946018,0.66512353802883939,0.66518413820759792
2018-04-26 15:06:42.296778,Holdout,0.0005678616100321739,0.46436001847869823,0.51325886883203464,0.56250545290989262
2018-04-26 15:06:46.237522,GS,0.00035829645349814754,0.66650980791749703,0.66654808356082507,0.66662463484748169
2018-04-26 15:06:49.938406,LCE,0.00035829645349814754,0.0,0.33333333333333326,1.0
2018-04-26 15:06:53.976067,MCE,0.00035829645349814754,0.0,0.33333333333333326,1.0
2018-04-26 15:06:57.533658,Holdout,0.0001426403873215002,0.36312691618131621,0.41803727160973247,0.4734541561681917
2018-04-26 15:06:58.698924,DCE,0.00035829645349814754,0.0,0.33333333333333326,1.0
2018-04-26 15:07:02.656839,GS,9e-05,0.6653120249345893,0.66726428011053118,0.66959905208301684
2018-04-26 15:07:02.967171,DCEr,0.00035829645349814754,0.62548150966175298,0.62845236554795714,0.63146149707748966
2018-04-26 15:07:07.802010,LCE,9e-05,0.0,0.33333333333333326,1.0
2018-04-26 15:07:12.861740,MCE,9e-05,0.0,0.33333333333333326,1.0
2018-04-26 15:07:17.733606,DCE,9e-05,0.0,0.33333333333333326,1.0
2018-04-26 15:07:24.314769,DCEr,9e-05,0.6647568842705337,0.66700296280527205,0.66955599804739319
2018-04-26 15:08:04.777023,Holdout,0.00022606977883586222,0.43000740981296043,0.48270273200803909,0.53605183040561244
2018-04-26 15:08:10.738451,GS,0.0001426403873215002,0.66556526623760504,0.66690700920248691,0.66890560286640532
2018-04-26 15:08:15.897502,LCE,0.0001426403873215002,0.0,0.33333333333333326,1.0
2018-04-26 15:08:21.585920,MCE,0.0001426403873215002,0.0,0.33333333333333326,1.0
2018-04-26 15:08:25.359475,DCE,0.0001426403873215002,0.0,0.33333333333333326,1.0
2018-04-26 15:08:28.837288,DCEr,0.0001426403873215002,0.66628738180362668,0.66695584100060279,0.66822349074554577
2018-04-26 15:08:55.198215,Holdout,0.0567861610032174,0.66616413723950751,0.66618788645512073,0.66623538488634726
2018-04-26 15:09:00.210168,GS,0.035829645349814754,0.6665737348578481,0.66660471212745431,0.66666666666666663
2018-04-26 15:09:04.862495,LCE,0.035829645349814754,0.66492816027805735,0.66495913754766345,0.66502109208687588
2018-04-26 15:09:11.518018,MCE,0.035829645349814754,0.66492816027805735,0.66495913754766345,0.66502109208687588
2018-04-26 15:09:12.241943,Holdout,0.0009000000000000001,0.48997357492083049,0.5191529401567162,0.54865905308970631
2018-04-26 15:09:18.026320,DCE,0.035829645349814754,0.66495428050948269,0.66498525777908879,0.66504721231830111
2018-04-26 15:09:18.087050,GS,0.0005678616100321739,0.66652237330151676,0.66673372762112437,0.66698336599381136
2018-04-26 15:09:23.926701,LCE,0.0005678616100321739,0.0,0.33333333333333326,1.0
2018-04-26 15:09:24.654025,DCEr,0.035829645349814754,0.66495428050948269,0.66498525777908879,0.66504721231830111
2018-04-26 15:09:29.428661,MCE,0.0005678616100321739,0.0,0.33333333333333326,1.0
2018-04-26 15:09:35.080316,DCE,0.0005678616100321739,0.0,0.33333333333333326,1.0
2018-04-26 15:09:41.022092,DCEr,0.0005678616100321739,0.66801314733523709,0.66805143138831635,0.66812799949447521
2018-04-26 15:10:15.314960,Holdout,0.00035829645349814754,0.37235414327879807,0.42632972871186792,0.48034358978826613
2018-04-26 15:10:18.900623,GS,0.00022606977883586222,0.66632792308947997,0.66704216551350715,0.66839647119875456
2018-04-26 15:10:23.157783,LCE,0.00022606977883586222,0.0,0.33333333333333326,1.0
2018-04-26 15:10:26.523453,MCE,0.00022606977883586222,0.0,0.33333333333333326,1.0
2018-04-26 15:10:30.984659,DCE,0.00022606977883586222,0.0,0.33333333333333326,1.0
2018-04-26 15:10:37.238633,DCEr,0.00022606977883586222,0.6664762814150943,0.6671163446763142,0.66839647119875456
2018-04-26 15:10:44.148703,Holdout,0.002260697788358622,0.51300323814660709,0.51669871910417331,0.52043254943189421
2018-04-26 15:10:49.387183,GS,0.0014264038732150022,0.66648720569959741,0.66678539812031878,0.66712190770188629
2018-04-26 15:10:54.326491,LCE,0.0014264038732150022,0.0,0.33333333333333326,1.0
2018-04-26 15:10:58.505347,MCE,0.0014264038732150022,0.0,0.33333333333333326,1.0
2018-04-26 15:11:01.973622,Holdout,9e-05,0.33920380505111664,0.39417735352137706,0.45063384595376754
2018-04-26 15:11:02.265323,DCE,0.0014264038732150022,0.0,0.33333333333333326,1.0
2018-04-26 15:11:05.827447,GS,0.022606977883586222,0.66657499280380927,0.66660555075809513,0.66666666666666663
2018-04-26 15:11:06.380861,DCEr,0.0014264038732150022,0.6736847531593172,0.67372307032016321,0.67379970464185546
2018-04-26 15:11:10.525157,LCE,0.022606977883586222,0.6645809074846184,0.66461146543890415,0.66467258134747575
2018-04-26 15:11:13.887258,Holdout,0.009000000000000001,0.67640201801640487,0.67647662993736202,0.67658138053311057
2018-04-26 15:11:14.947948,MCE,0.022606977883586222,0.6645809074846184,0.66461146543890415,0.66467258134747575
2018-04-26 15:11:17.503397,GS,0.00567861610032174,0.66657655295930696,0.66660659086176011,0.66666666666666663
2018-04-26 15:11:20.326396,DCE,0.022606977883586222,0.66460667437159182,0.66463723232587768,0.66469834823444929
2018-04-26 15:11:21.331263,LCE,0.00567861610032174,0.66666671335931282,0.66669675126176609,0.66675682706667272
2018-04-26 15:11:25.989402,MCE,0.00567861610032174,0.6666540492001497,0.66668408710260285,0.66674416290750937
2018-04-26 15:11:26.304870,DCEr,0.022606977883586222,0.66460667437159182,0.66463723232587768,0.66469834823444929
2018-04-26 15:11:32.230699,DCE,0.00567861610032174,0.66666671335931282,0.66669675126176609,0.66675682706667272
2018-04-26 15:11:38.569243,DCEr,0.00567861610032174,0.66767256221794025,0.66770260012039351,0.66776267592530003
2018-04-26 15:12:08.347626,Holdout,0.0001426403873215002,0.35475825916057963,0.40961336597958137,0.46598706511439131
2018-04-26 15:12:13.245604,GS,0.0005678616100321739,0.66649717422884258,0.66697233379368814,0.6674773777207218
2018-04-26 15:12:17.463436,LCE,0.0005678616100321739,0.0,0.33333333333333326,1.0
2018-04-26 15:12:21.964388,MCE,0.0005678616100321739,0.0,0.33333333333333326,1.0
2018-04-26 15:12:27.221801,DCE,0.0005678616100321739,0.0,0.33333333333333326,1.0
2018-04-26 15:12:31.959450,DCEr,0.0005678616100321739,0.66792881126422587,0.66797129516275089,0.668043663423464
2018-04-26 15:13:30.256648,Holdout,0.0005678616100321739,0.43629979605226527,0.48554352589945982,0.53484189602524035
2018-04-26 15:13:36.047470,GS,0.00035829645349814754,0.66645385126685186,0.66696889095480394,0.6675222062860845
2018-04-26 15:13:41.600603,LCE,0.00035829645349814754,0.0,0.33333333333333326,1.0
2018-04-26 15:13:46.525600,MCE,0.00035829645349814754,0.0,0.33333333333333326,1.0
2018-04-26 15:13:49.864081,DCE,0.00035829645349814754,0.0,0.33333333333333326,1.0
2018-04-26 15:13:53.478706,DCEr,0.00035829645349814754,0.66450959217845729,0.66531901221167555,0.66616670788822241
2018-04-26 15:14:53.363144,Holdout,0.0014264038732150022,0.51667360888878855,0.52420842859256012,0.53178483949763822
2018-04-26 15:14:56.967746,GS,0.0009000000000000001,0.66578572826431481,0.66582822679187215,0.66590062002298689
2018-04-26 15:15:00.879374,LCE,0.0009000000000000001,0.0,0.33333333333333326,1.0
2018-04-26 15:15:01.593918,Holdout,0.00022606977883586222,0.37275354812338879,0.42722015277187597,0.48301924704847893
2018-04-26 15:15:04.276716,MCE,0.0009000000000000001,0.0,0.33333333333333326,1.0
2018-04-26 15:15:06.305105,GS,0.2260697788358622,0.66660877909077254,0.6666280749494039,0.66666666666666663
2018-04-26 15:15:07.948770,DCE,0.0009000000000000001,0.0,0.33333333333333326,1.0
2018-04-26 15:15:12.378909,DCEr,0.0009000000000000001,0.66567229384831306,0.66571479237587028,0.66578718560698513
2018-04-26 15:15:12.569957,LCE,0.2260697788358622,0.65533333612694189,0.65535263198557325,0.65539122370283598
2018-04-26 15:15:18.604746,MCE,0.2260697788358622,0.65547977045114736,0.65549906630977872,0.65553765802704156
2018-04-26 15:15:24.597268,DCE,0.2260697788358622,0.65552858189254926,0.65554787775118062,0.65558646946844334
2018-04-26 15:15:30.519788,DCEr,0.2260697788358622,0.65552858189254926,0.65554787775118062,0.65558646946844334
2018-04-26 15:16:10.388472,Holdout,0.0005678616100321739,0.44439154415700016,0.49346160757617619,0.54286494798284768
2018-04-26 15:16:13.977299,GS,0.00035829645349814754,0.66643422784040529,0.66719627624863442,0.66802179365922265
2018-04-26 15:16:16.929612,Holdout,0.00567861610032174,0.53932005074356804,0.54017096212559845,0.54105191141008202
2018-04-26 15:16:18.013575,LCE,0.00035829645349814754,0.0,0.33333333333333326,1.0
2018-04-26 15:16:21.439960,MCE,0.00035829645349814754,0.0,0.33333333333333326,1.0
2018-04-26 15:16:22.238377,GS,0.0035829645349814755,0.66646846187928832,0.66649843699518008,0.66655838722696359
2018-04-26 15:16:25.697726,DCE,0.00035829645349814754,0.0,0.33333333333333326,1.0
2018-04-26 15:16:26.459811,LCE,0.0035829645349814755,0.67723023842882879,0.67728974430100308,0.67737922528906935
2018-04-26 15:16:29.314521,DCEr,0.00035829645349814754,0.66680028536423197,0.66794626434406335,0.66915571232625359
2018-04-26 15:16:31.419621,MCE,0.0035829645349814755,0.67678815377891599,0.67699174000591877,0.67722530134881331
2018-04-26 15:16:37.758531,DCE,0.0035829645349814755,0.67463320984974151,0.67466318496563327,0.67472313519741667
2018-04-26 15:16:42.555556,DCEr,0.0035829645349814755,0.67469308119743132,0.67472305631332308,0.6747830065451067
2018-04-26 15:17:58.308940,Holdout,0.00035829645349814754,0.39089969839106115,0.44428688973775848,0.49774829012213523
2018-04-26 15:18:03.778195,GS,0.00567861610032174,0.66650750308556961,0.66653754098802276,0.66659761679292928
2018-04-26 15:18:06.190678,Holdout,0.014264038732150021,0.67249798389182713,0.67257938325431932,0.6726910827061906
2018-04-26 15:18:12.189652,GS,0.009000000000000001,0.6665465585492969,0.66657669722408819,0.66663697457367099
2018-04-26 15:18:12.195927,LCE,0.00567861610032174,0.66636362633055801,0.66639366423301116,0.66645374003791769
2018-04-26 15:18:18.650340,MCE,0.00567861610032174,0.66635096217139489,0.66638100007384804,0.66644107587875456
2018-04-26 15:18:19.874839,LCE,0.009000000000000001,0.66713286694987062,0.66716300562466202,0.66722328297424482
2018-04-26 15:18:23.961216,MCE,0.009000000000000001,0.66713286694987062,0.66716300562466202,0.66722328297424482
2018-04-26 15:18:24.930720,DCE,0.00567861610032174,0.66652493572741434,0.66655497362986749,0.66661504943477412
2018-04-26 15:18:29.254700,DCE,0.009000000000000001,0.66715828023339396,0.66718841890818525,0.66724869625776806
2018-04-26 15:18:31.122330,DCEr,0.00567861610032174,0.66652493572741434,0.66655497362986749,0.66661504943477412
2018-04-26 15:18:35.371379,DCEr,0.009000000000000001,0.66715828023339396,0.66718841890818525,0.66724869625776806
2018-04-26 15:19:03.059978,Holdout,0.0009000000000000001,0.39872151934065414,0.43897065533583574,0.47925808858390817
2018-04-26 15:19:09.042206,GS,0.0005678616100321739,0.66650420216311346,0.66654248621619272,0.66661905432235158
2018-04-26 15:19:14.907611,LCE,0.0005678616100321739,0.0,0.33333333333333326,1.0
2018-04-26 15:19:19.754504,MCE,0.0005678616100321739,0.0,0.33333333333333326,1.0
2018-04-26 15:19:23.292286,DCE,0.0005678616100321739,0.0,0.33333333333333326,1.0
2018-04-26 15:19:28.186896,DCEr,0.0005678616100321739,0.66615420094670885,0.66619248499978811,0.66626905310594686
2018-04-26 15:19:47.887690,Holdout,0.00035829645349814754,0.34773258654294587,0.400700648668669,0.45373545036782531
2018-04-26 15:19:52.412751,GS,0.00022606977883586222,0.66503061217569448,0.66761683230989544,0.67151011935651272
2018-04-26 15:19:55.895682,LCE,0.00022606977883586222,0.0,0.33333333333333326,1.0
2018-04-26 15:19:59.247594,MCE,0.00022606977883586222,0.0,0.33333333333333326,1.0
2018-04-26 15:20:03.917908,DCE,0.00022606977883586222,0.0,0.33333333333333326,1.0
2018-04-26 15:20:09.301088,DCEr,0.00022606977883586222,0.66574575682286552,0.66714308970501079,0.66960733437121611
2018-04-26 15:21:30.741909,Holdout,0.0035829645349814755,0.53737775744593719,0.53846835585573249,0.53958892938141945
2018-04-26 15:21:35.987824,GS,0.002260697788358622,0.66752005602316722,0.66756261239461345,0.66763510413363159
2018-04-26 15:21:41.902912,LCE,0.002260697788358622,0.66414248938452336,0.66418504575596959,0.66425753749498762
2018-04-26 15:21:46.537500,MCE,0.002260697788358622,0.66414248938452336,0.66418504575596959,0.66425753749498762
2018-04-26 15:21:51.688041,DCE,0.002260697788358622,0.66400701212920321,0.66404956850064956,0.66412206023966747
2018-04-26 15:21:57.798919,DCEr,0.002260697788358622,0.66400701212920321,0.66404956850064956,0.66412206023966747
2018-04-26 15:23:20.946963,Holdout,0.0005678616100321739,0.38875946624523633,0.43840258400355675,0.48809052830515903
2018-04-26 15:23:25.483269,GS,0.0001426403873215002,0.66593752601651357,0.66718663321450355,0.66891541255838094
2018-04-26 15:23:26.672395,Holdout,0.00567861610032174,0.53341488585391461,0.53409675581376381,0.53480866367606639
2018-04-26 15:23:30.720298,LCE,0.0001426403873215002,0.0,0.33333333333333326,1.0
2018-04-26 15:23:32.100109,GS,0.0035829645349814755,0.66653736697728116,0.66656734209317292,0.66662729232495643
2018-04-26 15:23:36.803290,MCE,0.0001426403873215002,0.0,0.33333333333333326,1.0
2018-04-26 15:23:37.120807,Holdout,0.022606977883586222,0.41347857766890955,0.413519871826101,0.41359601841874055
2018-04-26 15:23:38.831260,LCE,0.0035829645349814755,0.66617742832318028,0.66620740343907203,0.66626735367085566
2018-04-26 15:23:41.223152,Holdout,0.00022606977883586222,0.36835724481774879,0.42248490126573685,0.47881066468800837
2018-04-26 15:23:41.252326,GS,0.014264038732150021,0.666575766398529,0.66660606648790821,0.66666666666666663
2018-04-26 15:23:41.708712,DCE,0.0001426403873215002,0.0,0.33333333333333326,1.0
2018-04-26 15:23:43.634013,MCE,0.0035829645349814755,0.66617742832318028,0.66620740343907203,0.66626735367085566
2018-04-26 15:23:45.503670,LCE,0.014264038732150021,0.66433842033019708,0.66436872041957618,0.66442932059833482
2018-04-26 15:23:45.682074,GS,0.0001426403873215002,0.66655186209984463,0.66659013028878522,0.66666666666666663
2018-04-26 15:23:46.285116,DCEr,0.0001426403873215002,0.66643851340146554,0.66662988479200502,0.66701262757308422
2018-04-26 15:23:48.319529,DCE,0.0035829645349814755,0.66711799297791696,0.66714796809380861,0.66720791832559223
2018-04-26 15:23:49.027510,LCE,0.0001426403873215002,0.0,0.33333333333333326,1.0
2018-04-26 15:23:49.516224,MCE,0.014264038732150021,0.664274546238806,0.66430484632818521,0.66436544650694362
2018-04-26 15:23:52.976941,MCE,0.0001426403873215002,0.0,0.33333333333333326,1.0
