currenttime,option,k,f,accuracy
2018-02-26 17:48:53.405823,opt6,6,0.01,0.21545454545454545
2018-02-26 17:48:53.760615,opt1,6,0.01,0.38737373737373737
2018-02-26 17:48:54.887644,opt2,6,0.01,0.35303030303030303
2018-02-26 17:48:55.315040,opt3,6,0.01,0.35595959595959598
2018-02-26 17:48:55.861726,opt4,6,0.01,0.38040404040404041
2018-02-26 17:48:57.115454,opt5,6,0.01,0.38030303030303031
2018-02-26 17:50:11.670887,opt6,6,0.01,0.24141414141414141
2018-02-26 17:50:12.017043,opt1,6,0.01,0.38707070707070707
2018-02-26 17:50:13.148445,opt2,6,0.01,0.3292929292929293
2018-02-26 17:50:13.546234,opt3,6,0.01,0.35414141414141415
2018-02-26 17:50:14.067842,opt4,6,0.01,0.37484848484848488
2018-02-26 17:50:15.435618,opt5,6,0.01,0.37616161616161614
2018-02-26 17:51:19.977002,opt6,6,0.01,0.33060606060606063
2018-02-26 17:51:20.487896,opt1,6,0.01,0.37161616161616162
2018-02-26 17:51:21.725599,opt2,6,0.01,0.27606060606060606
2018-02-26 17:51:22.174007,opt3,6,0.01,0.28535353535353536
2018-02-26 17:51:22.781837,opt4,6,0.01,0.30323232323232324
2018-02-26 17:51:23.908908,opt5,6,0.01,0.33969696969696972
2018-02-26 17:52:24.758397,opt6,6,0.01,0.21141414141414142
2018-02-26 17:52:25.110234,opt1,6,0.01,0.39363636363636362
2018-02-26 17:52:26.249744,opt2,6,0.01,0.29515151515151516
2018-02-26 17:52:26.635521,opt3,6,0.01,0.32494949494949493
2018-02-26 17:52:27.125958,opt4,6,0.01,0.36484848484848487
2018-02-26 17:52:28.308875,opt5,6,0.01,0.34292929292929292
2018-02-26 17:53:35.344797,opt6,6,0.01,0.23252525252525252
2018-02-26 17:53:35.874736,opt1,6,0.01,0.40080808080808084
2018-02-26 17:53:37.090282,opt2,6,0.01,0.30959595959595959
2018-02-26 17:53:37.613296,opt3,6,0.01,0.31171717171717173
2018-02-26 17:53:38.126810,opt4,6,0.01,0.35939393939393938
2018-02-26 17:53:39.480340,opt5,6,0.01,0.3704040404040404
2018-02-26 17:54:54.968105,opt6,6,0.01,0.26737373737373737
2018-02-26 17:54:55.321476,opt1,6,0.01,0.39939393939393941
2018-02-26 17:54:56.445450,opt2,6,0.01,0.35989898989898989
2018-02-26 17:54:56.842336,opt3,6,0.01,0.36414141414141415
2018-02-26 17:54:57.333691,opt4,6,0.01,0.38111111111111112
2018-02-26 17:54:58.618724,opt5,6,0.01,0.38838383838383839
2018-02-26 17:56:03.759680,opt6,6,0.01,0.22555555555555556
2018-02-26 17:56:04.110441,opt1,6,0.01,0.39151515151515154
2018-02-26 17:56:05.248717,opt2,6,0.01,0.34898989898989902
2018-02-26 17:56:05.633574,opt3,6,0.01,0.34575757575757576
2018-02-26 17:56:06.114733,opt4,6,0.01,0.34090909090909088
2018-02-26 17:56:07.276944,opt5,6,0.01,0.34575757575757576
2018-02-26 17:57:23.054858,opt6,6,0.01,0.23323232323232324
2018-02-26 17:57:23.452499,opt1,6,0.01,0.39676767676767677
2018-02-26 17:57:24.621966,opt2,6,0.01,0.33777777777777779
2018-02-26 17:57:25.094133,opt3,6,0.01,0.3418181818181818
2018-02-26 17:57:25.596811,opt4,6,0.01,0.37535353535353533
2018-02-26 17:57:26.904891,opt5,6,0.01,0.38383838383838381
2018-02-26 17:58:29.805839,opt6,6,0.01,0.27161616161616159
2018-02-26 17:58:30.201377,opt1,6,0.01,0.40737373737373739
2018-02-26 17:58:31.471845,opt2,6,0.01,0.31848484848484848
2018-02-26 17:58:31.925342,opt3,6,0.01,0.3290909090909091
2018-02-26 17:58:32.596960,opt4,6,0.01,0.39373737373737372
2018-02-26 17:58:34.006143,opt5,6,0.01,0.3925252525252525
2018-02-26 17:59:36.248726,opt6,6,0.01,0.2295959595959596
2018-02-26 17:59:36.649423,opt1,6,0.01,0.40424242424242424
2018-02-26 17:59:37.781432,opt2,6,0.01,0.35434343434343435
2018-02-26 17:59:38.223738,opt3,6,0.01,0.35929292929292928
2018-02-26 17:59:38.762936,opt4,6,0.01,0.38353535353535356
2018-02-26 17:59:40.181706,opt5,6,0.01,0.36525252525252527
2018-02-26 18:00:50.957096,opt6,6,0.01,0.29868686868686867
2018-02-26 18:00:51.315965,opt1,6,0.01,0.38303030303030305
2018-02-26 18:00:52.475944,opt2,6,0.01,0.27484848484848484
2018-02-26 18:00:52.860187,opt3,6,0.01,0.28505050505050505
2018-02-26 18:00:53.406156,opt4,6,0.01,0.33707070707070708
2018-02-26 18:00:54.720187,opt5,6,0.01,0.37494949494949498
2018-02-26 18:02:29.629438,opt6,6,0.01,0.21292929292929294
2018-02-26 18:02:29.973338,opt1,6,0.01,0.38535353535353534
2018-02-26 18:02:31.123669,opt2,6,0.01,0.29505050505050506
2018-02-26 18:02:31.626957,opt3,6,0.01,0.28828282828282831
2018-02-26 18:02:32.236012,opt4,6,0.01,0.31464646464646467
2018-02-26 18:02:33.583196,opt5,6,0.01,0.35979797979797978
2018-02-26 18:03:46.560482,opt6,6,0.01,0.20434343434343435
2018-02-26 18:03:46.904302,opt1,6,0.01,0.41939393939393937
2018-02-26 18:03:48.013644,opt2,6,0.01,0.36303030303030304
2018-02-26 18:03:48.515878,opt3,6,0.01,0.36929292929292928
2018-02-26 18:03:49.063934,opt4,6,0.01,0.40737373737373739
2018-02-26 18:03:50.545255,opt5,6,0.01,0.40767676767676769
2018-02-26 18:04:57.112771,opt6,6,0.01,0.26131313131313133
2018-02-26 18:04:57.521084,opt1,6,0.01,0.40333333333333332
2018-02-26 18:04:58.716378,opt2,6,0.01,0.2595959595959596
2018-02-26 18:04:59.174869,opt3,6,0.01,0.25363636363636366
2018-02-26 18:04:59.695971,opt4,6,0.01,0.36848484848484847
2018-02-26 18:05:00.842376,opt5,6,0.01,0.37818181818181817
2018-02-26 18:06:03.272739,opt6,6,0.01,0.24929292929292929
2018-02-26 18:06:03.661695,opt1,6,0.01,0.4078787878787879
2018-02-26 18:06:04.820839,opt2,6,0.01,0.36434343434343436
2018-02-26 18:06:05.259202,opt3,6,0.01,0.37080808080808081
2018-02-26 18:06:05.776375,opt4,6,0.01,0.38969696969696971
2018-02-26 18:06:07.240306,opt5,6,0.01,0.39000000000000001
2018-02-26 18:07:10.748123,opt6,6,0.01,0.23292929292929293
2018-02-26 18:07:11.116281,opt1,6,0.01,0.3888888888888889
2018-02-26 18:07:12.227356,opt2,6,0.01,0.33969696969696972
2018-02-26 18:07:12.624996,opt3,6,0.01,0.34898989898989902
2018-02-26 18:07:13.109562,opt4,6,0.01,0.3795959595959596
2018-02-26 18:07:14.377806,opt5,6,0.01,0.37868686868686868
2018-02-26 18:08:19.740134,opt6,6,0.01,0.23676767676767677
2018-02-26 18:08:20.099994,opt1,6,0.01,0.39020202020202022
2018-02-26 18:08:21.195031,opt2,6,0.01,0.30191919191919192
2018-02-26 18:08:21.573348,opt3,6,0.01,0.29272727272727272
2018-02-26 18:08:21.989198,opt4,6,0.01,0.33646464646464647
2018-02-26 18:08:23.258753,opt5,6,0.01,0.32989898989898991
2018-02-26 18:09:34.350216,opt6,6,0.01,0.25787878787878787
2018-02-26 18:09:34.693612,opt1,6,0.01,0.40959595959595957
2018-02-26 18:09:35.849279,opt2,6,0.01,0.31363636363636366
2018-02-26 18:09:36.319140,opt3,6,0.01,0.31111111111111112
2018-02-26 18:09:36.840830,opt4,6,0.01,0.33666666666666667
2018-02-26 18:09:38.184806,opt5,6,0.01,0.39222222222222225
2018-02-26 18:10:52.614546,opt6,6,0.01,0.22737373737373737
2018-02-26 18:10:52.981850,opt1,6,0.01,0.40010101010101012
2018-02-26 18:10:54.097473,opt2,6,0.01,0.36050505050505049
2018-02-26 18:10:54.545372,opt3,6,0.01,0.35020202020202018
2018-02-26 18:10:55.067581,opt4,6,0.01,0.39292929292929291
2018-02-26 18:10:56.352633,opt5,6,0.01,0.39363636363636362
2018-02-26 18:12:34.920782,opt6,6,0.01,0.28141414141414139
2018-02-26 18:12:35.296193,opt1,6,0.01,0.39585858585858585
2018-02-26 18:12:36.466352,opt2,6,0.01,0.31676767676767675
2018-02-26 18:12:36.964779,opt3,6,0.01,0.32141414141414143
2018-02-26 18:12:37.486670,opt4,6,0.01,0.37797979797979797
2018-02-26 18:12:38.738825,opt5,6,0.01,0.37656565656565655
2018-02-26 18:13:44.598956,opt6,6,0.01,0.23494949494949494
2018-02-26 18:13:48.763342,opt1,7,0.01,0.33979797979797982
2018-02-26 18:13:51.378687,opt2,7,0.01,0.2311111111111111
2018-02-26 18:13:51.855220,opt3,7,0.01,0.22161616161616163
2018-02-26 18:13:52.402439,opt4,7,0.01,0.28575757575757577
2018-02-26 18:13:54.859139,opt5,7,0.01,0.28979797979797978
2018-02-26 18:41:26.700084,opt6,7,0.01,0.22404040404040404
2018-02-26 18:41:27.031557,opt1,7,0.01,0.33303030303030301
2018-02-26 18:41:28.438827,opt2,7,0.01,0.22606060606060607
2018-02-26 18:41:28.819184,opt3,7,0.01,0.22606060606060607
2018-02-26 18:41:29.259151,opt4,7,0.01,0.2405050505050505
2018-02-26 18:41:31.403126,opt5,7,0.01,0.25494949494949493
2018-02-26 18:42:55.803627,opt6,7,0.01,0.19171717171717173
2018-02-26 18:42:56.210042,opt1,7,0.01,0.33575757575757575
2018-02-26 18:42:58.726391,opt2,7,0.01,0.29202020202020201
2018-02-26 18:42:59.117253,opt3,7,0.01,0.29666666666666669
2018-02-26 18:42:59.519891,opt4,7,0.01,0.30868686868686868
2018-02-26 18:43:01.630188,opt5,7,0.01,0.28909090909090907
2018-02-26 18:45:22.968094,opt6,7,0.01,0.20989898989898989
2018-02-26 18:45:23.353589,opt1,7,0.01,0.32303030303030306
2018-02-26 18:45:24.832393,opt2,7,0.01,0.24515151515151515
2018-02-26 18:45:25.242293,opt3,7,0.01,0.22282828282828282
2018-02-26 18:45:25.689115,opt4,7,0.01,0.23383838383838385
2018-02-26 18:45:27.779439,opt5,7,0.01,0.27363636363636362
2018-02-26 18:46:55.444423,opt6,7,0.01,0.19484848484848485
2018-02-26 18:46:55.821871,opt1,7,0.01,0.32858585858585859
2018-02-26 18:46:57.291530,opt2,7,0.01,0.2407070707070707
2018-02-26 18:46:57.701939,opt3,7,0.01,0.22464646464646465
2018-02-26 18:46:58.182992,opt4,7,0.01,0.22989898989898991
2018-02-26 18:47:00.370025,opt5,7,0.01,0.22434343434343434
2018-02-26 18:48:32.001550,opt6,7,0.01,0.20262626262626263
2018-02-26 18:48:32.334329,opt1,7,0.01,0.34737373737373739
2018-02-26 18:48:33.809342,opt2,7,0.01,0.22808080808080808
2018-02-26 18:48:34.220357,opt3,7,0.01,0.22626262626262628
2018-02-26 18:48:34.707250,opt4,7,0.01,0.23747474747474748
2018-02-26 18:48:37.074562,opt5,7,0.01,0.29747474747474745
2018-02-26 18:50:22.768367,opt6,7,0.01,0.19232323232323231
2018-02-26 18:50:23.178965,opt1,7,0.01,0.34424242424242424
2018-02-26 18:50:24.702445,opt2,7,0.01,0.25303030303030305
2018-02-26 18:50:25.140751,opt3,7,0.01,0.27626262626262627
2018-02-26 18:50:25.614057,opt4,7,0.01,0.31
2018-02-26 18:50:27.734597,opt5,7,0.01,0.29181818181818181
2018-02-26 18:52:05.764736,opt6,7,0.01,0.22818181818181818
2018-02-26 18:52:06.148828,opt1,7,0.01,0.34383838383838383
2018-02-26 18:52:07.645883,opt2,7,0.01,0.21323232323232325
2018-02-26 18:52:08.179532,opt3,7,0.01,0.21717171717171718
2018-02-26 18:52:08.674453,opt4,7,0.01,0.27636363636363637
2018-02-26 18:52:10.963987,opt5,7,0.01,0.27292929292929291
2018-02-26 18:53:51.646070,opt6,7,0.01,0.26101010101010103
2018-02-26 18:53:52.036280,opt1,7,0.01,0.33444444444444443
2018-02-26 18:53:54.556290,opt2,7,0.01,0.2386868686868687
2018-02-26 18:53:55.003346,opt3,7,0.01,0.24838383838383837
2018-02-26 18:53:55.534684,opt4,7,0.01,0.28242424242424241
2018-02-26 18:53:57.765382,opt5,7,0.01,0.28272727272727272
2018-02-26 18:55:31.022131,opt6,7,0.01,0.24404040404040403
2018-02-26 18:55:31.398884,opt1,7,0.01,0.32767676767676768
2018-02-26 18:55:32.879226,opt2,7,0.01,0.21353535353535352
2018-02-26 18:55:33.282499,opt3,7,0.01,0.20666666666666667
2018-02-26 18:55:33.740703,opt4,7,0.01,0.25202020202020203
2018-02-26 18:55:35.729248,opt5,7,0.01,0.25232323232323234
2018-02-26 18:57:05.874238,opt6,7,0.01,0.2012121212121212
2018-02-26 18:57:06.361046,opt1,7,0.01,0.33989898989898992
2018-02-26 18:57:08.651916,opt2,7,0.01,0.26383838383838382
2018-02-26 18:57:09.043204,opt3,7,0.01,0.26707070707070707
2018-02-26 18:57:09.488511,opt4,7,0.01,0.29262626262626262
2018-02-26 18:57:11.483872,opt5,7,0.01,0.30696969696969695
2018-02-26 18:58:47.523246,opt6,7,0.01,0.23424242424242425
2018-02-26 18:58:47.908722,opt1,7,0.01,0.33292929292929291
2018-02-26 18:58:49.422523,opt2,7,0.01,0.25050505050505051
2018-02-26 18:58:49.872804,opt3,7,0.01,0.26191919191919194
2018-02-26 18:58:50.385429,opt4,7,0.01,0.26070707070707072
2018-02-26 18:58:52.664816,opt5,7,0.01,0.30212121212121212
2018-02-26 19:00:50.501846,opt6,7,0.01,0.23939393939393938
2018-02-26 19:00:50.878701,opt1,7,0.01,0.32111111111111112
2018-02-26 19:00:52.395020,opt2,7,0.01,0.21656565656565657
2018-02-26 19:00:52.841540,opt3,7,0.01,0.22595959595959597
2018-02-26 19:00:53.336097,opt4,7,0.01,0.23636363636363636
2018-02-26 19:00:55.321356,opt5,7,0.01,0.23989898989898989
2018-02-26 19:02:33.448936,opt6,7,0.01,0.2293939393939394
2018-02-26 19:02:33.824131,opt1,7,0.01,0.33353535353535352
2018-02-26 19:02:35.787003,opt2,7,0.01,0.208989898989899
2018-02-26 19:02:36.224428,opt3,7,0.01,0.21898989898989898
2018-02-26 19:02:36.668503,opt4,7,0.01,0.26080808080808082
2018-02-26 19:02:38.878282,opt5,7,0.01,0.26040404040404042
2018-02-26 19:04:27.169625,opt6,7,0.01,0.2201010101010101
2018-02-26 19:04:27.497602,opt1,7,0.01,0.35323232323232323
2018-02-26 19:04:29.732216,opt2,7,0.01,0.25606060606060604
2018-02-26 19:04:30.115485,opt3,7,0.01,0.25434343434343432
2018-02-26 19:04:30.558454,opt4,7,0.01,0.21272727272727274
2018-02-26 19:04:32.571211,opt5,7,0.01,0.29333333333333333
2018-02-26 19:31:57.994762,opt6,7,0.01,0.21292929292929294
2018-02-26 19:31:58.514400,opt1,7,0.01,0.33323232323232321
2018-02-26 19:32:01.142439,opt2,7,0.01,0.21939393939393939
2018-02-26 19:32:01.545735,opt3,7,0.01,0.22686868686868686
2018-02-26 19:32:02.086737,opt4,7,0.01,0.26666666666666666
2018-02-26 19:32:04.405601,opt5,7,0.01,0.27414141414141413
2018-02-26 19:34:05.682874,opt6,7,0.01,0.17656565656565656
2018-02-26 19:34:06.170871,opt1,7,0.01,0.32313131313131316
2018-02-26 19:34:07.954951,opt2,7,0.01,0.21656565656565657
2018-02-26 19:34:08.513401,opt3,7,0.01,0.22797979797979798
2018-02-26 19:34:09.228808,opt4,7,0.01,0.25494949494949493
2018-02-26 19:34:12.009602,opt5,7,0.01,0.27020202020202022
2018-02-26 19:35:51.422064,opt6,7,0.01,0.22454545454545455
2018-02-26 19:35:51.931135,opt1,7,0.01,0.34838383838383841
2018-02-26 19:35:53.786115,opt2,7,0.01,0.24303030303030304
2018-02-26 19:35:54.262101,opt3,7,0.01,0.24414141414141413
2018-02-26 19:35:54.863479,opt4,7,0.01,0.20585858585858585
2018-02-26 19:35:57.507583,opt5,7,0.01,0.24383838383838383
2018-02-26 19:37:17.339383,opt6,7,0.01,0.20676767676767677
2018-02-26 19:37:17.847010,opt1,7,0.01,0.33373737373737372
2018-02-26 19:37:20.466146,opt2,7,0.01,0.26848484848484849
2018-02-26 19:37:21.042165,opt3,7,0.01,0.26393939393939392
2018-02-26 19:37:21.670566,opt4,7,0.01,0.29898989898989897
2018-02-26 19:37:24.276398,opt5,7,0.01,0.29696969696969699
2018-02-26 19:39:02.431167,opt6,7,0.01,0.21424242424242423
2018-02-26 19:39:02.937619,opt1,7,0.01,0.32090909090909092
2018-02-26 19:39:05.891143,opt2,7,0.01,0.26191919191919194
2018-02-26 19:39:06.401801,opt3,7,0.01,0.27131313131313134
2018-02-26 19:39:07.003297,opt4,7,0.01,0.28040404040404038
2018-02-26 19:39:09.314172,opt5,7,0.01,0.28454545454545455
2018-02-26 19:41:05.454242,opt6,7,0.01,0.24292929292929294
2018-02-26 19:41:05.977193,opt1,7,0.01,0.32676767676767676
2018-02-26 19:41:07.802247,opt2,7,0.01,0.26808080808080809
2018-02-26 19:41:08.235294,opt3,7,0.01,0.29929292929292928
2018-02-26 19:41:08.823789,opt4,7,0.01,0.30222222222222223
2018-02-26 19:41:11.125029,opt5,7,0.01,0.30131313131313131
2018-02-26 19:43:05.372569,opt6,7,0.01,0.22080808080808081
2018-02-26 19:43:05.712241,opt1,7,0.01,0.32838383838383839
2018-02-26 19:43:07.865146,opt2,7,0.01,0.26171717171717174
2018-02-26 19:43:08.392854,opt3,7,0.01,0.25262626262626264
2018-02-26 19:43:08.984787,opt4,7,0.01,0.28828282828282831
2018-02-26 19:43:11.517405,opt5,7,0.01,0.28919191919191917
2018-02-26 19:44:57.644226,opt6,7,0.01,0.24101010101010101
2018-02-26 19:44:58.117463,opt1,7,0.01,0.34333333333333332
2018-02-26 19:44:59.812088,opt2,7,0.01,0.20575757575757575
2018-02-26 19:45:00.303847,opt3,7,0.01,0.21121212121212121
2018-02-26 19:45:01.024037,opt4,7,0.01,0.23171717171717171
2018-02-26 19:45:03.570132,opt5,7,0.01,0.2292929292929293
2018-02-26 19:46:43.655179,opt6,7,0.01,0.20373737373737374
2018-02-26 19:46:44.172188,opt1,7,0.01,0.33808080808080809
2018-02-26 19:46:45.947936,opt2,7,0.01,0.30595959595959599
2018-02-26 19:46:46.560031,opt3,7,0.01,0.31515151515151513
2018-02-26 19:46:47.263216,opt4,7,0.01,0.31848484848484848
2018-02-26 19:46:49.802830,opt5,7,0.01,0.31696969696969696
2018-02-26 19:48:26.220656,opt6,7,0.01,0.2295959595959596
2018-02-26 19:48:26.739142,opt1,7,0.01,0.31919191919191919
2018-02-26 19:48:29.296156,opt2,7,0.01,0.26393939393939392
2018-02-26 19:48:29.795323,opt3,7,0.01,0.27393939393939393
2018-02-26 19:48:30.480195,opt4,7,0.01,0.30333333333333334
2018-02-26 19:48:33.070299,opt5,7,0.01,0.30545454545454548
2018-02-26 19:50:21.723933,opt6,7,0.01,0.22717171717171716
2018-02-26 19:50:22.127233,opt1,7,0.01,0.34404040404040404
2018-02-26 19:50:24.734682,opt2,7,0.01,0.26212121212121214
2018-02-26 19:50:25.294022,opt3,7,0.01,0.28535353535353536
2018-02-26 19:50:25.944664,opt4,7,0.01,0.29585858585858588
2018-02-26 19:50:28.613521,opt5,7,0.01,0.33181818181818185
2018-02-26 19:52:13.022872,opt6,7,0.01,0.19979797979797981
2018-02-26 19:52:13.860601,opt1,7,0.01,0.3192929292929293
2018-02-26 19:52:15.682525,opt2,7,0.01,0.22727272727272727
2018-02-26 19:52:16.262915,opt3,7,0.01,0.23282828282828283
2018-02-26 19:52:16.761474,opt4,7,0.01,0.26454545454545453
2018-02-26 19:52:19.400319,opt5,7,0.01,0.27757575757575759
2018-02-26 19:53:41.481548,opt6,7,0.01,0.21656565656565657
2018-02-26 19:53:41.901184,opt1,7,0.01,0.35050505050505049
2018-02-26 19:53:44.270900,opt2,7,0.01,0.28262626262626261
2018-02-26 19:53:44.801672,opt3,7,0.01,0.28121212121212119
2018-02-26 19:53:45.367367,opt4,7,0.01,0.31888888888888889
2018-02-26 19:53:48.198485,opt5,7,0.01,0.32777777777777778
2018-02-26 19:55:10.355948,opt6,7,0.01,0.23686868686868687
2018-02-26 19:55:10.793683,opt1,7,0.01,0.33434343434343433
2018-02-26 19:55:13.217554,opt2,7,0.01,0.24737373737373738
2018-02-26 19:55:13.698114,opt3,7,0.01,0.26393939393939392
2018-02-26 19:55:14.288331,opt4,7,0.01,0.3007070707070707
2018-02-26 19:55:16.650198,opt5,7,0.01,0.29494949494949496
2018-02-26 20:03:27.192904,opt6,7,0.01,0.24737373737373738
2018-02-26 20:03:27.695290,opt1,7,0.01,0.33686868686868687
2018-02-26 20:03:30.188466,opt2,7,0.01,0.31464646464646467
2018-02-26 20:03:30.796952,opt3,7,0.01,0.30939393939393939
2018-02-26 20:03:31.518290,opt4,7,0.01,0.32646464646464646
2018-02-26 20:03:34.017617,opt5,7,0.01,0.30757575757575756
2018-02-26 20:05:48.979761,opt6,7,0.01,0.23676767676767677
2018-02-26 20:05:49.594379,opt1,7,0.01,0.34040404040404043
2018-02-26 20:05:51.098117,opt2,7,0.01,0.27070707070707073
2018-02-26 20:05:51.644276,opt3,7,0.01,0.26575757575757575
2018-02-26 20:05:52.108750,opt4,7,0.01,0.28282828282828282
2018-02-26 20:05:54.236426,opt5,7,0.01,0.29303030303030303
2018-02-26 20:07:34.546353,opt6,7,0.01,0.22626262626262628
2018-02-26 20:07:35.079319,opt1,7,0.01,0.3477777777777778
2018-02-26 20:07:37.662951,opt2,7,0.01,0.25727272727272726
2018-02-26 20:07:38.181095,opt3,7,0.01,0.26070707070707072
2018-02-26 20:07:38.780825,opt4,7,0.01,0.28000000000000003
2018-02-26 20:07:41.270628,opt5,7,0.01,0.27181818181818179
2018-02-26 20:09:22.607428,opt6,7,0.01,0.24757575757575759
2018-02-26 20:09:23.041347,opt1,7,0.01,0.32777777777777778
2018-02-26 20:09:25.788391,opt2,7,0.01,0.22363636363636363
2018-02-26 20:09:26.415944,opt3,7,0.01,0.22363636363636363
2018-02-26 20:09:26.964889,opt4,7,0.01,0.27393939393939393
2018-02-26 20:09:29.511324,opt5,7,0.01,0.27343434343434342
2018-02-26 20:11:18.145303,opt6,7,0.01,0.22222222222222221
2018-02-26 20:11:18.598487,opt1,7,0.01,0.34101010101010099
2018-02-26 20:11:20.272174,opt2,7,0.01,0.23070707070707069
2018-02-26 20:11:20.787131,opt3,7,0.01,0.26111111111111113
2018-02-26 20:11:21.506308,opt4,7,0.01,0.3104040404040404
2018-02-26 20:11:23.874625,opt5,7,0.01,0.32939393939393941
2018-02-26 20:12:50.670154,opt6,7,0.01,0.26202020202020204
2018-02-26 20:12:51.149144,opt1,7,0.01,0.32424242424242422
2018-02-26 20:12:53.660020,opt2,7,0.01,0.20030303030303032
2018-02-26 20:12:54.294232,opt3,7,0.01,0.20646464646464646
2018-02-26 20:12:54.878227,opt4,7,0.01,0.23030303030303031
2018-02-26 20:12:57.150266,opt5,7,0.01,0.25161616161616163
2018-02-26 20:14:31.851168,opt6,7,0.01,0.19646464646464645
2018-02-26 20:14:32.451566,opt1,7,0.01,0.34080808080808078
2018-02-26 20:14:35.489514,opt2,7,0.01,0.26404040404040402
2018-02-26 20:14:35.976537,opt3,7,0.01,0.26363636363636361
2018-02-26 20:14:36.479364,opt4,7,0.01,0.27898989898989901
2018-02-26 20:14:38.837405,opt5,7,0.01,0.28101010101010099
2018-02-26 20:16:14.861995,opt6,7,0.01,0.19292929292929292
2018-02-26 20:16:15.410651,opt1,7,0.01,0.33545454545454545
2018-02-26 20:16:17.344940,opt2,7,0.01,0.25232323232323234
2018-02-26 20:16:17.839549,opt3,7,0.01,0.25858585858585859
2018-02-26 20:16:18.433657,opt4,7,0.01,0.28818181818181821
2018-02-26 20:16:20.896016,opt5,7,0.01,0.29191919191919191
2018-02-26 20:44:19.907639,opt6,7,0.01,0.25404040404040407
2018-02-26 20:44:20.433957,opt1,7,0.01,0.33343434343434342
2018-02-26 20:44:22.181574,opt2,7,0.01,0.21616161616161617
2018-02-26 20:44:22.650100,opt3,7,0.01,0.23262626262626263
2018-02-26 20:44:23.250357,opt4,7,0.01,0.25252525252525254
2018-02-26 20:44:25.455873,opt5,7,0.01,0.25212121212121213
2018-02-26 20:45:56.565045,opt6,7,0.01,0.20676767676767677
2018-02-26 20:45:57.057604,opt1,7,0.01,0.3382828282828283
2018-02-26 20:45:58.832734,opt2,7,0.01,0.22585858585858587
2018-02-26 20:45:59.370543,opt3,7,0.01,0.23494949494949494
2018-02-26 20:45:59.879281,opt4,7,0.01,0.24585858585858586
2018-02-26 20:46:02.353001,opt5,7,0.01,0.26818181818181819
2018-02-26 20:47:45.695107,opt6,7,0.01,0.19616161616161615
2018-02-26 20:47:46.192898,opt1,7,0.01,0.34636363636363637
2018-02-26 20:47:47.748798,opt2,7,0.01,0.2594949494949495
2018-02-26 20:47:48.151985,opt3,7,0.01,0.25
2018-02-26 20:47:48.885544,opt4,7,0.01,0.2880808080808081
2018-02-26 20:47:51.112683,opt5,7,0.01,0.29969696969696968
2018-02-26 20:49:38.519478,opt6,7,0.01,0.20070707070707069
2018-02-26 20:49:38.894989,opt1,7,0.01,0.34121212121212119
2018-02-26 20:49:41.681916,opt2,7,0.01,0.26494949494949493
2018-02-26 20:49:42.316888,opt3,7,0.01,0.25767676767676767
2018-02-26 20:49:42.841485,opt4,7,0.01,0.18939393939393939
2018-02-26 20:49:45.313047,opt5,7,0.01,0.28414141414141414
2018-02-26 20:51:35.229406,opt6,7,0.01,0.27767676767676769
2018-02-26 20:51:35.608646,opt1,7,0.01,0.32252525252525255
2018-02-26 20:51:38.139730,opt2,7,0.01,0.23949494949494948
2018-02-26 20:51:38.577560,opt3,7,0.01,0.23717171717171717
2018-02-26 20:51:39.139635,opt4,7,0.01,0.263030303030303
2018-02-26 20:51:41.417881,opt5,7,0.01,0.263030303030303
2018-02-26 21:19:29.599188,opt6,7,0.01,0.19535353535353536
2018-02-26 21:19:29.968753,opt1,7,0.01,0.33060606060606063
2018-02-26 21:19:31.678623,opt2,7,0.01,0.26121212121212123
2018-02-26 21:19:32.260772,opt3,7,0.01,0.26848484848484849
2018-02-26 21:19:32.926803,opt4,7,0.01,0.29979797979797979
2018-02-26 21:19:35.444383,opt5,7,0.01,0.29373737373737374
2018-02-26 21:21:06.654897,opt6,7,0.01,0.24636363636363637
2018-02-26 21:21:07.248589,opt1,7,0.01,0.34010101010101013
2018-02-26 21:21:09.955158,opt2,7,0.01,0.26959595959595961
2018-02-26 21:21:10.482483,opt3,7,0.01,0.26848484848484849
2018-02-26 21:21:11.298803,opt4,7,0.01,0.30545454545454548
2018-02-26 21:21:14.010501,opt5,7,0.01,0.3008080808080808
2018-02-26 21:28:15.876352,opt6,7,0.01,0.22696969696969696
2018-02-26 21:28:16.404524,opt1,7,0.01,0.34545454545454546
2018-02-26 21:28:17.912679,opt2,7,0.01,0.22636363636363635
2018-02-26 21:28:18.483542,opt3,7,0.01,0.23676767676767677
2018-02-26 21:28:19.238138,opt4,7,0.01,0.27777777777777779
2018-02-26 21:28:21.883837,opt5,7,0.01,0.29212121212121211
2018-02-26 21:29:43.737476,opt6,7,0.01,0.19212121212121211
2018-02-26 21:29:44.256003,opt1,7,0.01,0.34050505050505053
2018-02-26 21:29:47.101865,opt2,7,0.01,0.3102020202020202
2018-02-26 21:29:47.671064,opt3,7,0.01,0.31323232323232325
2018-02-26 21:29:48.274374,opt4,7,0.01,0.33202020202020199
2018-02-26 21:29:50.808192,opt5,7,0.01,0.32212121212121214
2018-02-26 21:31:21.839883,opt6,7,0.01,0.2502020202020202
2018-02-26 21:31:22.317494,opt1,7,0.01,0.33666666666666667
2018-02-26 21:31:24.170335,opt2,7,0.01,0.24393939393939393
