currenttime,choice,l,valueH,valueM
2020-03-03 23:15:51.551923,HrowEC,6,0.3116658064886883,550309557.1111112
2020-03-03 23:15:51.552106,HrowEC,7,0.333226317115547,10455989752.666666
2020-03-03 23:15:51.552265,HrowEC,8,0.30944516321042503,198663805331.55554
2020-03-03 23:15:52.647699,Hrow,1,0.6292307692307693,215.77777777777777
2020-03-03 23:15:52.648075,Hrow,2,0.6219505509566361,6434.444444444444
2020-03-03 23:15:52.649627,Hrow,3,0.4173232682828966,88684.44444444444
2020-03-03 23:15:52.649988,Hrow,4,0.37557889379242504,1856631.888888889
2020-03-03 23:15:52.650169,Hrow,5,0.36675084066106944,35546042.222222224
2020-03-03 23:15:52.650403,Hrow,6,0.32683740730400174,714984250.6666666
2020-03-03 23:15:52.650577,Hrow,7,0.3542310692469113,14221422047.333334
2020-03-03 23:15:52.650768,Hrow,8,0.31761397757601406,284654859578.3333
2020-03-03 23:15:52.650941,HrowEC,1,0.6292307692307693,215.77777777777777
2020-03-03 23:15:52.651115,HrowEC,2,0.4224455611390285,4212.222222222223
2020-03-03 23:15:52.651400,HrowEC,3,0.393850415754541,80268.88888888889
2020-03-03 23:15:52.651570,HrowEC,4,0.33252842231111485,1525661.111111111
2020-03-03 23:15:52.651735,HrowEC,5,0.3570315475676752,28959278.888888888
2020-03-03 23:15:52.651886,HrowEC,6,0.3177509150957069,550249276.4444444
2020-03-03 23:15:52.652044,HrowEC,7,0.35114576895910043,10454358585.555555
2020-03-03 23:15:52.652194,HrowEC,8,0.31550002786506537,198636723441.55554
2020-03-03 23:15:53.775889,Hrow,1,0.5745341614906831,221.11111111111111
2020-03-03 23:15:53.777376,Hrow,2,0.6224455611390285,6409.333333333333
2020-03-03 23:15:53.777877,Hrow,3,0.3828200076878724,88886.66666666667
2020-03-03 23:15:53.778092,Hrow,4,0.37190358393034717,1854521.2222222222
2020-03-03 23:15:53.778271,Hrow,5,0.3355645794308142,35562426.88888889
2020-03-03 23:15:53.778431,Hrow,6,0.3235177074269928,714987052.7777778
2020-03-03 23:15:53.778622,Hrow,7,0.32395072605869146,14225943912.88889
2020-03-03 23:15:53.778782,Hrow,8,0.3144626259786464,284722493973.0
2020-03-03 23:15:53.778965,HrowEC,1,0.5745341614906831,221.11111111111111
2020-03-03 23:15:53.779134,HrowEC,2,0.42056555269922874,4186.888888888889
2020-03-03 23:15:53.779357,HrowEC,3,0.36137562604340573,80262.44444444444
2020-03-03 23:15:53.779518,HrowEC,4,0.3284610636188481,1524984.6666666667
2020-03-03 23:15:53.779744,HrowEC,5,0.3265045748059589,28965623.777777776
2020-03-03 23:15:53.779917,HrowEC,6,0.3146113581680086,550390494.0
2020-03-03 23:15:53.780157,HrowEC,7,0.32109464298934154,10457432415.11111
2020-03-03 23:15:53.780483,HrowEC,8,0.3124004319453822,198691150889.77777
2020-03-03 23:15:54.877134,Hrow,1,0.6067892503536068,224.66666666666666
2020-03-03 23:15:54.877502,Hrow,2,0.6408112787534009,6461.333333333333
2020-03-03 23:15:54.879406,Hrow,3,0.3989653258865439,89137.77777777778
2020-03-03 23:15:54.879992,Hrow,4,0.4057010816311959,1856294.3333333333
2020-03-03 23:15:54.880734,Hrow,5,0.3500174520263943,35574930.88888889
2020-03-03 23:15:54.881188,Hrow,6,0.35926417203807803,714904101.7777778
2020-03-03 23:15:54.881424,Hrow,7,0.33804977007664616,14223859084.88889
2020-03-03 23:15:54.881609,Hrow,8,0.35045006931705014,284656379845.1111
2020-03-03 23:15:54.881783,HrowEC,1,0.6067892503536068,224.66666666666666
2020-03-03 23:15:54.881979,HrowEC,2,0.45220671444737837,4239.111111111111
2020-03-03 23:15:54.882144,HrowEC,3,0.3762026201428446,80376.0
2020-03-03 23:15:54.882409,HrowEC,4,0.36440142335628756,1523759.7777777778
2020-03-03 23:15:54.882706,HrowEC,5,0.3406553865863766,28963147.777777776
2020-03-03 23:15:54.882877,HrowEC,6,0.3506369313205716,550259973.1111112
2020-03-03 23:15:54.883072,HrowEC,7,0.335110055044573,10454867173.333334
2020-03-03 23:15:54.883314,HrowEC,8,0.3484254771638067,198644773794.0
2020-03-03 23:15:56.005951,Hrow,1,0.5954198473282443,230.0
2020-03-03 23:15:56.006323,Hrow,2,0.6276164205743956,6462.444444444444
2020-03-03 23:15:56.008077,Hrow,3,0.40832965978380026,89212.88888888889
2020-03-03 23:15:56.008478,Hrow,4,0.3810624223313138,1856692.111111111
2020-03-03 23:15:56.008974,Hrow,5,0.35876179530498037,35572016.0
2020-03-03 23:15:56.009410,Hrow,6,0.33200964304543784,714951904.6666666
2020-03-03 23:15:56.009800,Hrow,7,0.3462886639632979,14223864948.88889
2020-03-03 23:15:56.010191,Hrow,8,0.32263480478215684,284667088664.3333
2020-03-03 23:15:56.010502,HrowEC,1,0.5954198473282443,230.0
2020-03-03 23:15:56.010689,HrowEC,2,0.430473984614112,4240.222222222223
2020-03-03 23:15:56.010860,HrowEC,3,0.3876147683401866,80242.66666666667
2020-03-03 23:15:56.011117,HrowEC,4,0.33791408714108495,1524086.4444444445
2020-03-03 23:15:56.011315,HrowEC,5,0.3491110359467267,28960369.111111112
2020-03-03 23:15:56.011497,HrowEC,6,0.32284825855485333,550271172.6666666
2020-03-03 23:15:56.011667,HrowEC,7,0.3431986804473026,10455315581.11111
2020-03-03 23:15:56.011852,HrowEC,8,0.32047165488252716,198650858418.8889
2020-03-03 23:15:57.314750,Hrow,1,0.5555555555555556,219.33333333333334
2020-03-03 23:15:57.315117,Hrow,2,0.6415037138093073,6457.222222222223
2020-03-03 23:15:57.317035,Hrow,3,0.36113232486415037,88727.55555555556
2020-03-03 23:15:57.317463,Hrow,4,0.40160557039922606,1855885.4444444445
2020-03-03 23:15:57.317822,Hrow,5,0.3152004446913488,35545254.88888889
2020-03-03 23:15:57.318040,Hrow,6,0.3537589785829269,714888087.0
2020-03-03 23:15:57.318229,Hrow,7,0.3038635010260663,14221858880.0
2020-03-03 23:15:57.318492,Hrow,8,0.3445797541174626,284655678678.7778
2020-03-03 23:15:57.318651,HrowEC,1,0.5555555555555556,219.33333333333334
2020-03-03 23:15:57.318850,HrowEC,2,0.45216585591846187,4234.888888888889
2020-03-03 23:15:57.319011,HrowEC,3,0.34002214226404653,80173.55555555556
2020-03-03 23:15:57.319270,HrowEC,4,0.35944508935914915,1523586.4444444445
2020-03-03 23:15:57.319597,HrowEC,5,0.30645139685371253,28959088.666666668
2020-03-03 23:15:57.319815,HrowEC,6,0.34481908945076994,550274563.1111112
2020-03-03 23:15:57.320104,HrowEC,7,0.30106779863633293,10454926784.666666
2020-03-03 23:15:57.320272,HrowEC,8,0.342455846815898,198644390610.44446
2020-03-03 23:15:58.421259,Hrow,1,0.60778859527121,224.0
2020-03-03 23:15:58.421636,Hrow,2,0.6451165096678235,6441.111111111111
2020-03-03 23:15:58.422216,Hrow,3,0.3910276417514216,88917.33333333333
2020-03-03 23:15:58.422490,Hrow,4,0.40677815954709784,1856150.6666666667
2020-03-03 23:15:58.422708,Hrow,5,0.3412800941833345,35559330.0
2020-03-03 23:15:58.422909,Hrow,6,0.3588023203550228,715063646.7777778
2020-03-03 23:15:58.423114,Hrow,7,0.3291421755378965,14225388603.555555
2020-03-03 23:15:58.423271,Hrow,8,0.3495769128411337,284724298221.6667
2020-03-03 23:15:58.423486,HrowEC,1,0.60778859527121,224.0
2020-03-03 23:15:58.423674,HrowEC,2,0.45895691609977324,4218.666666666667
2020-03-03 23:15:58.423888,HrowEC,3,0.36678061291647884,80180.88888888889
2020-03-03 23:15:58.424179,HrowEC,4,0.3646724316491071,1524765.3333333333
2020-03-03 23:15:58.424348,HrowEC,5,0.33184476847157485,28963397.333333332
2020-03-03 23:15:58.424583,HrowEC,6,0.3497906295956005,550381595.5555556
2020-03-03 23:15:58.424783,HrowEC,7,0.3261607528628977,10457266806.444445
2020-03-03 23:15:58.424970,HrowEC,8,0.3474444208885465,198689466994.0
2020-03-03 23:15:59.549918,Hrow,1,0.6179104477611941,230.44444444444446
2020-03-03 23:15:59.551378,Hrow,2,0.6350020517029134,6400.888888888889
2020-03-03 23:15:59.551986,Hrow,3,0.39467232542292535,89246.66666666667
2020-03-03 23:15:59.552231,Hrow,4,0.3966256045654399,1853190.0
2020-03-03 23:15:59.552426,Hrow,5,0.3430118706520507,35574188.44444445
2020-03-03 23:15:59.552604,Hrow,6,0.34954331721119547,714734111.8888888
2020-03-03 23:15:59.552913,Hrow,7,0.33031387279484553,14223330074.444445
2020-03-03 23:15:59.553168,Hrow,8,0.34053874507931997,284642589690.3333
2020-03-03 23:15:59.553367,HrowEC,1,0.6179104477611941,230.44444444444446
2020-03-03 23:15:59.553532,HrowEC,2,0.4412688442211055,4178.666666666667
2020-03-03 23:15:59.553727,HrowEC,3,0.37074864797267654,80259.33333333333
2020-03-03 23:15:59.553888,HrowEC,4,0.3552096409091703,1524158.888888889
2020-03-03 23:15:59.554073,HrowEC,5,0.3331565768736358,28960525.111111112
2020-03-03 23:15:59.554286,HrowEC,6,0.34075814697041745,550254224.6666666
2020-03-03 23:15:59.554447,HrowEC,7,0.3271870193317162,10454670310.666666
2020-03-03 23:15:59.554597,HrowEC,8,0.3384577811153783,198641123776.44446
2020-03-03 23:16:00.658023,Hrow,1,0.5720221606648199,242.88888888888889
2020-03-03 23:16:00.658401,Hrow,2,0.6311547403771636,6463.0
2020-03-03 23:16:00.660289,Hrow,3,0.3805778383572051,89595.77777777778
2020-03-03 23:16:00.660737,Hrow,4,0.39365860209607234,1855674.3333333333
2020-03-03 23:16:00.661236,Hrow,5,0.3337179230687509,35580042.666666664
2020-03-03 23:16:00.661431,Hrow,6,0.3459156500412808,714636499.1111112
2020-03-03 23:16:00.661638,Hrow,7,0.32202714723789255,14219579621.333334
2020-03-03 23:16:00.661805,Hrow,8,0.33668155501546365,284553676586.55554
2020-03-03 23:16:00.662026,HrowEC,1,0.5720221606648199,242.88888888888889
2020-03-03 23:16:00.662193,HrowEC,2,0.4367652859960552,4241.111111111111
2020-03-03 23:16:00.662407,HrowEC,3,0.3581472944974663,80124.0
2020-03-03 23:16:00.662785,HrowEC,4,0.35225936088288234,1523070.2222222222
2020-03-03 23:16:00.663143,HrowEC,5,0.3247983904927078,28953928.222222224
2020-03-03 23:16:00.663466,HrowEC,6,0.33692261468353457,550065859.1111112
2020-03-03 23:16:00.663653,HrowEC,7,0.31912996308613734,10451361027.333334
2020-03-03 23:16:00.663823,HrowEC,8,0.33453249533029217,198578046736.44446
2020-03-03 23:16:01.773195,Hrow,1,0.5804416403785488,221.11111111111111
2020-03-03 23:16:01.774776,Hrow,2,0.6277636824936571,6461.111111111111
2020-03-03 23:16:01.775112,Hrow,3,0.3834436858897389,89104.88888888889
2020-03-03 23:16:01.775327,Hrow,4,0.38810818153899185,1856103.888888889
2020-03-03 23:16:01.775579,Hrow,5,0.33697041610709666,35572151.11111111
2020-03-03 23:16:01.775742,Hrow,6,0.34057778726230153,714939881.7777778
2020-03-03 23:16:01.775941,Hrow,7,0.3251467389996871,14224562971.777779
2020-03-03 23:16:01.776101,Hrow,8,0.33154767769666166,284679499349.8889
2020-03-03 23:16:01.776347,HrowEC,1,0.5804416403785488,221.11111111111111
2020-03-03 23:16:01.776506,HrowEC,2,0.4354040681693238,4238.888888888889
2020-03-03 23:16:01.776780,HrowEC,3,0.3629373690102435,80481.33333333333
2020-03-03 23:16:01.776955,HrowEC,4,0.3455517670142415,1523565.7777777778
2020-03-03 23:16:01.777169,HrowEC,5,0.32803077038765033,28958778.444444444
2020-03-03 23:16:01.777337,HrowEC,6,0.33176380950054557,550311138.6666666
2020-03-03 23:16:01.777648,HrowEC,7,0.3221950825183074,10455824220.0
2020-03-03 23:16:01.777957,HrowEC,8,0.32947055003135106,198661171642.44446
2020-03-03 23:16:03.079296,Hrow,1,0.5949177877428998,226.0
2020-03-03 23:16:03.079684,Hrow,2,0.62496555524938,6389.555555555556
2020-03-03 23:16:03.081687,Hrow,3,0.40581226387678,89229.77777777778
2020-03-03 23:16:03.082387,Hrow,4,0.37749542102949973,1853421.888888889
2020-03-03 23:16:03.082831,Hrow,5,0.3596424572492557,35583116.666666664
2020-03-03 23:16:03.083217,Hrow,6,0.3301843241774147,714907247.3333334
2020-03-03 23:16:03.083548,Hrow,7,0.3480412717126555,14226554216.0
2020-03-03 23:16:03.083943,Hrow,8,0.3213921516928474,284706538032.55554
2020-03-03 23:16:03.084314,HrowEC,1,0.5949177877428998,226.0
2020-03-03 23:16:03.084656,HrowEC,2,0.4215894602634934,4167.111111111111
2020-03-03 23:16:03.084989,HrowEC,3,0.38453580250106695,80414.88888888889
2020-03-03 23:16:03.085489,HrowEC,4,0.335168419643562,1525031.5555555555
2020-03-03 23:16:03.085875,HrowEC,5,0.35072978574339775,28965439.333333332
2020-03-03 23:16:03.086518,HrowEC,6,0.32149218855594325,550373737.1111112
2020-03-03 23:16:03.087398,HrowEC,7,0.3451629081522994,10456816148.666666
2020-03-03 23:16:03.087824,HrowEC,8,0.3193991470527396,198681747926.66666
2020-03-03 23:16:04.570257,Hrow,1,0.6020408163265306,230.0
2020-03-03 23:16:04.570640,Hrow,2,0.6353887399463807,6440.222222222223
2020-03-03 23:16:04.572569,Hrow,3,0.38349507304454444,89337.33333333333
2020-03-03 23:16:04.573014,Hrow,4,0.3930006072002967,1856231.888888889
2020-03-03 23:16:04.573375,Hrow,5,0.3334158713124106,35582825.333333336
2020-03-03 23:16:04.573675,Hrow,6,0.34477636606728046,714941829.8888888
2020-03-03 23:16:04.573860,Hrow,7,0.3211514125337623,14224386529.333334
2020-03-03 23:16:04.574035,Hrow,8,0.33558435427036487,284662747490.7778
2020-03-03 23:16:04.574201,HrowEC,1,0.6020408163265306,230.0
2020-03-03 23:16:04.574389,HrowEC,2,0.44472361809045224,4218.0
2020-03-03 23:16:04.574555,HrowEC,3,0.359208985105128,80367.33333333333
2020-03-03 23:16:04.574745,HrowEC,4,0.3501527546811883,1524922.4444444445
2020-03-03 23:16:04.575021,HrowEC,5,0.32390942366923187,28961657.555555556
2020-03-03 23:16:04.575179,HrowEC,6,0.3357827101108952,550256773.7777778
2020-03-03 23:16:04.575377,HrowEC,7,0.3181377132629635,10455069985.11111
2020-03-03 23:16:04.575538,HrowEC,8,0.33346879870188,198647228363.77777
2020-03-03 23:16:05.757736,Hrow,1,0.5873239436619718,227.77777777777777
2020-03-03 23:16:05.758200,Hrow,2,0.6379804367157396,6463.111111111111
2020-03-03 23:16:05.760071,Hrow,3,0.4030653508724209,89227.33333333333
2020-03-03 23:16:05.760587,Hrow,4,0.4021968021704493,1857070.7777777778
2020-03-03 23:16:05.760951,Hrow,5,0.3551619881284579,35574278.88888889
2020-03-03 23:16:05.761400,Hrow,6,0.35462517879799915,714959621.5555556
2020-03-03 23:16:05.761623,Hrow,7,0.34311981785115203,14223579550.666666
2020-03-03 23:16:05.761819,Hrow,8,0.3455398614501631,284661127628.2222
2020-03-03 23:16:05.762001,HrowEC,1,0.5873239436619718,227.77777777777777
2020-03-03 23:16:05.762184,HrowEC,2,0.4523987445822747,4240.888888888889
2020-03-03 23:16:05.762459,HrowEC,3,0.3824938114321193,80344.88888888889
2020-03-03 23:16:05.762628,HrowEC,4,0.3600261377379068,1524428.6666666667
2020-03-03 23:16:05.762925,HrowEC,5,0.3458450325874421,28959042.666666668
2020-03-03 23:16:05.763105,HrowEC,6,0.3457052931502448,550244745.7777778
2020-03-03 23:16:05.763269,HrowEC,7,0.3401392114517524,10454898760.666666
2020-03-03 23:16:05.763454,HrowEC,8,0.3434517678382741,198646135469.33334
2020-03-03 23:16:07.144961,Hrow,1,0.6234567901234568,223.33333333333334
2020-03-03 23:16:07.145339,Hrow,2,0.6115551495775291,6485.111111111111
2020-03-03 23:16:07.147242,Hrow,3,0.41730454351140117,89117.33333333333
2020-03-03 23:16:07.147697,Hrow,4,0.36433954616098047,1858716.5555555555
2020-03-03 23:16:07.148084,Hrow,5,0.3667672065558227,35572685.11111111
2020-03-03 23:16:07.148421,Hrow,6,0.3172080299574848,715150171.8888888
2020-03-03 23:16:07.148768,Hrow,7,0.3542557767682419,14224424907.777779
2020-03-03 23:16:07.149022,Hrow,8,0.3084300420267296,284696266538.0
2020-03-03 23:16:07.149262,HrowEC,1,0.6234567901234568,223.33333333333334
2020-03-03 23:16:07.149498,HrowEC,2,0.40294840294840295,4262.888888888889
2020-03-03 23:16:07.149731,HrowEC,3,0.3938989779238742,80407.11111111111
2020-03-03 23:16:07.149966,HrowEC,4,0.322008409688982,1524793.7777777778
2020-03-03 23:16:07.150192,HrowEC,5,0.3570151044249326,28960833.777777776
2020-03-03 23:16:07.150458,HrowEC,6,0.30858310372105957,550323883.1111112
2020-03-03 23:16:07.150620,HrowEC,7,0.35117340442058853,10455606604.666666
2020-03-03 23:16:07.150894,HrowEC,8,0.3064313916179702,198662457545.55554
2020-03-03 23:16:08.284407,Hrow,1,0.607843137254902,214.22222222222223
2020-03-03 23:16:08.284794,Hrow,2,0.6252856459584418,6416.555555555556
2020-03-03 23:16:08.286498,Hrow,3,0.38863739680866105,88671.11111111111
2020-03-03 23:16:08.286838,Hrow,4,0.3859595957014342,1854143.888888889
2020-03-03 23:16:08.287222,Hrow,5,0.34233259319588577,35545510.666666664
2020-03-03 23:16:08.287447,Hrow,6,0.34007125504581004,714762551.4444444
2020-03-03 23:16:08.287667,Hrow,7,0.33093569574431914,14221506874.88889
2020-03-03 23:16:08.287859,Hrow,8,0.3314307132749481,284638960695.7778
2020-03-03 23:16:08.288063,HrowEC,1,0.607843137254902,214.22222222222223
2020-03-03 23:16:08.288227,HrowEC,2,0.42379668219334804,4194.444444444444
2020-03-03 23:16:08.288484,HrowEC,3,0.36663836369597563,80316.66666666667
2020-03-03 23:16:08.288774,HrowEC,4,0.3450762466625807,1524208.2222222222
2020-03-03 23:16:08.288941,HrowEC,5,0.3335685615299854,28957969.333333332
2020-03-03 23:16:08.289122,HrowEC,6,0.3316187975467625,550226166.0
2020-03-03 23:16:08.289287,HrowEC,7,0.32811768356334436,10454492479.555555
2020-03-03 23:16:08.289495,HrowEC,8,0.32944851115717055,198637951245.1111
2020-03-03 23:16:09.389066,Hrow,1,0.6199677938808373,230.22222222222223
2020-03-03 23:16:09.389436,Hrow,2,0.6068498037816625,6441.666666666667
2020-03-03 23:16:09.391434,Hrow,3,0.4090478505801086,89090.0
2020-03-03 23:16:09.391892,Hrow,4,0.3546421524251059,1856597.0
2020-03-03 23:16:09.392241,Hrow,5,0.35784048722342165,35557459.11111111
2020-03-03 23:16:09.392420,Hrow,6,0.30718857585700954,714902021.1111112
2020-03-03 23:16:09.392580,Hrow,7,0.3452803141225103,14220564560.0
2020-03-03 23:16:09.392827,Hrow,8,0.2984428548321347,284625315296.8889
2020-03-03 23:16:09.392994,HrowEC,1,0.6199677938808373,230.22222222222223
2020-03-03 23:16:09.393175,HrowEC,2,0.3932831712240778,4219.555555555556
2020-03-03 23:16:09.393334,HrowEC,3,0.38521431637089704,80111.77777777778
2020-03-03 23:16:09.393586,HrowEC,4,0.31180760047849965,1525221.3333333333
2020-03-03 23:16:09.393790,HrowEC,5,0.34801594177516176,28955778.888888888
2020-03-03 23:16:09.393965,HrowEC,6,0.2985479883134161,550189104.8888888
2020-03-03 23:16:09.394131,HrowEC,7,0.34219402986350156,10453322722.222221
2020-03-03 23:16:09.394353,HrowEC,8,0.29646346966782794,198618469555.1111
2020-03-03 23:16:10.480626,Hrow,1,0.6119186046511628,223.33333333333334
2020-03-03 23:16:10.481001,Hrow,2,0.6430964984702054,6508.666666666667
2020-03-03 23:16:10.483013,Hrow,3,0.39402780844678853,88872.0
2020-03-03 23:16:10.483457,Hrow,4,0.4091918285747082,1860689.7777777778
2020-03-03 23:16:10.483796,Hrow,5,0.34293344761554556,35551825.11111111
2020-03-03 23:16:10.483976,Hrow,6,0.36045873413029256,715219185.5555556
2020-03-03 23:16:10.484163,Hrow,7,0.33033793957233487,14221736222.88889
2020-03-03 23:16:10.484325,Hrow,8,0.3507988225333009,284670963947.7778
2020-03-03 23:16:10.484569,HrowEC,1,0.6119186046511628,223.33333333333334
2020-03-03 23:16:10.484728,HrowEC,2,0.46086127210035943,4286.444444444444
2020-03-03 23:16:10.484988,HrowEC,3,0.37058465042058586,80162.0
2020-03-03 23:16:10.485223,HrowEC,4,0.36720165514996406,1525414.0
2020-03-03 23:16:10.485424,HrowEC,5,0.3332280559265944,28959067.333333332
2020-03-03 23:16:10.485706,HrowEC,6,0.3511445058857035,550259366.4444444
2020-03-03 23:16:10.485909,HrowEC,7,0.32722845119273514,10454480612.88889
2020-03-03 23:16:10.486104,HrowEC,8,0.3485238299247866,198638391553.33334
2020-03-03 23:16:11.609669,Hrow,1,0.6143695014662757,228.22222222222223
2020-03-03 23:16:11.610032,Hrow,2,0.6285951614577926,6427.666666666667
2020-03-03 23:16:11.611901,Hrow,3,0.41339300451660344,88921.55555555556
2020-03-03 23:16:11.612431,Hrow,4,0.3904848939870971,1853972.111111111
2020-03-03 23:16:11.612782,Hrow,5,0.3639982360606851,35556290.0
2020-03-03 23:16:11.612990,Hrow,6,0.3441734786143919,714807337.4444444
2020-03-03 23:16:11.613180,Hrow,7,0.352012152120233,14223775187.333334
2020-03-03 23:16:11.613344,Hrow,8,0.33542279122445995,284674571397.2222
2020-03-03 23:16:11.613568,HrowEC,1,0.6143695014662757,228.22222222222223
2020-03-03 23:16:11.613767,HrowEC,2,0.432312331375972,4205.333333333333
2020-03-03 23:16:11.613970,HrowEC,3,0.39111483375213046,80020.44444444444
2020-03-03 23:16:11.614143,HrowEC,4,0.349105662204288,1523378.888888889
2020-03-03 23:16:11.614366,HrowEC,5,0.3545263847558722,28964978.222222224
2020-03-03 23:16:11.614560,HrowEC,6,0.33562578576199376,550308486.0
2020-03-03 23:16:11.614756,HrowEC,7,0.34908163065648,10455973521.333334
2020-03-03 23:16:11.614936,HrowEC,8,0.333414844706292,198664470766.66666
2020-03-03 23:16:12.746009,Hrow,1,0.6018376722817764,219.77777777777777
2020-03-03 23:16:12.746386,Hrow,2,0.6504835208209987,6427.777777777777
2020-03-03 23:16:12.748356,Hrow,3,0.3653121650832864,88712.88888888889
2020-03-03 23:16:12.748792,Hrow,4,0.41044646910707383,1854733.7777777778
2020-03-03 23:16:12.749138,Hrow,5,0.3152667340739623,35545508.666666664
2020-03-03 23:16:12.749412,Hrow,6,0.36137107843448735,714870199.6666666
2020-03-03 23:16:12.749569,Hrow,7,0.3031349673381734,14222483046.444445
2020-03-03 23:16:12.749900,Hrow,8,0.3517581197320306,284670819983.55554
2020-03-03 23:16:12.750093,HrowEC,1,0.6018376722817764,219.77777777777777
2020-03-03 23:16:12.750258,HrowEC,2,0.46688741721854304,4205.555555555556
2020-03-03 23:16:12.750512,HrowEC,3,0.3411880569767721,80141.55555555556
2020-03-03 23:16:12.750711,HrowEC,4,0.36791360585590704,1524136.888888889
2020-03-03 23:16:12.750980,HrowEC,5,0.30590041511653426,28960856.444444444
2020-03-03 23:16:12.751141,HrowEC,6,0.352062747843892,550299694.2222222
2020-03-03 23:16:12.751350,HrowEC,7,0.3001517944846027,10455416485.777779
2020-03-03 23:16:12.751537,HrowEC,8,0.34950725902862145,198656929218.66666
2020-03-03 23:16:13.844859,Hrow,1,0.6003086419753086,219.77777777777777
2020-03-03 23:16:13.845244,Hrow,2,0.6329555361813427,6420.111111111111
2020-03-03 23:16:13.847086,Hrow,3,0.39291244277457943,88775.11111111111
2020-03-03 23:16:13.847680,Hrow,4,0.39566373104504177,1854058.111111111
2020-03-03 23:16:13.848040,Hrow,5,0.3443852493693249,35549303.11111111
2020-03-03 23:16:13.848232,Hrow,6,0.34872748310385987,714844822.2222222
2020-03-03 23:16:13.848396,Hrow,7,0.3322294634709853,14223322434.88889
2020-03-03 23:16:13.848583,Hrow,8,0.3396713671484038,284680618226.3333
2020-03-03 23:16:13.848746,HrowEC,1,0.6003086419753086,219.77777777777777
2020-03-03 23:16:13.848968,HrowEC,2,0.43897468056753153,4197.777777777777
2020-03-03 23:16:13.849263,HrowEC,3,0.37131498722913403,80203.11111111111
2020-03-03 23:16:13.849435,HrowEC,4,0.3544221359441333,1523902.2222222222
2020-03-03 23:16:13.849661,HrowEC,5,0.335097625602708,28959760.222222224
2020-03-03 23:16:13.849856,HrowEC,6,0.33994909011437163,550319977.3333334
2020-03-03 23:16:13.850044,HrowEC,7,0.32921082447331473,10456008877.777779
2020-03-03 23:16:13.850211,HrowEC,8,0.3375601923885497,198666191732.0
2020-03-03 23:16:14.963855,Hrow,1,0.6091603053435114,216.66666666666666
2020-03-03 23:16:14.964238,Hrow,2,0.6349828252468871,6411.777777777777
2020-03-03 23:16:14.966065,Hrow,3,0.41065980532340324,88985.55555555556
2020-03-03 23:16:14.966498,Hrow,4,0.385901523241528,1854139.2222222222
2020-03-03 23:16:14.966904,Hrow,5,0.3601413858696442,35566894.44444445
2020-03-03 23:16:14.967106,Hrow,6,0.33698596552809296,714803148.2222222
2020-03-03 23:16:14.967294,Hrow,7,0.3473495609312636,14223093808.666666
2020-03-03 23:16:14.967455,Hrow,8,0.3276784470915365,284647982123.3333
2020-03-03 23:16:14.967634,HrowEC,1,0.6091603053435114,216.66666666666666
2020-03-03 23:16:14.967792,HrowEC,2,0.4393702085565906,4189.555555555556
2020-03-03 23:16:14.967992,HrowEC,3,0.3891760658266035,80535.33333333333
2020-03-03 23:16:14.968221,HrowEC,4,0.34251141135473834,1524480.888888889
2020-03-03 23:16:14.968450,HrowEC,5,0.3502934744008637,28957879.555555556
2020-03-03 23:16:14.968730,HrowEC,6,0.32788965942174747,550256335.3333334
2020-03-03 23:16:14.968908,HrowEC,7,0.34417513968712715,10454703187.11111
2020-03-03 23:16:14.969114,HrowEC,8,0.3255306683749202,198641725829.1111
2020-03-03 23:16:16.061389,Hrow,1,0.5780254777070064,210.88888888888889
2020-03-03 23:16:16.061772,Hrow,2,0.642148337595908,6472.0
2020-03-03 23:16:16.063612,Hrow,3,0.3904658550095522,88312.0
2020-03-03 23:16:16.064139,Hrow,4,0.39622181620491653,1857848.888888889
2020-03-03 23:16:16.064616,Hrow,5,0.3460422429150262,35524854.0
2020-03-03 23:16:16.064796,Hrow,6,0.34698105569699667,715035860.6666666
2020-03-03 23:16:16.064980,Hrow,7,0.334875129111396,14221112451.11111
2020-03-03 23:16:16.065143,Hrow,8,0.3376037506598095,284671801058.6667
2020-03-03 23:16:16.065327,HrowEC,1,0.5780254777070064,210.88888888888889
2020-03-03 23:16:16.065488,HrowEC,2,0.4555642023346304,4249.777777777777
2020-03-03 23:16:16.065694,HrowEC,3,0.37139619163854193,80087.33333333333
2020-03-03 23:16:16.065961,HrowEC,4,0.35232727133650776,1524695.111111111
2020-03-03 23:16:16.066121,HrowEC,5,0.3375111214319542,28961150.888888888
2020-03-03 23:16:16.066335,HrowEC,6,0.3377809337089281,550265412.0
2020-03-03 23:16:16.066534,HrowEC,7,0.3320975687657186,10455212774.0
2020-03-03 23:16:16.066755,HrowEC,8,0.3354504758267418,198650057491.77777
2020-03-03 23:16:17.199218,Hrow,1,0.5603053435114503,215.33333333333334
2020-03-03 23:16:17.199779,Hrow,2,0.6381501655452312,6382.333333333333
2020-03-03 23:16:17.200024,Hrow,3,0.3792194213583045,88729.55555555556
2020-03-03 23:16:17.200360,Hrow,4,0.38856331929171317,1852047.0
2020-03-03 23:16:17.200601,Hrow,5,0.334288466513307,35556313.333333336
2020-03-03 23:16:17.200834,Hrow,6,0.3398507003029751,714717067.2222222
2020-03-03 23:16:17.201024,Hrow,7,0.32295966624353706,14224173706.666666
2020-03-03 23:16:17.201263,Hrow,8,0.3306009789571943,284671110796.55554
