n,type,time
2017-07-02 03:12:29.327729,1600,LHE,0.00408482551574707
2017-07-02 03:12:29.330135,1600,MHE,0.0018048286437988281
2017-07-02 03:12:29.346246,1600,DHE,0.016035079956054688
2017-07-02 03:12:29.418816,1600,DHEr,0.07241106033325195
2017-07-02 03:12:29.422982,1600,LHE,0.004006147384643555
2017-07-02 03:12:29.425519,1600,MHE,0.0018568038940429688
2017-07-02 03:12:29.438244,1600,DHE,0.012629032135009766
2017-07-02 03:12:29.516568,1600,DHEr,0.07816886901855469
2017-07-02 03:12:29.520740,1600,LHE,0.004008054733276367
2017-07-02 03:12:29.523359,1600,MHE,0.0019958019256591797
2017-07-02 03:12:29.536879,1600,DHE,0.013437986373901367
2017-07-02 03:12:29.608126,1600,DHEr,0.07106590270996094
2017-07-02 03:12:29.613166,1600,LHE,0.004748106002807617
2017-07-02 03:12:29.616054,1600,MHE,0.002212047576904297
2017-07-02 03:12:29.626963,1600,DHE,0.01079702377319336
2017-07-02 03:12:29.710216,1600,DHEr,0.08308792114257812
2017-07-02 03:12:29.714414,1600,LHE,0.004019021987915039
2017-07-02 03:12:29.716868,1600,MHE,0.0018260478973388672
2017-07-02 03:12:29.728486,1600,DHE,0.01141500473022461
2017-07-02 03:12:29.807661,1600,DHEr,0.07899594306945801
2017-07-02 03:12:29.811967,1600,LHE,0.004141092300415039
2017-07-02 03:12:29.814854,1600,MHE,0.002062082290649414
2017-07-02 03:12:29.825098,1600,DHE,0.010132074356079102
2017-07-02 03:12:29.909876,1600,DHEr,0.08461213111877441
2017-07-02 03:12:29.914313,1600,LHE,0.004257917404174805
2017-07-02 03:12:29.916797,1600,MHE,0.0018320083618164062
2017-07-02 03:12:29.929089,1600,DHE,0.012188911437988281
2017-07-02 03:12:30.008377,1600,DHEr,0.07910609245300293
2017-07-02 03:12:30.013017,1600,LHE,0.004460811614990234
2017-07-02 03:12:30.015530,1600,MHE,0.0018410682678222656
2017-07-02 03:12:30.027522,1600,DHE,0.01188206672668457
2017-07-02 03:12:30.109764,1600,DHEr,0.08208298683166504
2017-07-02 03:12:30.114312,1600,LHE,0.004379987716674805
2017-07-02 03:12:30.117175,1600,MHE,0.0021920204162597656
2017-07-02 03:12:30.132116,1600,DHE,0.014799118041992188
2017-07-02 03:12:30.209239,1600,DHEr,0.07695794105529785
2017-07-02 03:12:30.214834,1600,LHE,0.005412101745605469
2017-07-02 03:12:30.217376,1600,MHE,0.0017349720001220703
2017-07-02 03:12:30.234188,1600,DHE,0.016659021377563477
2017-07-02 03:12:30.321025,1600,DHEr,0.08664584159851074
2017-07-02 03:12:30.325971,1600,LHE,0.004800081253051758
2017-07-02 03:12:30.328969,1600,MHE,0.0022590160369873047
2017-07-02 03:12:30.341593,1600,DHE,0.012470006942749023
2017-07-02 03:12:30.427314,1600,DHEr,0.08553290367126465
2017-07-02 03:12:30.431787,1600,LHE,0.004271030426025391
2017-07-02 03:12:30.434733,1600,MHE,0.00214385986328125
2017-07-02 03:12:30.446553,1600,DHE,0.011677980422973633
2017-07-02 03:12:30.520556,1600,DHEr,0.07365202903747559
2017-07-02 03:12:30.525828,1600,LHE,0.0050542354583740234
2017-07-02 03:12:30.529418,1600,MHE,0.0025780200958251953
2017-07-02 03:12:30.539336,1600,DHE,0.00977182388305664
2017-07-02 03:12:30.613270,1600,DHEr,0.07377290725708008
2017-07-02 03:12:30.617605,1600,LHE,0.004171848297119141
2017-07-02 03:12:30.620099,1600,MHE,0.0018351078033447266
2017-07-02 03:12:30.631018,1600,DHE,0.01083683967590332
2017-07-02 03:12:30.706245,1600,DHEr,0.07504487037658691
2017-07-02 03:12:30.710589,1600,LHE,0.004136085510253906
2017-07-02 03:12:30.712877,1600,MHE,0.001628875732421875
2017-07-02 03:12:30.724733,1600,DHE,0.011761903762817383
2017-07-02 03:12:30.804583,1600,DHEr,0.0796961784362793
2017-07-02 03:12:30.809139,1600,LHE,0.004375934600830078
2017-07-02 03:12:30.811622,1600,MHE,0.0017991065979003906
2017-07-02 03:12:30.821788,1600,DHE,0.0100860595703125
2017-07-02 03:12:30.903563,1600,DHEr,0.08161711692810059
2017-07-02 03:12:30.907855,1600,LHE,0.004122018814086914
2017-07-02 03:12:30.910688,1600,MHE,0.0021839141845703125
2017-07-02 03:12:30.924958,1600,DHE,0.014133930206298828
2017-07-02 03:12:31.004253,1600,DHEr,0.0791330337524414
2017-07-02 03:12:31.010004,1600,LHE,0.00551605224609375
2017-07-02 03:12:31.012600,1600,MHE,0.0019388198852539062
2017-07-02 03:12:31.024968,1600,DHE,0.012284040451049805
2017-07-02 03:12:31.108074,1600,DHEr,0.08293700218200684
2017-07-02 03:12:31.113431,1600,LHE,0.005171060562133789
2017-07-02 03:12:31.115995,1600,MHE,0.0017778873443603516
2017-07-02 03:12:31.127226,1600,DHE,0.011085033416748047
2017-07-02 03:12:31.212284,1600,DHEr,0.0847470760345459
2017-07-02 03:12:31.217182,1600,LHE,0.004721164703369141
2017-07-02 03:12:31.219530,1600,MHE,0.0016469955444335938
2017-07-02 03:12:31.228151,1600,DHE,0.008434057235717773
2017-07-02 03:12:31.307251,1600,DHEr,0.07894706726074219
2017-07-02 03:12:31.311858,1600,LHE,0.004434823989868164
2017-07-02 03:12:31.314716,1600,MHE,0.0020411014556884766
2017-07-02 03:12:31.327258,1600,DHE,0.012382030487060547
2017-07-02 03:12:31.408157,1600,DHEr,0.08073616027832031
2017-07-02 03:12:31.412450,1600,LHE,0.004076957702636719
2017-07-02 03:12:31.414980,1600,MHE,0.0018649101257324219
2017-07-02 03:12:31.428627,1600,DHE,0.013559818267822266
2017-07-02 03:12:31.503133,1600,DHEr,0.07435107231140137
2017-07-02 03:12:31.507493,1600,LHE,0.004199028015136719
2017-07-02 03:12:31.509691,1600,MHE,0.0015249252319335938
2017-07-02 03:12:31.520741,1600,DHE,0.010963916778564453
2017-07-02 03:12:31.590566,1600,DHEr,0.0696558952331543
2017-07-02 03:12:31.594867,1600,LHE,0.00411677360534668
2017-07-02 03:12:31.597556,1600,MHE,0.0019800662994384766
2017-07-02 03:12:31.609287,1600,DHE,0.011545896530151367
2017-07-02 03:12:31.685181,1600,DHEr,0.0756840705871582
2017-07-02 03:12:31.689766,1600,LHE,0.004410982131958008
2017-07-02 03:12:31.692680,1600,MHE,0.0021331310272216797
2017-07-02 03:12:31.706327,1600,DHE,0.013511896133422852
2017-07-02 03:12:31.791139,1600,DHEr,0.08465290069580078
2017-07-02 03:12:31.796058,1600,LHE,0.0047550201416015625
2017-07-02 03:12:31.798804,1600,MHE,0.0018630027770996094
2017-07-02 03:12:31.809078,1600,DHE,0.010154962539672852
2017-07-02 03:12:31.883002,1600,DHEr,0.07376909255981445
2017-07-02 03:12:31.887371,1600,LHE,0.0042040348052978516
2017-07-02 03:12:31.889903,1600,MHE,0.0018868446350097656
2017-07-02 03:12:31.899866,1600,DHE,0.009871959686279297
2017-07-02 03:12:31.974848,1600,DHEr,0.07482314109802246
2017-07-02 03:12:31.979692,1600,LHE,0.004563093185424805
2017-07-02 03:12:31.982601,1600,MHE,0.0022430419921875
2017-07-02 03:12:31.995602,1600,DHE,0.012911796569824219
2017-07-02 03:12:32.070094,1600,DHEr,0.07430720329284668
2017-07-02 03:12:32.074883,1600,LHE,0.004628896713256836
2017-07-02 03:12:32.077440,1600,MHE,0.0018200874328613281
2017-07-02 03:12:32.088354,1600,DHE,0.010795116424560547
2017-07-02 03:12:32.169904,1600,DHEr,0.08138203620910645
2017-07-02 03:12:32.174080,1600,LHE,0.003996133804321289
2017-07-02 03:12:32.197853,3200,MHE,0.0027360916137695312
2017-07-02 03:12:32.212438,3200,DHE,0.01444101333618164
2017-07-02 03:12:32.289343,3200,DHEr,0.07674384117126465
2017-07-02 03:12:32.296707,3200,LHE,0.007203102111816406
2017-07-02 03:12:32.300406,3200,MHE,0.002360105514526367
2017-07-02 03:12:32.315088,3200,DHE,0.014539003372192383
2017-07-02 03:12:32.395317,3200,DHEr,0.08006811141967773
2017-07-02 03:12:32.401511,3200,LHE,0.00603485107421875
2017-07-02 03:12:32.404742,3200,MHE,0.0021278858184814453
2017-07-02 03:12:32.417225,3200,DHE,0.012311935424804688
2017-07-02 03:12:32.510814,3200,DHEr,0.09342694282531738
2017-07-02 03:12:32.518125,3200,LHE,0.0071258544921875
2017-07-02 03:12:32.521175,3200,MHE,0.0019121170043945312
2017-07-02 03:12:32.529978,3200,DHE,0.008588075637817383
2017-07-02 03:12:32.608773,3200,DHEr,0.07865715026855469
2017-07-02 03:12:32.616327,3200,LHE,0.007378101348876953
2017-07-02 03:12:32.619333,3200,MHE,0.0017399787902832031
2017-07-02 03:12:32.631221,3200,DHE,0.011770963668823242
2017-07-02 03:12:32.724106,3200,DHEr,0.09273886680603027
2017-07-02 03:12:32.732344,3200,LHE,0.008056879043579102
2017-07-02 03:12:32.735918,3200,MHE,0.002309083938598633
2017-07-02 03:12:32.746187,3200,DHE,0.010129928588867188
2017-07-02 03:12:32.826993,3200,DHEr,0.080657958984375
2017-07-02 03:12:32.835356,3200,LHE,0.008200883865356445
2017-07-02 03:12:32.839810,3200,MHE,0.00333404541015625
2017-07-02 03:12:32.853771,3200,DHE,0.013797998428344727
2017-07-02 03:12:32.929735,3200,DHEr,0.07580184936523438
2017-07-02 03:12:32.938727,3200,LHE,0.008806943893432617
2017-07-02 03:12:32.941770,3200,MHE,0.001940011978149414
2017-07-02 03:12:32.955377,3200,DHE,0.013487100601196289
2017-07-02 03:12:33.039067,3200,DHEr,0.08352398872375488
2017-07-02 03:12:33.048305,3200,LHE,0.009070873260498047
2017-07-02 03:12:33.051792,3200,MHE,0.0023941993713378906
2017-07-02 03:12:33.060395,3200,DHE,0.00843501091003418
2017-07-02 03:12:33.140409,3200,DHEr,0.07987689971923828
2017-07-02 03:12:33.149849,3200,LHE,0.009269952774047852
2017-07-02 03:12:33.153525,3200,MHE,0.002413034439086914
2017-07-02 03:12:33.164836,3200,DHE,0.011161088943481445
2017-07-02 03:12:33.257181,3200,DHEr,0.09219217300415039
2017-07-02 03:12:33.266108,3200,LHE,0.008751153945922852
2017-07-02 03:12:33.269753,3200,MHE,0.002530813217163086
2017-07-02 03:12:33.279820,3200,DHE,0.00995492935180664
2017-07-02 03:12:33.371829,3200,DHEr,0.09186387062072754
2017-07-02 03:12:33.379321,3200,LHE,0.007310152053833008
2017-07-02 03:12:33.382954,3200,MHE,0.002541065216064453
2017-07-02 03:12:33.395391,3200,DHE,0.012282848358154297
2017-07-02 03:12:33.473869,3200,DHEr,0.0782620906829834
2017-07-02 03:12:33.480449,3200,LHE,0.0064239501953125
2017-07-02 03:12:33.483674,3200,MHE,0.0021028518676757812
2017-07-02 03:12:33.496948,3200,DHE,0.01317286491394043
2017-07-02 03:12:33.582760,3200,DHEr,0.0856468677520752
2017-07-02 03:12:33.591933,3200,LHE,0.008980035781860352
2017-07-02 03:12:33.595303,3200,MHE,0.0021169185638427734
2017-07-02 03:12:33.607912,3200,DHE,0.012428045272827148
2017-07-02 03:12:33.681571,3200,DHEr,0.0735020637512207
2017-07-02 03:12:33.688954,3200,LHE,0.007215976715087891
2017-07-02 03:12:33.691993,3200,MHE,0.0018398761749267578
2017-07-02 03:12:33.707564,3200,DHE,0.015465974807739258
2017-07-02 03:12:33.790340,3200,DHEr,0.08261489868164062
2017-07-02 03:12:33.798316,3200,LHE,0.007807016372680664
2017-07-02 03:12:33.802357,3200,MHE,0.002893209457397461
2017-07-02 03:12:33.816532,3200,DHE,0.014032840728759766
2017-07-02 03:12:33.935777,3200,DHEr,0.10576796531677246
2017-07-02 03:12:33.946323,3200,LHE,0.010362863540649414
2017-07-02 03:12:33.951068,3200,MHE,0.0024530887603759766
2017-07-02 03:12:33.969341,3200,DHE,0.01811504364013672
2017-07-02 03:12:34.059145,3200,DHEr,0.0889279842376709
2017-07-02 03:12:34.067047,3200,LHE,0.007729053497314453
2017-07-02 03:12:34.070164,3200,MHE,0.0019631385803222656
2017-07-02 03:12:34.086204,3200,DHE,0.015919923782348633
2017-07-02 03:12:34.173464,3200,DHEr,0.08708310127258301
2017-07-02 03:12:34.180789,3200,LHE,0.007134914398193359
2017-07-02 03:12:34.196323,3200,MHE,0.014068841934204102
2017-07-02 03:12:34.226637,3200,DHE,0.03006601333618164
2017-07-02 03:12:34.302723,3200,DHEr,0.07590389251708984
2017-07-02 03:12:34.313288,3200,LHE,0.01036691665649414
2017-07-02 03:12:34.321641,3200,MHE,0.005690813064575195
2017-07-02 03:12:34.347509,3200,DHE,0.025634050369262695
2017-07-02 03:12:34.447179,3200,DHEr,0.09949994087219238
2017-07-02 03:12:34.456437,3200,LHE,0.009078025817871094
2017-07-02 03:12:34.459474,3200,MHE,0.0019309520721435547
2017-07-02 03:12:34.471727,3200,DHE,0.01215505599975586
2017-07-02 03:12:34.552947,3200,DHEr,0.08110189437866211
2017-07-02 03:12:34.560570,3200,LHE,0.007501840591430664
2017-07-02 03:12:34.563556,3200,MHE,0.0019321441650390625
2017-07-02 03:12:34.574049,3200,DHE,0.010393857955932617
2017-07-02 03:12:34.664853,3200,DHEr,0.0906820297241211
2017-07-02 03:12:34.672785,3200,LHE,0.007786989212036133
2017-07-02 03:12:34.676117,3200,MHE,0.002198934555053711
2017-07-02 03:12:34.688498,3200,DHE,0.012217998504638672
2017-07-02 03:12:34.772215,3200,DHEr,0.08355903625488281
2017-07-02 03:12:34.780821,3200,LHE,0.00839996337890625
2017-07-02 03:12:34.783965,3200,MHE,0.0020411014556884766
2017-07-02 03:12:34.796244,3200,DHE,0.012148141860961914
2017-07-02 03:12:34.879470,3200,DHEr,0.08305621147155762
2017-07-02 03:12:34.887408,3200,LHE,0.0077779293060302734
2017-07-02 03:12:34.890422,3200,MHE,0.0018270015716552734
2017-07-02 03:12:34.912438,3200,DHE,0.021816015243530273
2017-07-02 03:12:34.997240,3200,DHEr,0.08464217185974121
2017-07-02 03:12:35.006232,3200,LHE,0.008831977844238281
2017-07-02 03:12:35.009623,3200,MHE,0.0022470951080322266
2017-07-02 03:12:35.036768,3200,DHE,0.027009963989257812
2017-07-02 03:12:35.129624,3200,DHEr,0.09268999099731445
2017-07-02 03:12:35.136935,3200,LHE,0.007144927978515625
2017-07-02 03:12:35.141326,3200,MHE,0.0032830238342285156
2017-07-02 03:12:35.156562,3200,DHE,0.015084981918334961
2017-07-02 03:12:35.233773,3200,DHEr,0.07705998420715332
2017-07-02 03:12:35.242283,3200,LHE,0.008334159851074219
2017-07-02 03:12:35.245309,3200,MHE,0.0019249916076660156
2017-07-02 03:12:35.254774,3200,DHE,0.009348154067993164
2017-07-02 03:12:35.335128,3200,DHEr,0.08022594451904297
2017-07-02 03:12:35.343561,3200,LHE,0.008228063583374023
2017-07-02 03:12:35.346825,3200,MHE,0.0020780563354492188
2017-07-02 03:12:35.359201,3200,DHE,0.012212991714477539
2017-07-02 03:12:35.445568,3200,DHEr,0.08611607551574707
2017-07-02 03:12:35.454867,3200,LHE,0.00911712646484375
2017-07-02 03:12:35.458448,3200,MHE,0.002457141876220703
2017-07-02 03:12:35.467759,3200,DHE,0.009177923202514648
2017-07-02 03:12:35.539249,3200,DHEr,0.0713498592376709
2017-07-02 03:12:35.546295,3200,LHE,0.006885051727294922
2017-07-02 03:12:35.549449,3200,MHE,0.0020639896392822266
2017-07-02 03:12:35.561687,3200,DHE,0.012126922607421875
2017-07-02 03:12:35.631091,3200,DHEr,0.06924605369567871
2017-07-02 03:12:35.639083,3200,LHE,0.0077991485595703125
2017-07-02 03:12:35.642395,3200,MHE,0.002179861068725586
2017-07-02 03:12:35.655605,3200,DHE,0.01306915283203125
2017-07-02 03:12:35.740768,3200,DHEr,0.08498978614807129
2017-07-02 03:12:35.748697,3200,LHE,0.007734060287475586
2017-07-02 03:12:35.751613,3200,MHE,0.0017931461334228516
2017-07-02 03:12:35.761689,3200,DHE,0.009976863861083984
2017-07-02 03:12:35.832755,3200,DHEr,0.07090902328491211
2017-07-02 03:12:35.840849,3200,LHE,0.007865190505981445
2017-07-02 03:12:35.843779,3200,MHE,0.0018329620361328125
2017-07-02 03:12:35.854757,3200,DHE,0.010890007019042969
2017-07-02 03:12:35.923557,3200,DHEr,0.06862401962280273
2017-07-02 03:12:35.930281,3200,LHE,0.006517171859741211
2017-07-02 03:12:35.933528,3200,MHE,0.0020639896392822266
2017-07-02 03:12:35.946746,3200,DHE,0.01310420036315918
2017-07-02 03:12:36.031050,3200,DHEr,0.08415102958679199
2017-07-02 03:12:36.038991,3200,LHE,0.007706165313720703
2017-07-02 03:12:36.041797,3200,MHE,0.0017271041870117188
2017-07-02 03:12:36.060267,3200,DHE,0.018278837203979492
2017-07-02 03:12:36.147017,3200,DHEr,0.0865640640258789
2017-07-02 03:12:36.154689,3200,LHE,0.007491111755371094
2017-07-02 03:12:36.158064,3200,MHE,0.0021829605102539062
2017-07-02 03:12:36.168473,3200,DHE,0.01025700569152832
2017-07-02 03:12:36.258678,3200,DHEr,0.09005999565124512
2017-07-02 03:12:36.267658,3200,LHE,0.008772850036621094
2017-07-02 03:12:36.271196,3200,MHE,0.002360105514526367
2017-07-02 03:12:36.281140,3200,DHE,0.00970005989074707
2017-07-02 03:12:36.363910,3200,DHEr,0.08259797096252441
2017-07-02 03:12:36.371831,3200,LHE,0.00775909423828125
2017-07-02 03:12:36.375079,3200,MHE,0.0020439624786376953
2017-07-02 03:12:36.387112,3200,DHE,0.011899948120117188
2017-07-02 03:12:36.459577,3200,DHEr,0.07230710983276367
2017-07-02 03:12:36.468227,3200,LHE,0.008479118347167969
2017-07-02 03:12:36.471567,3200,MHE,0.002140045166015625
2017-07-02 03:12:36.482116,3200,DHE,0.010411977767944336
2017-07-02 03:12:36.573987,3200,DHEr,0.09172201156616211
2017-07-02 03:12:36.581874,3200,LHE,0.007703065872192383
2017-07-02 03:12:36.585777,3200,MHE,0.002805948257446289
2017-07-02 03:12:36.595483,3200,DHE,0.009573936462402344
2017-07-02 03:12:36.684842,3200,DHEr,0.08920907974243164
2017-07-02 03:12:36.692641,3200,LHE,0.007622957229614258
2017-07-02 03:12:36.695746,3200,MHE,0.0019981861114501953
2017-07-02 03:12:36.708572,3200,DHE,0.01272892951965332
2017-07-02 03:12:36.787560,3200,DHEr,0.07883095741271973
2017-07-02 03:12:36.795124,3200,LHE,0.007395029067993164
2017-07-02 03:12:36.798702,3200,MHE,0.0024118423461914062
2017-07-02 03:12:36.817334,3200,DHE,0.018509864807128906
2017-07-02 03:12:36.884819,3200,DHEr,0.06729006767272949
2017-07-02 03:12:36.892551,3200,LHE,0.007566928863525391
2017-07-02 03:12:36.895573,3200,MHE,0.0019040107727050781
2017-07-02 03:12:36.908886,3200,DHE,0.013189077377319336
2017-07-02 03:12:36.988956,3200,DHEr,0.07990503311157227
2017-07-02 03:12:36.997033,3200,LHE,0.007910013198852539
2017-07-02 03:12:37.000508,3200,MHE,0.002315998077392578
2017-07-02 03:12:37.012561,3200,DHE,0.011914968490600586
2017-07-02 03:12:37.092618,3200,DHEr,0.07989788055419922
2017-07-02 03:12:37.100046,3200,LHE,0.00726318359375
2017-07-02 03:12:37.103836,3200,MHE,0.0025899410247802734
2017-07-02 03:12:37.118911,3200,DHE,0.014872074127197266
2017-07-02 03:12:37.196646,3200,DHEr,0.07755303382873535
2017-07-02 03:12:37.204793,3200,LHE,0.00796818733215332
2017-07-02 03:12:37.208208,3200,MHE,0.002257823944091797
2017-07-02 03:12:37.218471,3200,DHE,0.009977102279663086
2017-07-02 03:12:37.311965,3200,DHEr,0.09325599670410156
2017-07-02 03:12:37.321138,3200,LHE,0.008997201919555664
2017-07-02 03:12:37.324683,3200,MHE,0.002402782440185547
2017-07-02 03:12:37.339832,3200,DHE,0.015008926391601562
2017-07-02 03:12:37.422143,3200,DHEr,0.08214282989501953
2017-07-02 03:12:37.431749,3200,LHE,0.009309053421020508
2017-07-02 03:12:37.435301,3200,MHE,0.002276897430419922
2017-07-02 03:12:37.444510,3200,DHE,0.009022951126098633
2017-07-02 03:12:37.516886,3200,DHEr,0.07214498519897461
2017-07-02 03:12:37.524180,3200,LHE,0.007107973098754883
2017-07-02 03:12:37.527383,3200,MHE,0.0021009445190429688
2017-07-02 03:12:37.538275,3200,DHE,0.01073312759399414
2017-07-02 03:12:37.626133,3200,DHEr,0.0876760482788086
2017-07-02 03:12:37.634896,3200,LHE,0.008598089218139648
2017-07-02 03:12:37.674751,6400,MHE,0.0025069713592529297
2017-07-02 03:12:37.688251,6400,DHE,0.013335943222045898
2017-07-02 03:12:37.763384,6400,DHEr,0.07493305206298828
2017-07-02 03:12:37.782322,6400,LHE,0.018681049346923828
2017-07-02 03:12:37.787130,6400,MHE,0.002704143524169922
2017-07-02 03:12:37.800099,6400,DHE,0.012768030166625977
2017-07-02 03:12:37.874619,6400,DHEr,0.07435297966003418
2017-07-02 03:12:37.893231,6400,LHE,0.018455028533935547
2017-07-02 03:12:37.897943,6400,MHE,0.002279043197631836
2017-07-02 03:12:37.909547,6400,DHE,0.011449098587036133
2017-07-02 03:12:37.988182,6400,DHEr,0.07845902442932129
2017-07-02 03:12:38.006855,6400,LHE,0.0185089111328125
2017-07-02 03:12:38.011315,6400,MHE,0.002287149429321289
2017-07-02 03:12:38.027637,6400,DHE,0.01617288589477539
2017-07-02 03:12:38.104947,6400,DHEr,0.07712912559509277
2017-07-02 03:12:38.123521,6400,LHE,0.0184018611907959
2017-07-02 03:12:38.128124,6400,MHE,0.002343893051147461
2017-07-02 03:12:38.141083,6400,DHE,0.01279592514038086
2017-07-02 03:12:38.227942,6400,DHEr,0.08669590950012207
2017-07-02 03:12:38.247408,6400,LHE,0.01926398277282715
2017-07-02 03:12:38.252747,6400,MHE,0.003177165985107422
2017-07-02 03:12:38.265286,6400,DHE,0.012357950210571289
2017-07-02 03:12:38.345369,6400,DHEr,0.07990097999572754
2017-07-02 03:12:38.364425,6400,LHE,0.01883697509765625
2017-07-02 03:12:38.369234,6400,MHE,0.0027120113372802734
2017-07-02 03:12:38.382473,6400,DHE,0.013092041015625
2017-07-02 03:12:38.472615,6400,DHEr,0.08991503715515137
2017-07-02 03:12:38.491181,6400,LHE,0.018407106399536133
2017-07-02 03:12:38.495903,6400,MHE,0.0025780200958251953
2017-07-02 03:12:38.508298,6400,DHE,0.012245893478393555
2017-07-02 03:12:38.585298,6400,DHEr,0.07683300971984863
2017-07-02 03:12:38.603796,6400,LHE,0.01833510398864746
2017-07-02 03:12:38.609331,6400,MHE,0.0033597946166992188
2017-07-02 03:12:38.621641,6400,DHE,0.012140035629272461
2017-07-02 03:12:38.701365,6400,DHEr,0.07955598831176758
2017-07-02 03:12:38.720479,6400,LHE,0.018934965133666992
2017-07-02 03:12:38.725742,6400,MHE,0.003172159194946289
2017-07-02 03:12:38.739307,6400,DHE,0.013410091400146484
2017-07-02 03:12:38.827467,6400,DHEr,0.08799886703491211
2017-07-02 03:12:38.846349,6400,LHE,0.018723011016845703
2017-07-02 03:12:38.850849,6400,MHE,0.0023920536041259766
2017-07-02 03:12:38.863511,6400,DHE,0.012516975402832031
2017-07-02 03:12:38.935287,6400,DHEr,0.07160496711730957
2017-07-02 03:12:38.954561,6400,LHE,0.019091129302978516
2017-07-02 03:12:38.958709,6400,MHE,0.0020799636840820312
2017-07-02 03:12:38.973102,6400,DHE,0.014255046844482422
2017-07-02 03:12:39.051389,6400,DHEr,0.07811617851257324
2017-07-02 03:12:39.070442,6400,LHE,0.018893003463745117
2017-07-02 03:12:39.074955,6400,MHE,0.002399921417236328
2017-07-02 03:12:39.088803,6400,DHE,0.013701915740966797
2017-07-02 03:12:39.176623,6400,DHEr,0.08765006065368652
2017-07-02 03:12:39.195863,6400,LHE,0.01905989646911621
2017-07-02 03:12:39.200846,6400,MHE,0.0028200149536132812
2017-07-02 03:12:39.244287,6400,DHE,0.04326486587524414
2017-07-02 03:12:39.315570,6400,DHEr,0.07106804847717285
2017-07-02 03:12:39.334514,6400,LHE,0.018789052963256836
2017-07-02 03:12:39.339033,6400,MHE,0.002329111099243164
2017-07-02 03:12:39.354465,6400,DHE,0.01532888412475586
2017-07-02 03:12:39.433662,6400,DHEr,0.07907485961914062
2017-07-02 03:12:39.452724,6400,LHE,0.01889801025390625
2017-07-02 03:12:39.457104,6400,MHE,0.00226593017578125
2017-07-02 03:12:39.472536,6400,DHE,0.015288829803466797
2017-07-02 03:12:39.554638,6400,DHEr,0.0818641185760498
2017-07-02 03:12:39.575012,6400,LHE,0.020190000534057617
2017-07-02 03:12:39.581504,6400,MHE,0.0035851001739501953
2017-07-02 03:12:39.599445,6400,DHE,0.01777195930480957
2017-07-02 03:12:39.722067,6400,DHEr,0.12242317199707031
2017-07-02 03:12:39.748415,6400,LHE,0.026088953018188477
2017-07-02 03:12:39.758144,6400,MHE,0.005330801010131836
2017-07-02 03:12:39.778138,6400,DHE,0.019756078720092773
2017-07-02 03:12:39.858549,6400,DHEr,0.08021306991577148
2017-07-02 03:12:39.878509,6400,LHE,0.019778966903686523
2017-07-02 03:12:39.883281,6400,MHE,0.0025098323822021484
2017-07-02 03:12:39.897264,6400,DHE,0.013843059539794922
2017-07-02 03:12:39.986231,6400,DHEr,0.08870410919189453
2017-07-02 03:12:40.005158,6400,LHE,0.018759965896606445
2017-07-02 03:12:40.010391,6400,MHE,0.0025229454040527344
2017-07-02 03:12:40.021879,6400,DHE,0.011334896087646484
2017-07-02 03:12:40.104521,6400,DHEr,0.08247208595275879
2017-07-02 03:12:40.123305,6400,LHE,0.018624067306518555
2017-07-02 03:12:40.128538,6400,MHE,0.003010988235473633
2017-07-02 03:12:40.145047,6400,DHE,0.01635599136352539
2017-07-02 03:12:40.224269,6400,DHEr,0.0790550708770752
2017-07-02 03:12:40.243031,6400,LHE,0.018560171127319336
2017-07-02 03:12:40.247937,6400,MHE,0.0024869441986083984
2017-07-02 03:12:40.259246,6400,DHE,0.0111541748046875
2017-07-02 03:12:40.337045,6400,DHEr,0.07763481140136719
2017-07-02 03:12:40.356092,6400,LHE,0.018883943557739258
2017-07-02 03:12:40.361016,6400,MHE,0.0028209686279296875
2017-07-02 03:12:40.377787,6400,DHE,0.016621112823486328
2017-07-02 03:12:40.476130,6400,DHEr,0.09817290306091309
2017-07-02 03:12:40.495355,6400,LHE,0.019041061401367188
2017-07-02 03:12:40.499929,6400,MHE,0.002393007278442383
2017-07-02 03:12:40.510837,6400,DHE,0.01075601577758789
2017-07-02 03:12:40.606144,6400,DHEr,0.09514188766479492
2017-07-02 03:12:40.624705,6400,LHE,0.018398046493530273
2017-07-02 03:12:40.629384,6400,MHE,0.00244903564453125
2017-07-02 03:12:40.643642,6400,DHE,0.014106988906860352
2017-07-02 03:12:40.721096,6400,DHEr,0.07727694511413574
2017-07-02 03:12:40.740228,6400,LHE,0.018959999084472656
2017-07-02 03:12:40.745158,6400,MHE,0.002641916275024414
2017-07-02 03:12:40.758105,6400,DHE,0.012784004211425781
2017-07-02 03:12:40.837277,6400,DHEr,0.0790097713470459
2017-07-02 03:12:40.856415,6400,LHE,0.01897406578063965
2017-07-02 03:12:40.861711,6400,MHE,0.0032110214233398438
2017-07-02 03:12:40.873497,6400,DHE,0.011638879776000977
2017-07-02 03:12:40.944825,6400,DHEr,0.0711660385131836
2017-07-02 03:12:40.963691,6400,LHE,0.018698930740356445
2017-07-02 03:12:40.969292,6400,MHE,0.003206014633178711
2017-07-02 03:12:40.987674,6400,DHE,0.018229961395263672
2017-07-02 03:12:41.076114,6400,DHEr,0.08825087547302246
2017-07-02 03:12:41.094989,6400,LHE,0.018696069717407227
2017-07-02 03:12:41.099715,6400,MHE,0.0023648738861083984
2017-07-02 03:12:41.114776,6400,DHE,0.01492619514465332
