currenttime,option,f,accuracy
2018-06-18 19:03:03.831959,opt3,0.002260697788358622,0.0
2018-06-18 19:03:03.932323,opt4,0.002260697788358622,0.0
2018-06-18 19:03:06.461268,opt5,0.002260697788358622,0.2964116894486884
2018-06-18 19:03:06.552012,opt1,0.0014264038732150022,0.26060816020886307
2018-06-18 19:03:06.683925,opt2,0.0014264038732150022,0.0
2018-06-18 19:03:06.779392,opt3,0.0014264038732150022,0.0
2018-06-18 19:03:06.869568,opt4,0.0014264038732150022,0.0
2018-06-18 19:03:08.637174,opt5,0.0014264038732150022,0.27896650843530885
2018-06-18 19:03:08.725030,opt1,0.0009000000000000001,0.02482951564958909
2018-06-18 19:03:08.857245,opt2,0.0009000000000000001,0.0
2018-06-18 19:03:08.962831,opt3,0.0009000000000000001,0.0
2018-06-18 19:03:09.056024,opt4,0.0009000000000000001,0.0
2018-06-18 19:03:13.704888,opt5,0.0009000000000000001,0.033397447106137436
2018-06-18 19:03:13.794760,opt1,0.0005678616100321739,0.02482951564958909
2018-06-18 19:03:13.898657,opt2,0.0005678616100321739,0.0
2018-06-18 19:03:14.014925,opt3,0.0005678616100321739,0.0
2018-06-18 19:03:14.107226,opt4,0.0005678616100321739,0.0
2018-06-18 19:03:17.292466,opt5,0.0005678616100321739,0.033397447106137436
2018-06-18 19:03:17.380608,opt1,0.00035829645349814754,0.02482951564958909
2018-06-18 19:03:17.490955,opt2,0.00035829645349814754,0.0
2018-06-18 19:03:17.605745,opt3,0.00035829645349814754,0.0
2018-06-18 19:03:17.698582,opt4,0.00035829645349814754,0.0
2018-06-18 19:03:19.919684,opt5,0.00035829645349814754,0.03357230285014863
2018-06-18 19:03:20.017561,opt1,0.00022606977883586222,0.02482951564958909
2018-06-18 19:03:20.145441,opt2,0.00022606977883586222,0.0
2018-06-18 19:03:20.245090,opt3,0.00022606977883586222,0.0
2018-06-18 19:03:20.338409,opt4,0.00022606977883586222,0.0
2018-06-18 19:03:21.564461,opt5,0.00022606977883586222,0.033397447106137436
2018-06-18 19:03:21.654908,opt1,0.0001426403873215002,0.0
2018-06-18 19:03:21.785955,opt2,0.0001426403873215002,0.0
2018-06-18 19:03:21.881160,opt3,0.0001426403873215002,0.0
2018-06-18 19:03:21.971315,opt4,0.0001426403873215002,0.0
2018-06-18 19:03:25.529166,opt5,0.0001426403873215002,0.0
2018-06-18 19:03:25.619950,opt1,9e-05,0.0
2018-06-18 19:03:25.757174,opt2,9e-05,0.0
2018-06-18 19:03:25.854389,opt3,9e-05,0.0
2018-06-18 19:03:25.946730,opt4,9e-05,0.0
2018-06-18 19:03:29.674177,opt5,9e-05,0.0
2018-06-18 19:03:29.762754,opt1,0.9,0.8515200520737619
2018-06-18 19:03:30.286476,opt2,0.9,0.8465817804688236
